@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
0, 89, 54, 100, 100, 80, 82, 37, 48, 0, 11, 5, 19, 32, 76, 38, 7
14, 86, 0, 58, 58, 63, 77, 21, 27, 0, 14, 55, 36, 93, 100, 100, 5
0, 75, 36, 100, 63, 73, 47, 34, 14, 4, 4, 10, 52, 9, 100, 0, 2
27, 90, 0, 77, 64, 52, 72, 11, 8, 0, 7, 41, 29, 84, 100, 100, 5
26, 74, 54, 100, 70, 70, 49, 37, 18, 7, 0, 7, 49, 15, 100, 0, 2
17, 89, 0, 55, 65, 58, 69, 11, 11, 0, 10, 60, 31, 100, 100, 96, 5
0, 78, 39, 100, 82, 75, 68, 37, 54, 0, 6, 25, 35, 37, 100, 37, 7
0, 84, 46, 100, 96, 88, 94, 50, 83, 11, 62, 0, 45, 26, 100, 26, 7
9, 61, 16, 100, 58, 96, 41, 53, 7, 18, 0, 8, 49, 2, 100, 0, 2
38, 85, 13, 55, 31, 8, 75, 0, 100, 40, 85, 87, 42, 100, 0, 79, 0
33, 64, 36, 100, 59, 71, 44, 34, 0, 18, 32, 26, 71, 0, 100, 22, 2
0, 58, 42, 78, 90, 99, 100, 100, 87, 75, 78, 50, 76, 25, 84, 0, 1
73, 100, 39, 75, 0, 52, 43, 54, 92, 61, 100, 71, 84, 35, 72, 0, 4
8, 95, 8, 58, 61, 47, 54, 0, 20, 21, 0, 68, 37, 100, 100, 100, 5
14, 88, 49, 100, 65, 77, 34, 53, 0, 31, 1, 7, 50, 0, 100, 0, 2
28, 95, 100, 100, 51, 97, 0, 74, 16, 54, 86, 42, 71, 13, 1, 0, 5
98, 74, 82, 100, 6, 85, 10, 60, 87, 75, 100, 47, 69, 17, 0, 0, 9
22, 98, 71, 100, 100, 80, 59, 61, 99, 39, 95, 10, 47, 0, 0, 10, 3
100, 100, 49, 80, 15, 54, 0, 25, 26, 0, 86, 7, 62, 24, 0, 19, 6
94, 100, 56, 74, 27, 46, 15, 13, 61, 0, 100, 20, 49, 31, 0, 19, 6
25, 85, 59, 100, 86, 89, 86, 67, 100, 45, 88, 24, 49, 9, 0, 0, 3
79, 100, 14, 81, 49, 39, 100, 0, 32, 0, 52, 55, 71, 100, 0, 71, 8
89, 100, 48, 76, 18, 46, 8, 12, 55, 0, 100, 14, 51, 23, 0, 12, 6
10, 89, 30, 100, 49, 73, 29, 42, 0, 16, 20, 19, 64, 20, 100, 0, 2
1, 91, 11, 49, 72, 47, 53, 0, 13, 12, 0, 68, 36, 97, 100, 100, 5
0, 81, 7, 96, 58, 100, 100, 100, 89, 75, 77, 50, 67, 25, 56, 0, 7
4, 68, 28, 98, 75, 100, 64, 65, 31, 36, 0, 8, 43, 0, 100, 6, 2
91, 100, 48, 76, 17, 51, 0, 24, 28, 0, 100, 5, 78, 26, 0, 29, 6
100, 95, 0, 78, 93, 59, 81, 100, 62, 44, 2, 5, 96, 0, 48, 48, 8
0, 79, 32, 100, 69, 93, 54, 58, 25, 29, 4, 5, 52, 0, 100, 2, 2
26, 100, 38, 78, 66, 38, 45, 0, 15, 33, 0, 77, 34, 97, 100, 100, 5
13, 94, 10, 63, 73, 46, 65, 0, 0, 8, 3, 57, 31, 100, 100, 99, 5
100, 100, 59, 82, 31, 56, 17, 27, 35, 0, 83, 0, 49, 16, 0, 8, 6
9, 100, 19, 75, 0, 35, 46, 35, 100, 34, 74, 67, 77, 27, 83, 0, 4
0, 35, 39, 53, 72, 75, 100, 100, 83, 80, 61, 54, 41, 27, 24, 0, 1
100, 98, 58, 100, 29, 81, 55, 55, 87, 32, 81, 4, 39, 0, 0, 1, 5
38, 73, 84, 41, 100, 0, 53, 7, 73, 49, 98, 90, 54, 100, 0, 75, 8
91, 98, 48, 100, 12, 60, 0, 15, 55, 0, 100, 27, 39, 38, 5, 5, 6
38, 70, 51, 100, 37, 72, 38, 38, 28, 5, 0, 0, 50, 4, 100, 10, 1
44, 100, 65, 100, 54, 62, 30, 32, 0, 10, 29, 7, 64, 1, 100, 0, 2
32, 94, 23, 68, 60, 34, 33, 0, 0, 26, 17, 69, 41, 98, 100, 100, 5
82, 90, 39, 100, 25, 64, 75, 80, 100, 83, 91, 43, 58, 9, 0, 0, 9
32, 94, 0, 57, 56, 47, 59, 0, 17, 4, 12, 64, 42, 100, 100, 95, 5
73, 100, 35, 81, 10, 51, 11, 19, 59, 0, 100, 19, 62, 44, 0, 47, 6
32, 100, 12, 77, 0, 48, 53, 38, 100, 55, 94, 57, 81, 28, 65, 0, 4
0, 95, 62, 100, 100, 82, 88, 50, 79, 19, 66, 0, 35, 27, 99, 37, 7
34, 66, 65, 100, 62, 99, 55, 61, 44, 23, 0, 0, 21, 3, 100, 2, 1
0, 100, 28, 65, 100, 79, 38, 96, 58, 55, 96, 44, 72, 0, 11, 23, 9
75, 80, 93, 100, 100, 81, 80, 59, 66, 35, 66, 9, 34, 0, 0, 4, 3
14, 66, 23, 100, 41, 74, 24, 34, 0, 0, 22, 15, 61, 9, 100, 3, 2
40, 78, 62, 100, 58, 67, 35, 39, 0, 32, 27, 22, 62, 7, 100, 0, 2
42, 80, 19, 62, 51, 28, 13, 0, 0, 26, 11, 70, 46, 100, 100, 98, 5
27, 100, 15, 72, 0, 42, 49, 31, 100, 36, 82, 62, 68, 31, 66, 0, 4
25, 75, 37, 98, 92, 100, 100, 75, 68, 51, 97, 27, 51, 9, 0, 0, 3
31, 91, 0, 85, 8, 45, 85, 44, 100, 82, 66, 100, 68, 50, 76, 0, 4
38, 79, 59, 100, 89, 77, 69, 44, 31, 17, 0, 22, 54, 20, 100, 0, 2
25, 89, 62, 100, 65, 78, 66, 52, 100, 33, 81, 7, 41, 0, 0, 3, 3
31, 100, 20, 90, 16, 57, 75, 52, 100, 79, 68, 63, 33, 31, 0, 0, 4
21, 83, 55, 100, 92, 86, 73, 61, 92, 35, 100, 9, 52, 0, 0, 0, 3
14, 100, 66, 86, 66, 57, 50, 28, 31, 0, 0, 9, 25, 29, 100, 30, 7
56, 86, 100, 100, 64, 92, 18, 73, 48, 62, 81, 38, 50, 7, 0, 0, 5
0, 34, 34, 55, 70, 77, 100, 100, 95, 78, 84, 51, 73, 26, 64, 0, 1
9, 96, 1, 50, 12, 0, 69, 3, 100, 48, 82, 97, 28, 100, 0, 54, 0
0, 73, 46, 84, 87, 100, 100, 92, 86, 69, 76, 46, 69, 22, 67, 0, 1
98, 70, 85, 100, 33, 86, 46, 65, 100, 73, 84, 37, 52, 6, 0, 0, 9
86, 86, 37, 100, 0, 74, 53, 62, 100, 86, 83, 66, 61, 32, 41, 0, 9
0, 80, 33, 100, 65, 77, 63, 39, 58, 0, 35, 25, 55, 39, 100, 41, 7
68, 100, 42, 75, 0, 52, 44, 50, 100, 66, 86, 46, 51, 20, 41, 0, 4
43, 99, 19, 72, 53, 36, 30, 0, 0, 25, 10, 73, 42, 100, 100, 98, 5
7, 96, 18, 69, 68, 41, 46, 0, 11, 25, 0, 71, 29, 96, 100, 100, 5
44, 100, 58, 57, 100, 88, 40, 95, 63, 62, 77, 60, 67, 10, 0, 0, 9
93, 93, 60, 100, 19, 71, 0, 39, 23, 8, 100, 9, 86, 26, 38, 0, 6
4, 11, 46, 53, 76, 100, 24, 98, 41, 53, 100, 24, 57, 0, 0, 15, 8
69, 100, 22, 80, 0, 34, 31, 0, 80, 28, 100, 75, 56, 99, 7, 71, 0
0, 5, 18, 35, 47, 63, 76, 88, 100, 100, 79, 68, 60, 35, 58, 0, 1
11, 31, 0, 51, 59, 76, 100, 100, 67, 77, 44, 51, 33, 26, 48, 0, 1
0, 82, 46, 100, 88, 91, 45, 68, 49, 43, 100, 25, 83, 6, 23, 0, 3
85, 100, 40, 99, 51, 71, 100, 96, 71, 91, 91, 57, 62, 24, 0, 0, 9
100, 98, 60, 100, 35, 76, 39, 56, 75, 52, 73, 21, 39, 5, 0, 0, 5
0, 53, 84, 42, 100, 6, 10, 0, 2, 34, 66, 66, 86, 100, 5, 84, 8
100, 100, 12, 94, 0, 72, 85, 83, 94, 85, 81, 56, 65, 27, 62, 0, 9
5, 84, 38, 100, 53, 73, 32, 42, 0, 19, 29, 32, 69, 23, 100, 0, 2
0, 88, 52, 100, 68, 67, 50, 33, 23, 0, 9, 27, 30, 51, 100, 58, 7
56, 100, 17, 77, 0, 46, 45, 27, 100, 42, 83, 53, 38, 28, 6, 0, 4
23, 84, 56, 100, 100, 93, 80, 73, 68, 51, 76, 28, 42, 12, 0, 0, 3
45, 100, 34, 79, 11, 51, 0, 23, 40, 0, 100, 16, 51, 36, 28, 23, 6
42, 98, 0, 69, 54, 36, 71, 0, 14, 16, 54, 54, 100, 91, 39, 100, 8
0, 79, 35, 100, 87, 99, 100, 71, 63, 46, 23, 24, 46, 4, 98, 0, 2
0, 97, 11, 100, 62, 98, 100, 85, 94, 62, 72, 42, 48, 21, 44, 0, 7
100, 100, 64, 78, 36, 50, 22, 17, 55, 0, 90, 17, 45, 24, 0, 17, 6
30, 63, 44, 100, 89, 96, 77, 56, 40, 24, 0, 11, 51, 19, 100, 0, 2
10, 77, 0, 52, 30, 100, 31, 100, 44, 44, 18, 0, 21, 8, 100, 12, 1
8, 100, 23, 84, 0, 56, 26, 40, 100, 44, 72, 56, 68, 27, 89, 0, 4
82, 100, 16, 90, 0, 58, 60, 58, 93, 89, 100, 60, 85, 26, 41, 0, 9
12, 58, 62, 79, 100, 100, 88, 85, 62, 64, 50, 42, 25, 21, 0, 0, 1
0, 94, 46, 100, 100, 99, 76, 54, 55, 5, 29, 0, 30, 28, 84, 17, 7
25, 100, 29, 78, 14, 49, 0, 20, 56, 19, 90, 39, 90, 24, 100, 0, 4
40, 98, 51, 100, 0, 61, 11, 16, 93, 0, 100, 37, 18, 51, 24, 19, 6
26, 97, 28, 70, 59, 35, 22, 0, 0, 23, 8, 71, 40, 100, 100, 100, 5
52, 70, 100, 89, 50, 100, 0, 82, 55, 72, 96, 54, 77, 26, 55, 0, 9
0, 95, 70, 100, 100, 77, 69, 41, 38, 4, 0, 0, 10, 22, 92, 26, 7
0, 99, 36, 100, 93, 97, 100, 64, 83, 32, 61, 0, 28, 28, 76, 40, 7
31, 91, 1, 62, 0, 20, 37, 0, 80, 15, 100, 52, 86, 91, 44, 100, 0
57, 100, 51, 71, 10, 47, 0, 43, 54, 36, 100, 48, 85, 33, 71, 0, 4
0, 96, 23, 46, 91, 55, 80, 100, 49, 94, 100, 59, 81, 7, 15, 0, 9
85, 69, 81, 100, 100, 66, 76, 30, 36, 5, 0, 0, 50, 7, 99, 5, 2
79, 90, 68, 100, 29, 67, 0, 34, 2, 0, 95, 0, 100, 27, 5, 20, 6
100, 100, 56, 87, 24, 59, 5, 27, 29, 0, 79, 9, 38, 24, 0, 2, 6
46, 99, 12, 70, 0, 31, 24, 0, 70, 4, 100, 36, 94, 76, 60, 100, 0
12, 14, 56, 48, 100, 84, 53, 100, 32, 65, 80, 30, 62, 0, 0, 17, 8
25, 84, 56, 54, 47, 17, 5, 0, 0, 35, 10, 72, 52, 90, 100, 100, 5
96, 82, 63, 100, 0, 84, 31, 71, 100, 84, 91, 55, 64, 28, 36, 0, 9
55, 73, 57, 100, 92, 89, 75, 50, 43, 16, 0, 0, 44, 19, 100, 12, 2
0, 33, 31, 60, 69, 86, 81, 100, 72, 72, 72, 44, 76, 16, 100, 0, 1
0, 47, 38, 67, 78, 89, 100, 100, 77, 75, 53, 49, 31, 23, 16, 0, 1
62, 100, 26, 74, 15, 43, 8, 12, 57, 0, 100, 19, 52, 35, 0, 23, 6
26, 90, 17, 64, 60, 34, 53, 0, 20, 32, 0, 73, 31, 96, 100, 100, 5
66, 98, 22, 67, 100, 88, 17, 100, 11, 52, 0, 0, 79, 13, 22, 53, 8
7, 69, 0, 25, 36, 0, 74, 10, 100, 49, 85, 95, 45, 100, 17, 67, 0
33, 100, 16, 78, 0, 52, 18, 31, 58, 29, 98, 34, 100, 25, 100, 0, 4
12, 69, 26, 99, 79, 100, 70, 73, 79, 49, 100, 15, 53, 0, 0, 12, 3
1, 68, 4, 100, 55, 77, 55, 31, 7, 2, 0, 6, 60, 0, 100, 19, 2
36, 90, 34, 65, 77, 32, 40, 0, 13, 30, 0, 72, 24, 100, 100, 93, 5
28, 100, 0, 80, 25, 53, 96, 46, 100, 74, 71, 66, 43, 33, 28, 0, 4
14, 86, 0, 75, 1, 29, 40, 0, 94, 10, 100, 53, 62, 86, 9, 100, 0
0, 76, 42, 100, 66, 75, 46, 38, 43, 0, 22, 19, 45, 36, 100, 39, 7
32, 86, 0, 61, 10, 4, 57, 0, 100, 30, 97, 87, 50, 100, 4, 87, 0
36, 60, 40, 100, 57, 68, 36, 29, 0, 3, 15, 8, 59, 0, 100, 10, 2
33, 78, 67, 100, 68, 67, 36, 40, 0, 17, 27, 1, 72, 0, 100, 2, 2
0, 85, 30, 100, 48, 73, 33, 40, 9, 13, 24, 0, 65, 4, 100, 10, 2
93, 87, 50, 73, 27, 81, 75, 100, 100, 80, 67, 52, 27, 27, 0, 0, 9
44, 81, 72, 100, 100, 82, 64, 58, 99, 42, 93, 13, 47, 1, 0, 0, 3
0, 64, 57, 78, 86, 100, 91, 93, 88, 70, 87, 46, 86, 23, 100, 0, 1
0, 56, 44, 88, 67, 100, 68, 54, 70, 7, 11, 1, 37, 0, 100, 3, 1
9, 83, 30, 100, 84, 95, 64, 67, 85, 50, 100, 23, 57, 3, 0, 0, 3
20, 100, 0, 75, 4, 42, 72, 43, 100, 63, 87, 69, 85, 34, 89, 0, 4
59, 94, 20, 66, 58, 46, 50, 2, 0, 0, 21, 49, 49, 96, 100, 100, 5
62, 76, 0, 82, 29, 100, 90, 98, 100, 74, 90, 49, 75, 25, 70, 0, 9
13, 83, 52, 100, 75, 78, 44, 48, 4, 22, 0, 0, 54, 1, 100, 6, 2
48, 97, 7, 76, 22, 35, 0, 0, 5, 31, 49, 65, 100, 95, 52, 100, 8
46, 83, 41, 52, 38, 15, 0, 0, 18, 32, 36, 65, 59, 87, 100, 100, 5
38, 100, 6, 62, 44, 35, 7, 0, 0, 23, 9, 72, 45, 98, 100, 96, 5
41, 84, 93, 52, 100, 12, 33, 0, 47, 39, 93, 74, 72, 100, 0, 81, 8
95, 96, 56, 84, 0, 47, 57, 39, 100, 55, 93, 100, 86, 48, 81, 0, 4
75, 91, 30, 100, 24, 60, 53, 21, 11, 0, 0, 37, 44, 70, 100, 93, 8
100, 100, 54, 92, 19, 67, 0, 35, 22, 6, 71, 0, 89, 25, 48, 46, 6
66, 93, 50, 56, 80, 100, 0, 55, 17, 35, 59, 0, 100, 52, 0, 29, 8
100, 99, 57, 100, 18, 79, 16, 45, 61, 52, 78, 22, 39, 0, 0, 7, 5
54, 69, 78, 100, 70, 55, 39, 18, 0, 0, 16, 23, 58, 18, 100, 10, 2
68, 74, 10, 76, 48, 100, 86, 81, 97, 46, 100, 12, 55, 0, 0, 18, 9
32, 92, 12, 66, 42, 29, 18, 0, 0, 24, 17, 78, 56, 100, 100, 97, 5
100, 100, 68, 95, 26, 98, 27, 55, 70, 53, 73, 15, 35, 0, 0, 16, 5
59, 100, 12, 74, 0, 34, 29, 0, 81, 21, 100, 59, 91, 98, 35, 83, 0
57, 100, 25, 75, 0, 52, 85, 53, 100, 73, 65, 85, 31, 43, 2, 0, 4
24, 83, 58, 100, 86, 83, 66, 57, 100, 35, 87, 6, 42, 0, 0, 13, 3
0, 100, 45, 94, 69, 70, 56, 35, 42, 0, 15, 19, 45, 33, 100, 35, 7
43, 98, 0, 69, 57, 49, 62, 7, 15, 0, 17, 50, 34, 95, 100, 100, 5
0, 88, 18, 100, 68, 97, 59, 70, 55, 50, 100, 37, 84, 11, 35, 0, 3
51, 94, 100, 100, 48, 91, 6, 66, 42, 50, 87, 28, 60, 5, 0, 0, 5
47, 86, 87, 100, 100, 74, 67, 51, 97, 32, 96, 7, 48, 0, 0, 7, 3
87, 82, 70, 64, 12, 67, 41, 100, 100, 90, 98, 48, 62, 12, 0, 0, 9
39, 83, 17, 65, 37, 26, 17, 0, 0, 36, 44, 70, 100, 100, 32, 93, 8
22, 71, 55, 44, 42, 11, 0, 0, 1, 37, 13, 71, 53, 91, 100, 100, 5
100, 97, 49, 100, 11, 82, 10, 51, 54, 52, 76, 29, 47, 5, 0, 0, 5
23, 85, 69, 100, 62, 68, 53, 27, 32, 0, 0, 2, 50, 5, 100, 3, 1
5, 39, 0, 61, 55, 84, 100, 100, 73, 75, 55, 50, 45, 25, 59, 0, 1
13, 92, 6, 38, 34, 0, 79, 8, 100, 55, 79, 100, 34, 100, 0, 66, 0
0, 84, 37, 100, 59, 76, 24, 49, 70, 43, 100, 21, 60, 0, 7, 6, 3
9, 100, 4, 81, 0, 54, 35, 39, 84, 46, 100, 52, 80, 26, 77, 0, 4
32, 89, 0, 68, 16, 24, 57, 0, 97, 27, 100, 72, 61, 99, 10, 100, 0
100, 92, 62, 100, 44, 70, 84, 79, 79, 75, 72, 33, 45, 0, 0, 0, 9
86, 100, 37, 91, 7, 60, 0, 27, 36, 0, 100, 5, 83, 31, 20, 25, 6
42, 96, 10, 64, 0, 22, 44, 0, 92, 23, 100, 65, 64, 99, 8, 100, 0
0, 95, 53, 100, 91, 86, 78, 47, 68, 7, 47, 0, 24, 24, 100, 27, 7
0, 51, 8, 20, 40, 0, 78, 11, 100, 43, 95, 81, 61, 100, 27, 85, 0
26, 94, 75, 100, 92, 77, 45, 59, 81, 43, 100, 11, 51, 0, 0, 1, 3
63, 92, 100, 100, 99, 76, 67, 55, 91, 34, 96, 10, 48, 0, 0, 4, 3
85, 90, 35, 100, 15, 77, 32, 53, 91, 52, 100, 22, 56, 0, 0, 7, 5
67, 100, 24, 78, 0, 49, 0, 19, 44, 0, 100, 10, 65, 28, 10, 18, 6
100, 86, 47, 100, 0, 73, 42, 43, 85, 15, 28, 0, 37, 36, 84, 66, 8
28, 81, 59, 100, 100, 94, 78, 68, 51, 44, 83, 25, 44, 8, 0, 0, 3
11, 83, 41, 100, 47, 67, 25, 35, 8, 0, 0, 31, 49, 32, 100, 31, 7
100, 89, 60, 100, 53, 63, 92, 81, 100, 54, 92, 11, 44, 0, 0, 13, 9
29, 74, 1, 49, 0, 2, 51, 0, 93, 30, 100, 76, 55, 100, 6, 84, 0
100, 100, 96, 97, 93, 80, 82, 63, 71, 46, 46, 30, 25, 14, 0, 0, 1
0, 83, 43, 100, 89, 85, 75, 57, 42, 32, 0, 11, 35, 0, 100, 0, 2
0, 95, 44, 100, 74, 82, 65, 41, 57, 0, 42, 11, 55, 31, 100, 32, 7
53, 91, 19, 73, 0, 30, 23, 0, 67, 14, 100, 46, 90, 86, 48, 100, 0
0, 92, 39, 100, 100, 99, 78, 65, 44, 32, 9, 0, 4, 24, 56, 34, 7
12, 75, 3, 59, 67, 25, 20, 0, 27, 36, 95, 68, 100, 100, 0, 95, 8
69, 100, 39, 63, 0, 29, 35, 35, 100, 34, 98, 65, 79, 41, 73, 0, 4
26, 99, 0, 55, 61, 48, 76, 14, 7, 0, 4, 44, 27, 87, 100, 100, 5
0, 83, 63, 100, 100, 82, 84, 52, 58, 23, 23, 0, 0, 29, 76, 33, 7
7, 78, 33, 96, 89, 100, 100, 80, 64, 60, 74, 36, 46, 14, 0, 0, 3
45, 85, 75, 100, 70, 63, 43, 29, 5, 4, 0, 1, 50, 0, 100, 0, 2
42, 99, 8, 69, 0, 28, 39, 0, 85, 24, 100, 64, 74, 100, 21, 85, 0
45, 100, 34, 78, 0, 51, 37, 50, 95, 51, 100, 62, 73, 32, 57, 0, 4
40, 100, 16, 70, 0, 33, 20, 0, 70, 13, 100, 45, 88, 82, 37, 85, 0
52, 69, 82, 100, 75, 76, 61, 35, 47, 0, 0, 8, 50, 7, 100, 8, 1
0, 69, 26, 77, 92, 97, 100, 100, 76, 75, 55, 50, 39, 25, 29, 0, 1
17, 100, 0, 60, 12, 16, 59, 0, 100, 27, 95, 70, 51, 93, 15, 63, 0
35, 98, 60, 100, 47, 63, 25, 30, 0, 4, 34, 2, 68, 0, 100, 3, 2
0, 86, 73, 100, 100, 96, 71, 61, 36, 25, 3, 0, 6, 38, 85, 43, 7
90, 100, 52, 82, 22, 54, 0, 24, 24, 0, 82, 5, 100, 23, 42, 22, 6
75, 100, 13, 74, 6, 52, 100, 50, 93, 82, 68, 72, 37, 36, 0, 0, 4
40, 71, 60, 100, 100, 85, 78, 46, 37, 20, 0, 4, 49, 3, 99, 0, 2
0, 41, 47, 58, 92, 84, 100, 100, 84, 71, 71, 42, 66, 13, 74, 0, 1
0, 94, 45, 100, 92, 79, 83, 37, 56, 0, 36, 16, 44, 44, 100, 45, 7
0, 81, 27, 100, 58, 90, 45, 58, 25, 30, 23, 0, 61, 2, 100, 6, 2
18, 66, 34, 100, 76, 84, 51, 50, 0, 26, 12, 26, 58, 0, 100, 20, 2
28, 100, 15, 65, 0, 29, 40, 20, 100, 17, 99, 36, 67, 36, 59, 0, 4
40, 99, 2, 100, 35, 72, 56, 99, 86, 67, 100, 28, 59, 0, 0, 7, 9
58, 95, 36, 68, 62, 29, 34, 0, 0, 19, 8, 64, 45, 91, 100, 100, 5
55, 82, 53, 100, 100, 86, 81, 59, 38, 39, 78, 24, 54, 3, 0, 0, 3
32, 42, 26, 0, 71, 1, 100, 36, 87, 79, 45, 100, 0, 81, 0, 41, 0
20, 91, 27, 61, 66, 35, 47, 0, 0, 21, 11, 66, 44, 95, 100, 100, 5
100, 94, 53, 100, 21, 84, 14, 52, 62, 44, 81, 14, 43, 0, 0, 17, 5
0, 100, 5, 86, 2, 66, 3, 45, 38, 34, 68, 39, 81, 19, 100, 0, 4
13, 100, 10, 79, 0, 48, 4, 19, 75, 22, 87, 49, 89, 29, 100, 0, 4
30, 78, 64, 100, 90, 82, 62, 57, 95, 42, 100, 17, 52, 4, 0, 0, 3
55, 100, 7, 74, 0, 51, 72, 52, 100, 75, 77, 66, 48, 33, 23, 0, 4
0, 93, 43, 100, 78, 77, 60, 39, 52, 0, 34, 12, 43, 38, 100, 32, 7
