@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
44, 68, 58, 44, 100, 7, 0, 0, 7, 36, 78, 68, 93, 100, 11, 74, 8
88, 78, 34, 100, 0, 73, 45, 38, 78, 0, 21, 11, 50, 49, 100, 82, 8
28, 95, 39, 84, 67, 100, 42, 90, 81, 62, 100, 27, 56, 3, 0, 0, 9
0, 94, 49, 99, 100, 100, 73, 67, 54, 26, 45, 0, 22, 39, 71, 50, 7
0, 90, 40, 100, 97, 93, 100, 54, 98, 14, 71, 0, 32, 19, 91, 27, 7
32, 71, 47, 100, 83, 80, 70, 46, 31, 24, 0, 7, 50, 2, 100, 0, 2
0, 99, 65, 100, 100, 97, 57, 62, 36, 16, 19, 0, 2, 36, 69, 40, 7
100, 100, 56, 83, 22, 57, 0, 29, 11, 0, 68, 0, 62, 24, 6, 11, 6
53, 81, 99, 100, 97, 65, 61, 32, 22, 0, 0, 20, 36, 39, 100, 48, 7
0, 100, 27, 97, 63, 94, 100, 93, 86, 76, 59, 54, 45, 24, 49, 0, 7
31, 71, 2, 36, 32, 0, 82, 12, 100, 57, 66, 93, 15, 100, 0, 60, 0
0, 67, 35, 98, 88, 100, 64, 65, 49, 39, 100, 22, 63, 0, 8, 1, 3
56, 92, 15, 68, 0, 24, 39, 0, 86, 16, 100, 60, 76, 100, 30, 93, 0
0, 98, 50, 100, 100, 96, 73, 63, 43, 31, 13, 0, 11, 19, 46, 32, 7
70, 61, 65, 100, 15, 70, 72, 34, 87, 0, 0, 10, 23, 50, 100, 76, 8
22, 100, 34, 75, 0, 43, 38, 41, 100, 38, 97, 68, 91, 32, 72, 0, 4
11, 85, 0, 46, 12, 5, 53, 0, 88, 25, 100, 68, 73, 100, 34, 92, 0
50, 91, 16, 70, 0, 30, 29, 0, 76, 24, 100, 62, 89, 100, 36, 85, 0
100, 81, 64, 100, 43, 68, 87, 77, 81, 55, 100, 20, 57, 0, 0, 8, 9
0, 82, 58, 100, 92, 74, 68, 38, 38, 2, 19, 0, 29, 37, 100, 41, 7
2, 94, 93, 100, 100, 78, 86, 39, 74, 0, 37, 10, 0, 43, 100, 43, 7
0, 96, 40, 100, 59, 67, 42, 25, 26, 0, 14, 38, 57, 45, 100, 48, 7
0, 50, 26, 64, 61, 83, 99, 100, 100, 83, 74, 56, 51, 28, 33, 0, 1
21, 100, 0, 70, 7, 42, 91, 49, 100, 64, 70, 67, 72, 34, 70, 0, 4
64, 83, 86, 100, 100, 76, 68, 53, 94, 36, 78, 11, 40, 3, 0, 0, 3
0, 94, 69, 100, 97, 69, 72, 34, 49, 0, 90, 32, 100, 50, 19, 49, 7
22, 65, 56, 100, 57, 88, 49, 35, 31, 0, 0, 6, 52, 8, 100, 12, 1
48, 100, 22, 79, 5, 58, 0, 37, 80, 39, 100, 42, 72, 21, 82, 0, 4
28, 73, 81, 60, 73, 100, 39, 72, 91, 85, 100, 42, 88, 0, 0, 1, 9
10, 100, 6, 82, 0, 62, 4, 42, 59, 34, 88, 39, 80, 19, 100, 0, 4
17, 100, 0, 56, 12, 10, 63, 0, 100, 36, 100, 81, 51, 100, 1, 79, 0
31, 72, 12, 35, 35, 0, 77, 17, 100, 56, 89, 96, 43, 100, 0, 84, 0
50, 90, 0, 89, 62, 47, 88, 0, 5, 4, 42, 51, 100, 95, 11, 100, 8
94, 77, 61, 100, 53, 73, 100, 78, 98, 58, 94, 15, 49, 0, 0, 14, 9
90, 66, 49, 100, 0, 72, 67, 40, 100, 0, 25, 11, 34, 55, 84, 93, 8
55, 100, 15, 77, 0, 47, 42, 28, 86, 43, 100, 62, 84, 31, 80, 0, 4
0, 70, 11, 100, 34, 88, 26, 55, 15, 23, 28, 0, 66, 7, 100, 19, 2
22, 99, 7, 64, 0, 25, 36, 0, 83, 27, 100, 64, 76, 100, 19, 95, 0
42, 95, 0, 64, 48, 42, 21, 0, 0, 18, 5, 72, 42, 100, 100, 98, 5
55, 92, 17, 78, 55, 38, 50, 0, 0, 21, 56, 55, 100, 92, 25, 100, 8
65, 84, 40, 100, 7, 68, 0, 31, 34, 0, 100, 8, 64, 24, 11, 3, 6
0, 72, 1, 100, 49, 100, 72, 71, 43, 39, 10, 10, 51, 0, 100, 1, 2
82, 100, 39, 78, 17, 48, 19, 17, 66, 0, 100, 21, 44, 31, 0, 13, 6
100, 100, 47, 88, 18, 55, 16, 18, 57, 0, 95, 29, 51, 38, 0, 16, 6
1, 30, 35, 0, 78, 14, 100, 56, 85, 100, 42, 98, 8, 65, 0, 20, 0
0, 97, 10, 100, 55, 93, 100, 89, 72, 67, 46, 45, 37, 18, 41, 0, 7
27, 65, 58, 36, 61, 0, 25, 10, 0, 45, 13, 74, 56, 89, 100, 100, 5
47, 80, 71, 100, 100, 89, 38, 72, 44, 48, 91, 23, 45, 0, 0, 10, 3
65, 93, 68, 73, 92, 23, 13, 0, 0, 38, 87, 65, 100, 100, 5, 98, 8
0, 71, 47, 85, 100, 100, 92, 82, 75, 60, 62, 38, 45, 16, 40, 0, 1
12, 73, 29, 100, 70, 87, 51, 53, 13, 28, 0, 4, 50, 0, 100, 0, 2
17, 67, 55, 93, 71, 100, 61, 56, 48, 13, 0, 1, 37, 0, 100, 0, 1
49, 95, 82, 100, 68, 68, 73, 66, 100, 41, 74, 12, 29, 0, 0, 21, 3
47, 100, 17, 68, 0, 34, 9, 0, 71, 18, 97, 51, 100, 86, 48, 95, 0
0, 59, 16, 73, 77, 95, 100, 100, 70, 75, 45, 50, 25, 25, 34, 0, 1
88, 88, 53, 78, 100, 40, 91, 0, 0, 1, 5, 39, 57, 76, 18, 100, 8
100, 94, 58, 100, 15, 70, 0, 34, 28, 1, 97, 0, 91, 28, 31, 21, 6
100, 93, 62, 77, 0, 61, 13, 88, 76, 100, 94, 67, 72, 33, 46, 0, 9
76, 97, 64, 62, 100, 15, 14, 0, 0, 35, 90, 59, 98, 100, 0, 98, 8
0, 85, 21, 100, 72, 84, 65, 43, 56, 0, 37, 1, 42, 28, 100, 28, 7
62, 86, 97, 100, 94, 71, 69, 46, 37, 22, 0, 2, 47, 0, 100, 1, 2
55, 77, 3, 100, 39, 57, 100, 16, 0, 0, 26, 38, 97, 77, 23, 78, 8
46, 90, 14, 79, 9, 19, 61, 0, 100, 47, 76, 100, 18, 85, 0, 28, 0
84, 100, 42, 72, 2, 45, 0, 39, 59, 35, 100, 49, 84, 36, 75, 0, 4
88, 59, 100, 100, 16, 85, 42, 45, 82, 8, 0, 0, 32, 40, 89, 77, 8
0, 90, 57, 100, 63, 71, 46, 36, 40, 0, 10, 12, 39, 32, 100, 39, 7
32, 96, 0, 67, 61, 58, 74, 14, 24, 0, 20, 50, 38, 91, 100, 100, 5
60, 100, 14, 67, 100, 55, 80, 98, 39, 56, 0, 13, 80, 0, 50, 45, 8
40, 100, 16, 81, 0, 59, 22, 40, 81, 47, 100, 44, 79, 22, 67, 0, 4
63, 48, 100, 73, 77, 100, 13, 92, 0, 65, 64, 57, 86, 31, 77, 0, 9
97, 100, 57, 82, 24, 51, 0, 20, 32, 0, 100, 12, 91, 42, 25, 56, 6
35, 97, 35, 61, 44, 19, 0, 0, 23, 38, 61, 68, 100, 99, 51, 100, 8
10, 78, 49, 100, 100, 98, 69, 68, 85, 43, 100, 14, 51, 2, 0, 0, 3
39, 76, 68, 100, 49, 61, 40, 21, 19, 0, 0, 4, 50, 6, 100, 5, 1
33, 65, 81, 88, 100, 100, 88, 70, 74, 41, 52, 13, 0, 0, 81, 1, 1
18, 87, 0, 92, 50, 96, 100, 100, 71, 78, 47, 54, 33, 27, 35, 0, 7
23, 78, 26, 100, 62, 85, 34, 55, 0, 27, 1, 0, 51, 0, 100, 7, 2
96, 66, 64, 100, 0, 88, 31, 54, 86, 72, 100, 42, 87, 0, 19, 3, 9
35, 87, 86, 100, 100, 76, 52, 57, 89, 53, 97, 21, 53, 0, 0, 8, 3
100, 100, 21, 86, 45, 47, 86, 11, 3, 0, 0, 33, 65, 65, 99, 96, 8
54, 96, 83, 63, 100, 100, 29, 80, 87, 63, 96, 54, 78, 4, 0, 0, 9
54, 100, 29, 87, 6, 55, 0, 23, 48, 0, 100, 21, 40, 35, 12, 17, 6
0, 98, 52, 100, 100, 85, 90, 57, 73, 29, 73, 0, 100, 18, 79, 35, 7
0, 67, 59, 100, 79, 98, 71, 54, 71, 12, 9, 1, 2, 0, 100, 3, 1
32, 90, 0, 64, 66, 29, 79, 0, 12, 26, 60, 67, 100, 100, 16, 79, 8
100, 99, 55, 100, 22, 79, 27, 51, 74, 47, 87, 19, 47, 0, 0, 1, 5
56, 100, 9, 63, 0, 45, 76, 50, 100, 73, 59, 97, 35, 48, 10, 0, 4
74, 90, 50, 100, 56, 72, 100, 82, 93, 54, 90, 12, 47, 0, 0, 7, 9
69, 98, 82, 55, 100, 100, 44, 82, 92, 72, 91, 46, 64, 0, 0, 0, 9
81, 100, 33, 88, 0, 50, 11, 9, 77, 6, 100, 42, 37, 33, 10, 0, 6
16, 89, 16, 100, 0, 70, 15, 42, 81, 51, 100, 61, 84, 30, 75, 0, 4
78, 79, 40, 100, 6, 71, 16, 33, 16, 0, 0, 32, 46, 58, 100, 80, 8
85, 100, 32, 76, 0, 44, 74, 48, 100, 66, 76, 92, 72, 44, 67, 0, 4
54, 77, 47, 98, 100, 100, 93, 74, 77, 43, 96, 11, 46, 0, 0, 16, 3
100, 100, 61, 91, 30, 70, 7, 41, 11, 7, 48, 0, 39, 20, 0, 22, 6
0, 90, 31, 100, 74, 82, 68, 39, 46, 0, 36, 6, 49, 41, 100, 54, 7
0, 79, 31, 100, 64, 88, 49, 58, 24, 30, 10, 1, 56, 0, 100, 10, 2
61, 91, 88, 100, 100, 81, 78, 61, 63, 38, 60, 14, 34, 0, 0, 1, 3
0, 82, 23, 98, 65, 100, 75, 72, 53, 43, 28, 16, 58, 2, 100, 0, 2
12, 54, 30, 100, 62, 87, 43, 39, 3, 7, 0, 1, 50, 0, 100, 4, 2
100, 100, 54, 88, 22, 64, 0, 35, 6, 7, 57, 0, 65, 21, 14, 21, 6
92, 100, 49, 88, 8, 59, 56, 45, 100, 69, 82, 56, 39, 29, 0, 0, 4
58, 74, 100, 100, 94, 75, 85, 35, 59, 2, 0, 0, 29, 2, 88, 3, 1
25, 79, 58, 100, 88, 84, 56, 56, 79, 43, 100, 19, 54, 0, 0, 8, 3
5, 96, 37, 100, 66, 76, 42, 45, 4, 22, 0, 3, 50, 1, 100, 0, 2
72, 100, 100, 91, 72, 76, 56, 60, 39, 45, 22, 30, 0, 15, 0, 0, 1
20, 85, 27, 50, 94, 51, 87, 3, 27, 0, 0, 53, 32, 89, 100, 100, 5
100, 100, 22, 97, 23, 62, 94, 33, 69, 0, 0, 18, 25, 59, 78, 95, 8
8, 83, 32, 100, 54, 73, 32, 43, 0, 21, 18, 6, 59, 4, 100, 0, 2
52, 100, 33, 80, 0, 57, 32, 42, 82, 43, 100, 50, 69, 26, 43, 0, 4
65, 100, 45, 90, 14, 57, 0, 23, 43, 0, 100, 16, 80, 45, 35, 27, 6
0, 56, 40, 72, 79, 90, 100, 100, 86, 74, 70, 49, 55, 23, 45, 0, 1
23, 72, 0, 35, 16, 0, 69, 8, 100, 40, 93, 78, 49, 100, 14, 75, 0
76, 100, 36, 75, 10, 47, 0, 17, 43, 0, 100, 12, 63, 31, 3, 23, 6
22, 90, 67, 100, 87, 80, 61, 57, 30, 34, 0, 12, 41, 0, 100, 1, 2
100, 100, 49, 86, 17, 59, 0, 28, 18, 0, 76, 6, 61, 29, 7, 17, 6
15, 73, 39, 100, 93, 95, 81, 62, 43, 34, 0, 10, 39, 0, 100, 4, 2
19, 78, 0, 36, 25, 0, 71, 4, 100, 39, 90, 84, 49, 100, 10, 76, 0
90, 100, 43, 79, 0, 56, 51, 58, 100, 69, 97, 61, 79, 28, 60, 0, 4
71, 100, 27, 75, 6, 39, 21, 3, 77, 0, 100, 31, 51, 52, 0, 38, 6
12, 78, 0, 31, 30, 0, 67, 1, 100, 27, 96, 76, 63, 100, 39, 73, 0
7, 88, 0, 42, 19, 0, 67, 1, 100, 35, 93, 79, 49, 100, 3, 89, 0
9, 100, 0, 81, 0, 58, 14, 35, 62, 33, 79, 44, 81, 21, 100, 0, 4
27, 94, 1, 63, 56, 67, 64, 19, 0, 0, 0, 55, 21, 100, 100, 100, 5
48, 79, 73, 100, 100, 78, 69, 52, 98, 34, 94, 7, 48, 0, 0, 4, 3
0, 100, 12, 71, 94, 90, 31, 96, 11, 76, 100, 80, 58, 41, 37, 0, 9
98, 70, 66, 100, 0, 78, 40, 51, 90, 81, 98, 48, 100, 9, 28, 0, 9
0, 94, 60, 100, 75, 82, 65, 51, 63, 20, 62, 0, 39, 28, 100, 38, 7
5, 68, 23, 100, 63, 78, 55, 32, 14, 4, 0, 15, 50, 10, 100, 0, 2
0, 93, 41, 100, 78, 79, 66, 40, 60, 0, 100, 14, 76, 32, 26, 35, 7
40, 94, 0, 66, 5, 23, 55, 0, 98, 26, 100, 70, 62, 100, 6, 84, 0
60, 81, 12, 100, 0, 70, 28, 34, 28, 0, 12, 33, 52, 64, 100, 91, 8
13, 89, 54, 100, 100, 97, 90, 72, 68, 48, 73, 21, 44, 1, 0, 0, 3
44, 73, 81, 100, 65, 66, 54, 24, 28, 0, 0, 6, 50, 8, 100, 9, 1
0, 96, 58, 100, 76, 75, 51, 38, 34, 0, 0, 8, 34, 26, 100, 28, 7
5, 64, 30, 83, 100, 100, 75, 80, 50, 60, 25, 40, 0, 20, 5, 0, 1
0, 83, 37, 99, 81, 100, 100, 74, 84, 36, 65, 0, 33, 8, 55, 27, 7
16, 72, 40, 100, 94, 95, 84, 64, 47, 37, 0, 14, 31, 1, 100, 0, 2
1, 92, 0, 63, 36, 33, 14, 0, 3, 37, 5, 81, 50, 96, 100, 100, 5
32, 100, 6, 77, 0, 33, 30, 0, 81, 6, 100, 44, 76, 82, 26, 88, 0
38, 100, 12, 67, 19, 9, 62, 0, 100, 30, 83, 82, 39, 91, 0, 66, 0
39, 100, 29, 92, 0, 58, 2, 34, 61, 37, 100, 60, 82, 36, 78, 0, 4
64, 100, 29, 84, 0, 56, 38, 38, 100, 48, 94, 53, 57, 26, 24, 0, 4
20, 86, 0, 53, 4, 11, 48, 0, 89, 24, 100, 64, 74, 99, 26, 100, 0
0, 0, 18, 27, 48, 49, 76, 73, 100, 100, 94, 73, 82, 40, 82, 9, 1
0, 67, 46, 91, 100, 100, 83, 56, 52, 15, 22, 0, 29, 28, 85, 29, 7
10, 77, 37, 100, 90, 88, 72, 57, 99, 52, 100, 18, 48, 0, 0, 17, 3
40, 82, 10, 76, 59, 42, 66, 0, 0, 7, 0, 46, 32, 86, 100, 100, 5
100, 83, 66, 93, 11, 100, 3, 64, 58, 56, 91, 23, 47, 0, 0, 7, 5
85, 90, 10, 65, 100, 69, 34, 100, 53, 41, 0, 0, 92, 5, 35, 48, 8
20, 92, 22, 100, 0, 63, 41, 40, 100, 41, 95, 74, 69, 39, 57, 0, 4
57, 70, 57, 100, 55, 66, 33, 36, 0, 16, 23, 9, 60, 0, 100, 3, 2
0, 80, 25, 100, 61, 89, 51, 57, 28, 28, 0, 2, 50, 0, 100, 1, 2
100, 100, 72, 90, 35, 66, 6, 38, 0, 8, 50, 0, 69, 19, 14, 22, 6
