@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
22.2442, 11.3451, 2.5735, 0.5581, 0.3298, -6.2041, -19.0011, -6.9374, 6.6462, 147.737, g
24.598, 12.202, 2.5955, 0.4492, 0.2297, -16.8541, -16.6278, 5.8666, 8.0075, 190.772, g
37.6758, 25.6146, 3.6018, 0.2457, 0.1335, 19.5589, 28.2246, -12.2202, 20.1948, 71.4024, g
108.261, 35.2459, 3.9109, 0.0908, 0.0479, 50.724, 90.2158, 18.3796, 1.873, 230.846, g
49.8142, 14.8314, 2.372, 0.5096, 0.2781, -46.6986, -30.2335, 10.8811, 14.103, 92.7215, g
62.7644, 25.1345, 3.7026, 0.1807, 0.1001, 34.1638, 64.2319, -10.954, 4.1234, 171.784, g
101.178, 26.3345, 3.1982, 0.152, 0.0763, 58.0917, 109.953, 17.8454, 3.1693, 170.111, g
20.7417, 15.2144, 2.4669, 0.4573, 0.2406, 2.6314, -10.302, -8.5521, 16.395, 151.372, g
18.0693, 9.6759, 2.3598, 0.7162, 0.3996, -19.5487, -12.7659, 6.8677, 84.2593, 185.565, g
34.1392, 18.3298, 2.5599, 0.3994, 0.2576, 33.6157, 16.5571, -9.5372, 13.7301, 112.276, g
106.364, 49.748, 4.3237, 0.0584, 0.0301, 10.6809, 83.0956, -23.9498, 0.624, 244.643, g
55.8434, 21.4546, 3.2007, 0.2123, 0.1169, -27.225, -27.5871, 9.9968, 5.4306, 233.588, g
68.7354, 20.5108, 2.9251, 0.2175, 0.1182, 46.1909, 45.2258, -11.3574, 9.3666, 153.897, g
31.5737, 19.7566, 2.6258, 0.3006, 0.155, 14.159, -5.5612, 12.28, 29.603, 135.206, g
47.0893, 20.5962, 2.9763, 0.1911, 0.0956, 13.9659, 39.1249, -7.5246, 2.621, 180.709, g
19.7221, 15.8656, 2.6248, 0.5196, 0.3096, 7.4801, 13.3605, -13.2124, 31.983, 132.292, g
71.9672, 29.0411, 3.4757, 0.2371, 0.1339, -26.1392, 61.4417, -17.0144, 2.8019, 335.801, g
26.889, 9.8236, 2.4433, 0.4468, 0.2324, 34.4309, 19.4041, -6.9568, 18.419, 192.16, g
39.4796, 16.8977, 2.932, 0.3474, 0.1959, 31.9808, 28.3, 6.6446, 1.129, 198.882, g
31.257, 10.796, 2.4456, 0.4086, 0.2097, -19.0605, -23.4546, 5.4537, 1.9639, 187.887, g
45.4678, 23.5905, 2.9172, 0.1936, 0.0974, 61.7676, -13.4235, 13.6138, 1.087, 169.837, g
32.4134, 16.0437, 2.5821, 0.3351, 0.1793, -24.4907, -23.0998, -11.5562, 17.831, 186.169, g
27.8936, 23.3166, 2.8698, 0.3549, 0.1964, 11.4203, 17.6953, -15.0672, 82.8799, 83.9734, g
86.7133, 32.065, 3.9639, 0.1275, 0.0657, -85.4238, 68.7195, -15.8098, 0.6696, 254.693, g
41.9654, 13.3986, 2.7619, 0.2976, 0.167, 47.5821, -9.4224, 8.4213, 7.1441, 137.348, g
80.5967, 31.8121, 3.5604, 0.0999, 0.0541, 90.83, 57.0513, 11.1907, 5.9931, 219.884, g
88.4638, 26.6695, 3.444, 0.2338, 0.1509, -45.0756, 44.1096, 19.3974, 0.533, 295.65, g
92.6332, 30.1404, 3.6898, 0.2141, 0.1278, -20.7682, 71.7015, 14.4934, 0.123, 340.839, g
94.1836, 27.4501, 3.5029, 0.2441, 0.1519, -19.7617, 40.3463, -18.0331, 2.957, 310.397, g
19.8584, 15.5018, 2.6405, 0.476, 0.2643, 22.9476, 15.8569, 4.5488, 20.1575, 159.01, g
61.5098, 21.2576, 3.0746, 0.2131, 0.1091, 19.0333, 60.0375, -13.6801, 9.437, 229.416, g
33.2252, 13.57, 2.5735, 0.4619, 0.2577, -27.9605, -15.7714, -9.7642, 15.71, 76.5837, g
35.3335, 12.5989, 2.6702, 0.3974, 0.2041, 28.1225, -17.0134, -10.1084, 5.8315, 194.634, g
38.2407, 14.7608, 2.73, 0.3557, 0.1853, -42.045, -20.474, 7.3276, 3.9659, 203.657, g
23.1262, 16.9944, 2.608, 0.3896, 0.2232, -6.5245, -12.303, -13.8577, 16.232, 84.9105, g
19.6147, 7.4136, 2.0881, 0.7347, 0.4286, 1.2375, -7.0857, -4.8478, 29.2598, 236.766, g
68.2982, 22.7802, 2.8918, 0.2694, 0.1546, 71.3189, 41.3572, 12.6148, 6.3982, 288.958, g
55.7546, 18.3318, 3.1534, 0.2705, 0.1626, -76.1022, 45.9467, 14.3961, 3.628, 285.788, g
28.1635, 15.807, 2.42, 0.4259, 0.249, -17.9803, -13.7842, -8.3405, 17.1252, 248.03, g
47.409, 19.4267, 2.8382, 0.2351, 0.1197, -43.4217, -33.8379, -11.3684, 2.939, 195.604, g
92.3308, 31.9245, 4.0213, 0.1019, 0.0535, 55.0845, 77.8264, 15.3498, 0.6513, 264.63, g
21.942, 9.5767, 2.2041, 0.6, 0.3344, 2.0375, -14.4329, 9.6854, 21.49, 108.234, g
58.0216, 25.4482, 3.1546, 0.1709, 0.0907, -32.5491, -44.2358, 17.3529, 3.131, 183.871, g
16.3134, 11.3875, 2.3304, 0.6168, 0.3715, -2.7765, 6.1605, -7.3755, 9.3001, 102.422, g
81.3975, 49.1218, 3.4263, 0.1206, 0.0643, -109.98, -59.5665, 49.1951, 22.7735, 221.971, g
83.8355, 12.7688, 2.7392, 0.474, 0.3017, -73.3769, -30.3659, 5.3509, 4.6236, 267.363, g
33.3819, 21.2983, 2.4742, 0.3188, 0.1594, 10.2273, -25.0007, -15.3124, 44.799, 56.6157, g
27.6167, 8.807, 2.2833, 0.651, 0.3724, 8.7664, 23.2664, 3.2946, 89.7323, 89.1692, g
26.3542, 20.9871, 2.7292, 0.3228, 0.1931, 33.2157, 12.8453, 14.9905, 21.6256, 195.583, g
48.451, 20.6188, 3.0013, 0.2084, 0.1072, -77.1456, -32.3139, 17.4248, 8.691, 185.927, g
55.9196, 18.2599, 2.7694, 0.3061, 0.1896, 51.3984, 39.3195, -14.7688, 2.646, 186.887, g
18.9053, 13.0977, 2.4322, 0.6322, 0.3641, 18.6186, 18.1889, 4.5549, 33.344, 146.562, g
26.6994, 12.5862, 2.4495, 0.5684, 0.3144, -14.0365, -13.5974, -12.8798, 9.393, 93.9195, g
21.5359, 12.5372, 2.3865, 0.4641, 0.2361, 13.4757, 13.6071, -9.9932, 15.312, 166.529, g
132.954, 24.1845, 3.1524, 0.2337, 0.1383, -99.193, -69.3832, 21.4538, 0.36, 322.166, g
33.1141, 24.2276, 2.953, 0.3298, 0.1922, 8.5121, 22.7668, 17.8465, 47.7302, 81.4037, g
59.6587, 22.476, 3.0461, 0.205, 0.1039, 8.2128, 48.7752, -12.4618, 12.842, 169.65, g
27.5407, 10.3456, 2.3865, 0.5462, 0.3018, -21.8298, 17.1192, 8.6005, 34.6822, 204.302, g
13.1759, 10.8497, 2.1287, 0.7732, 0.4201, 14.5437, -2.8804, -11.6734, 8.886, 123.191, g
32.8483, 10.7905, 2.5843, 0.4688, 0.2565, 22.4442, 30.8181, 6.0211, 4.565, 160.43, g
43.7585, 20.8924, 2.9206, 0.2905, 0.1519, -23.9941, -35.1911, 16.3826, 8.3799, 211.69, g
40.8706, 21.7144, 3.0004, 0.2308, 0.1174, 32.656, 32.3028, 19.1536, 5.528, 164.086, g
38.5385, 12.8024, 2.8235, 0.3423, 0.1884, 28.2927, -15.7568, 7.8428, 0.583, 187.046, g
21.4514, 10.3118, 2.3979, 0.588, 0.31, -3.5388, 16.0409, -5.2053, 8.6808, 134.782, g
93.2945, 24.2211, 3.2695, 0.2032, 0.1089, -2.0955, 62.521, 15.7291, 1.851, 326.515, g
37.6898, 16.1959, 2.8347, 0.3833, 0.2173, 21.7774, 25.3352, 9.673, 1.57, 208.832, g
13.2566, 10.3836, 2.1717, 0.7946, 0.4747, 13.4475, 5.9458, 11.1924, 15.671, 238.572, g
20.1487, 7.1297, 2.1658, 0.7713, 0.3993, 21.8844, 12.614, -5.2942, 28.6298, 166.603, g
58.1603, 30.2688, 3.4278, 0.2095, 0.1245, 36.3677, 44.1205, 11.9627, 1.6337, 270.772, g
27.9279, 15.4882, 2.5205, 0.4133, 0.2247, 28.892, 21.0378, -5.5457, 12.21, 212.898, g
43.0781, 22.9823, 3.083, 0.2107, 0.107, 9.2348, 31.1854, 5.6906, 23.884, 120.316, g
23.2333, 9.5039, 2.3118, 0.6195, 0.3585, 28.0634, -9.7974, 8.1713, 26.733, 132.136, g
20.4899, 7.2447, 2.1123, 0.7181, 0.3745, -1.8345, 9.1587, -5.7639, 70.14, 138.836, g
41.1907, 22.4849, 3.1144, 0.2436, 0.1279, -7.4714, 28.3789, 9.7364, 27.354, 95.8773, g
22.7173, 0.0026, 2.1446, 0.7168, 0.4265, 0.2148, -5.189, 1.0E-4, 5.2051, 286.396, g
30.9955, 22.3031, 2.8591, 0.2725, 0.1404, 34.0777, 17.6726, -16.2964, 32.5233, 121.915, g
73.1549, 24.0524, 3.5849, 0.2034, 0.114, -75.8154, 54.52, 12.0307, 0.3485, 254.455, g
22.4688, 14.9097, 2.4232, 0.4642, 0.2887, 12.0427, 12.2064, 12.1709, 59.4506, 158.947, g
57.0078, 21.2557, 3.033, 0.2215, 0.1126, 30.4996, 38.3893, 15.1188, 7.705, 268.733, g
21.947, 20.3281, 2.4864, 0.4078, 0.2072, 12.8338, 10.4007, 14.8348, 40.4341, 137.81, g
60.9338, 22.2767, 3.1011, 0.1815, 0.0963, -31.4107, -25.5768, 19.3509, 13.807, 232.74, g
53.652, 32.8054, 2.8564, 0.2227, 0.1176, 71.2294, 37.0518, 34.1382, 26.4137, 197.957, g
28.5807, 18.1143, 2.7131, 0.3969, 0.2372, 10.7497, 17.9294, 14.9383, 13.2274, 89.1136, g
35.6259, 16.4183, 2.5866, 0.4637, 0.25, 28.0327, 35.3644, 13.2177, 3.3842, 261.617, g
50.3888, 18.1494, 2.642, 0.3056, 0.1676, 0.7236, -19.0636, 4.0448, 4.4298, 131.81, g
26.5832, 22.0264, 2.683, 0.2988, 0.1525, -24.7413, 2.6927, 21.47, 31.498, 92.534, g
59.2595, 29.0385, 3.5391, 0.135, 0.0776, 50.504, 36.9943, 20.2622, 3.5017, 260.422, g
28.7044, 17.0811, 2.7352, 0.4029, 0.2272, -36.5949, -13.776, 6.8482, 49.667, 209.13, g
36.7909, 19.7933, 2.8748, 0.2842, 0.1541, 10.1309, 34.4378, -18.1396, 8.0884, 254.084, g
61.5025, 34.6611, 3.3567, 0.1377, 0.075, 32.3269, 45.212, -12.7082, 5.245, 199.55, g
97.4967, 28.8345, 3.5947, 0.1958, 0.1158, -3.218, 58.7743, -3.0847, 0.6868, 337.138, g
21.565, 15.4762, 2.4594, 0.4167, 0.2135, 28.4107, -7.4089, 8.2183, 3.896, 209.442, g
48.4003, 19.2028, 3.1793, 0.1946, 0.1122, 22.8038, 23.8349, 10.1686, 8.0926, 189.243, g
25.5063, 19.368, 2.747, 0.3241, 0.1656, -28.1698, -15.7664, 11.6689, 0.864, 108.972, g
33.3412, 18.3089, 2.9566, 0.2541, 0.1298, 51.1891, 17.4044, -11.1938, 8.787, 171.613, g
40.6004, 17.6554, 2.7969, 0.2793, 0.1636, -10.1592, 14.4912, 15.2488, 13.3149, 181.029, g
85.7919, 25.7585, 3.3679, 0.2953, 0.1717, 13.4324, 19.6896, -14.249, 0.2999, 353.683, g
37.4704, 10.7012, 2.4829, 0.4178, 0.222, 52.0538, -10.5699, 6.9543, 1.9409, 160.222, g
39.6308, 16.3212, 3.1149, 0.287, 0.15, 3.3051, 21.604, -5.4977, 3.026, 161.4, g
41.4656, 33.6032, 3.3477, 0.1724, 0.1008, 20.9647, 29.524, 12.8534, 13.0923, 149.933, g
54.123, 22.6619, 3.0609, 0.286, 0.1795, 29.7681, 56.0712, 4.6174, 6.339, 211.164, g
67.6685, 19.254, 3.0214, 0.2875, 0.1556, -105.945, 59.3824, 9.5786, 2.3677, 234.18, g
12.9656, 10.9296, 2.1383, 0.7345, 0.4691, 13.7935, -6.4632, -0.4358, 12.9511, 200.767, g
17.2647, 10.7718, 2.2695, 0.6398, 0.3629, -3.1312, 7.9802, 7.2753, 24.6514, 171.788, g
22.5585, 17.1438, 2.5804, 0.3679, 0.1879, 7.9509, -5.9434, -14.6321, 9.3268, 184.7, g
41.2802, 17.6486, 2.8993, 0.3443, 0.1784, 28.8183, 37.2935, -11.7042, 14.077, 253.827, g
28.2082, 12.1254, 2.4099, 0.4163, 0.2082, 6.3914, -19.1434, -10.7975, 64.547, 78.8033, g
77.5475, 22.8198, 2.9077, 0.3228, 0.175, 67.2973, 50.8484, 8.7041, 0.641, 277.309, g
46.5015, 36.7249, 3.0881, 0.2792, 0.1408, 7.1853, 56.9306, -10.5249, 19.163, 29.6676, g
24.4953, 9.0016, 2.3927, 0.6194, 0.3583, 29.6978, -11.4657, 10.2695, 5.0927, 119.492, g
28.6908, 19.3006, 2.8724, 0.3192, 0.1683, -7.1076, 18.5184, 7.5662, 39.0498, 119.789, g
41.8044, 20.9524, 2.7348, 0.2468, 0.128, 72.225, -22.3472, 17.6023, 22.3263, 122.32, g
37.1967, 26.6725, 3.2235, 0.2062, 0.1121, 29.6163, 18.7062, 13.6322, 10.3638, 138.16, g
63.1254, 18.643, 2.8762, 0.3311, 0.1749, -69.8622, 49.6986, -21.2178, 6.9492, 293.428, g
19.9774, 9.2051, 2.4099, 0.6809, 0.43, 0.5164, -12.105, -7.1817, 3.2309, 137.584, g
33.6985, 15.6267, 2.736, 0.3214, 0.1625, 11.6386, 20.1723, 15.9402, 3.9292, 236.628, g
60.0416, 15.9079, 2.8392, 0.2578, 0.1412, -102.003, 37.1624, -7.5732, 2.7873, 259.734, g
27.651, 20.0275, 2.8222, 0.2696, 0.1348, 13.9912, 12.4708, -9.64, 23.851, 71.6871, g
67.7932, 22.1934, 3.0607, 0.2165, 0.1239, 30.6521, 64.2621, 17.9046, 6.105, 276.753, g
22.6234, 14.0252, 2.7037, 0.4273, 0.274, -4.5947, -14.2326, 4.1224, 3.197, 183.014, g
29.8203, 14.3003, 2.6075, 0.358, 0.1988, 4.9431, -15.6367, -10.7675, 17.7272, 200.326, g
35.6496, 27.904, 3.299, 0.2301, 0.1279, -4.2112, 26.1309, -12.1886, 2.205, 97.4906, g
65.9033, 16.4847, 3.1472, 0.2252, 0.1336, 56.452, 60.6612, 7.2997, 1.308, 243.808, g
32.9572, 14.8179, 2.3766, 0.437, 0.2206, -3.135, -15.6034, -16.0488, 21.1247, 162.2, g
22.7815, 14.9526, 2.4362, 0.4982, 0.2509, -14.2836, -9.3635, 13.0939, 3.0779, 141.562, g
84.9009, 41.6145, 3.801, 0.1978, 0.1153, -104.019, -54.1429, 26.7647, 1.419, 384.328, g
21.6421, 9.9561, 2.2122, 0.6258, 0.3466, 21.8239, 18.7207, 11.2487, 45.9906, 127.847, g
87.3122, 31.0349, 3.672, 0.1986, 0.1063, -41.5705, 47.773, -13.7868, 1.902, 358.097, g
34.9461, 24.4611, 2.7528, 0.2809, 0.1405, -25.8633, -21.3331, -20.7199, 82.8542, 158.252, g
37.9953, 17.6303, 2.5916, 0.356, 0.2318, 43.0104, 27.3013, -14.3472, 10.0049, 223.025, g
20.8491, 9.9287, 2.316, 0.6039, 0.3647, 2.7306, -14.7746, -7.6769, 65.8518, 25.6525, g
19.5955, 7.2752, 2.1658, 0.7782, 0.413, 4.3299, -10.9746, 4.5607, 23.6345, 197.041, g
27.4308, 15.3788, 2.6618, 0.4423, 0.2625, 1.7847, -8.6385, -9.8991, 9.3801, 218.119, g
28.9745, 10.8616, 2.5441, 0.44, 0.2557, -18.5555, 18.1993, 8.1459, 5.1486, 168.448, g
29.8548, 21.4516, 2.9784, 0.2806, 0.1456, -29.6933, 17.5267, -9.5246, 26.9856, 86.5943, g
31.2684, 9.4683, 2.2589, 0.4463, 0.2231, 7.8617, 23.3259, -9.2346, 22.4698, 225.955, g
26.3595, 16.6583, 2.754, 0.4229, 0.2441, 8.1366, 13.5478, -10.4312, 8.299, 165.147, g
37.3484, 16.1795, 2.781, 0.3013, 0.1598, -9.6098, 32.6128, 8.4204, 0.4092, 177.726, g
80.1881, 28.3893, 3.3555, 0.1724, 0.1034, 20.3633, 81.9483, -23.743, 19.3195, 258.537, g
23.7533, 16.8303, 2.8299, 0.432, 0.2685, 6.3197, 11.3306, -11.9067, 14.2238, 157.23, g
12.6396, 11.7764, 2.1973, 0.7048, 0.3778, 15.8497, -9.0584, 9.8825, 61.162, 140.647, g
38.7824, 25.7038, 3.2171, 0.2408, 0.1368, 13.3523, 28.4911, 11.2312, 21.516, 165.672, g
12.611, 11.815, 2.1189, 0.6996, 0.3764, -16.0112, 9.5045, 9.1143, 5.0155, 166.312, g
18.9883, 16.4769, 2.4241, 0.5047, 0.2881, 12.4742, 18.3294, 12.6554, 31.8054, 99.6356, g
74.4488, 28.7465, 3.6405, 0.1899, 0.0994, 51.4784, 66.5038, 20.1857, 0.1431, 289.528, g
80.0227, 39.5044, 4.0087, 0.1186, 0.0626, 76.2288, 74.772, -27.862, 8.5037, 207.781, g
90.4766, 38.2659, 3.6727, 0.2042, 0.1048, -47.7558, 44.2203, 23.7069, 0.141, 373.654, g
112.725, 82.8625, 4.6295, 0.0397, 0.0203, 3.0356, 83.0895, -32.6349, 2.337, 276.547, g
19.1463, 16.2983, 2.3395, 0.4851, 0.2494, 12.275, 17.8333, 11.4413, 87.1479, 50.0851, g
21.2211, 6.8795, 2.07, 0.7319, 0.4213, 22.1921, 13.4931, -6.259, 56.2975, 92.9938, g
12.5842, 9.1948, 2.3493, 0.8143, 0.6242, 9.7645, 10.0743, 3.9707, 35.09, 204.587, g
51.1294, 20.8044, 3.0615, 0.2292, 0.115, -4.0918, 15.0403, -14.9291, 1.0956, 177.669, g
89.5857, 43.8501, 4.2249, 0.0739, 0.0405, 63.9851, 79.7874, 8.5947, 1.2147, 219.917, g
21.5956, 16.7994, 2.6527, 0.436, 0.2659, 7.437, 12.0294, -12.6692, 52.6428, 40.1499, g
19.2814, 14.4914, 2.3064, 0.5235, 0.3136, -6.0002, 16.7003, 0.1864, 33.6702, 46.8615, g
30.2969, 23.0277, 2.8325, 0.2338, 0.1184, 28.8164, 20.7132, 14.735, 37.42, 194.753, g
88.6127, 34.7513, 3.6393, 0.1847, 0.1153, -50.7911, 46.9595, 16.2879, 1.8554, 348.887, g
23.1655, 20.9149, 2.659, 0.4079, 0.2292, 16.1363, 17.7383, 14.8946, 24.7031, 156.686, g
46.4868, 15.7047, 3.0158, 0.2816, 0.1442, -29.2058, -23.9961, -5.673, 1.2932, 210.841, g
33.0503, 13.7444, 2.5192, 0.3752, 0.2133, -31.6262, 19.3258, -12.3509, 10.277, 212.251, g
95.598, 31.8116, 3.3732, 0.252, 0.1827, -53.0993, -54.7908, -32.6101, 4.36, 286.971, g
44.3036, 11.9267, 2.3918, 0.3245, 0.1643, -66.2649, 17.0472, 7.2818, 31.877, 130.003, g
73.7512, 28.5164, 3.4787, 0.1677, 0.1001, -82.325, 60.4878, 24.0679, 6.3353, 259.303, g
35.989, 11.6932, 2.4713, 0.4392, 0.2348, -35.6725, 9.7044, 11.5262, 16.9615, 258.973, g
19.8471, 16.338, 2.567, 0.561, 0.294, 20.0845, 13.9887, 12.8509, 62.9714, 110.845, g
21.1295, 6.6819, 2.224, 0.7582, 0.4687, -20.3231, -15.5071, -6.1868, 41.1662, 105.681, g
27.6075, 26.4077, 2.9472, 0.2507, 0.1429, 8.1399, 20.4556, -14.8525, 31.557, 72.3307, g
56.4198, 16.7197, 3.066, 0.2345, 0.1302, 9.1619, 47.8684, 11.5413, 3.093, 205.266, g
25.235, 18.4194, 2.7324, 0.3759, 0.1917, -20.4038, -8.6552, 3.845, 40.5095, 236.144, g
15.8344, 11.8559, 2.3075, 0.6256, 0.3276, -1.4905, 4.782, -4.4923, 46.6386, 226.351, g
25.7066, 14.1612, 2.4362, 0.4029, 0.207, 3.4381, 19.4335, -5.115, 84.4922, 217.425, g
38.6408, 16.3194, 3.0147, 0.29, 0.1493, 17.1576, 14.2359, 8.4875, 5.6601, 170.274, g
24.5779, 18.5496, 2.616, 0.3366, 0.1877, -7.833, -16.6159, -8.6485, 6.3722, 201.205, g
58.0284, 18.9179, 3.32, 0.2924, 0.1486, 23.5279, 52.4075, 10.9606, 4.187, 219.692, g
18.4436, 7.4467, 2.1508, 0.7845, 0.4912, -2.4165, 6.7794, 1.8321, 88.0294, 112.386, g
55.7401, 24.7534, 3.3886, 0.2133, 0.1342, 45.2539, 47.6811, 14.87, 1.7908, 255.205, g
34.7943, 21.5846, 2.7771, 0.3258, 0.2097, -8.1357, 14.9949, -15.5638, 42.3246, 161.145, g
78.8116, 28.7278, 3.5756, 0.2011, 0.108, -19.3556, 72.7752, -18.0107, 2.442, 340.083, g
31.7847, 27.1539, 2.9791, 0.2697, 0.1495, 14.9426, -22.2961, -22.7852, 10.4772, 221.642, g
70.69, 20.5861, 2.8865, 0.2896, 0.1474, -88.0805, 37.3382, -10.6598, 1.638, 252.56, g
38.3052, 9.9404, 2.4306, 0.538, 0.3618, 36.1565, 34.3164, 6.2768, 29.98, 137.624, g
24.8332, 15.6621, 2.5949, 0.4269, 0.2274, 5.8766, 17.1802, 9.8723, 4.833, 165.036, g
12.6191, 11.8, 2.1945, 0.6965, 0.3802, -16.0483, 9.8061, 7.5212, 81.1099, 165.104, g
17.9549, 10.6737, 2.2122, 0.5767, 0.3221, 0.89, -6.0434, 6.0658, 6.7579, 105.544, g
42.6788, 15.0374, 2.721, 0.2947, 0.1606, 56.0428, -23.9302, 3.407, 1.891, 206.132, g
63.9494, 21.9903, 3.4432, 0.2152, 0.113, -58.7422, 61.6217, 14.8788, 2.881, 281.351, g
19.8544, 7.3932, 2.2589, 0.7107, 0.416, -0.1663, 3.7607, -5.1641, 2.602, 129.91, g
30.4034, 19.9899, 2.5635, 0.3333, 0.1735, 10.5352, -14.8259, 11.9969, 52.828, 142.683, g
85.6655, 29.214, 3.6516, 0.1733, 0.0945, -17.9937, 72.369, -21.5545, 1.8868, 321.601, g
20.2097, 16.0145, 2.5391, 0.4335, 0.2558, 19.521, 14.0185, -8.0444, 66.05, 95.4134, g
44.5086, 20.5797, 2.8951, 0.2215, 0.1203, 33.0862, -22.8515, 11.0685, 11.329, 113.047, g
23.6271, 10.4282, 2.3971, 0.5892, 0.3788, 12.0872, 20.3787, 8.4867, 62.979, 181.696, g
104.511, 26.9024, 3.4007, 0.2023, 0.1226, 72.1124, 86.6275, -21.7557, 2.425, 280.192, g
20.1638, 12.7267, 2.4448, 0.4452, 0.2316, -19.1572, -6.4733, 6.7455, 11.655, 188.7, g
24.8552, 14.2801, 2.5119, 0.4554, 0.2815, 14.5513, 16.8101, -11.6876, 19.1574, 196.387, g
22.7566, 11.795, 2.4158, 0.5797, 0.405, 23.1034, 16.5853, -9.3735, 43.3032, 171.037, g
103.501, 20.0835, 2.7135, 0.3017, 0.1809, 93.077, 57.4977, 13.8904, 3.679, 183.439, g
26.6921, 22.1137, 2.6186, 0.3249, 0.1889, 10.6669, 11.5049, -19.1834, 2.96, 89.9074, g
30.3852, 18.483, 2.7631, 0.3279, 0.1734, -33.9009, -18.1427, -7.3238, 66.1224, 87.2712, g
39.9087, 17.1227, 2.7243, 0.2981, 0.1538, 27.7499, 34.8366, -8.4203, 40.603, 70.9618, g
35.3542, 18.5771, 2.6069, 0.3708, 0.2114, -29.8184, 19.3303, 6.679, 8.458, 126.099, g
87.033, 28.1723, 3.1422, 0.2818, 0.1568, -5.324, 75.9449, -24.7553, 1.3845, 335.667, g
93.6117, 25.9597, 3.7458, 0.1578, 0.0929, -92.3861, 82.0158, -14.894, 1.4092, 269.336, g
65.5415, 6.9872, 2.5502, 0.4986, 0.2746, -85.8816, 35.4993, -8.9161, 0.8093, 275.769, g
81.2642, 10.6592, 2.4942, 0.3878, 0.1939, 86.1678, 48.271, 9.9464, 1.28, 194.187, g
70.2452, 19.4757, 2.9562, 0.2721, 0.1499, 77.4517, -35.9015, -9.1656, 5.353, 259.379, g
21.6802, 6.7937, 2.1629, 0.7079, 0.4089, 23.2427, 12.4697, 6.5229, 65.6793, 111.961, g
12.4729, 11.9998, 2.0588, 0.69, 0.3537, 15.9773, -8.438, -10.6668, 19.1153, 120.715, g
