@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
40.6296, 23.9963, 2.8162, 0.2443, 0.1489, 19.4029, 34.2698, -8.7065, 6.1626, 79.0171, g
20.6647, 7.1459, 2.2292, 0.7316, 0.3746, -23.4139, -11.2425, -5.8789, 68.5155, 71.3941, g
33.3893, 25.4757, 3.0212, 0.259, 0.1348, -15.2355, 17.186, -25.5749, 38.976, 187.149, g
18.0519, 17.6171, 2.1818, 0.5395, 0.2928, -0.4561, -15.8707, -13.4793, 56.732, 226.456, g
71.6766, 36.6477, 3.63, 0.1768, 0.1019, -31.7936, 65.881, -23.0369, 9.612, 328.604, g
16.3607, 11.5709, 2.3522, 0.5956, 0.3089, -2.3935, 6.7419, -4.0054, 35.427, 155.95, g
29.0213, 11.558, 2.4048, 0.4094, 0.2146, 7.7434, 16.317, -6.5633, 9.2572, 138.538, g
53.5632, 41.9902, 2.8442, 0.2792, 0.1539, -55.7825, -45.0453, -15.821, 61.5552, 124.957, g
24.5661, 17.715, 2.6758, 0.3439, 0.1909, 5.9985, 18.4396, 8.6501, 11.018, 193.054, g
46.9295, 17.1961, 2.6857, 0.2804, 0.1515, 73.3198, -33.7309, 5.4989, 8.4913, 176.372, g
17.0991, 10.6199, 2.3118, 0.6683, 0.3927, 3.4023, -7.5158, 7.8709, 31.951, 98.5724, g
24.2734, 15.0359, 2.4456, 0.4624, 0.2778, 0.8311, 20.8813, 7.1707, 17.466, 136.065, g
68.792, 24.6323, 3.6718, 0.155, 0.0787, 67.4638, 54.8721, -15.9332, 4.841, 226.351, g
26.0277, 11.4154, 2.5502, 0.4535, 0.2662, 32.0472, 18.2394, -1.7166, 0.6419, 140.188, g
58.9884, 29.6335, 2.7255, 0.2653, 0.1515, -54.9837, -52.5825, -13.1407, 12.3224, 215.724, g
21.3781, 9.9143, 2.3464, 0.5946, 0.3311, -5.2721, 16.7247, 10.4878, 22.0158, 134.089, g
27.1111, 14.7768, 2.5826, 0.3817, 0.2288, 15.8706, -12.3721, 11.6509, 12.4588, 225.281, g
24.7179, 14.9382, 2.4541, 0.4323, 0.2478, 10.1766, 15.6319, 7.7679, 8.976, 219.284, g
29.657, 14.4583, 2.6955, 0.4012, 0.2026, 2.5911, -13.3073, -10.0069, 19.4898, 121.798, g
17.1544, 11.249, 2.2405, 0.5632, 0.296, 0.7747, -5.3697, -4.0671, 48.5893, 119.225, g
138.838, 32.8249, 3.2464, 0.1713, 0.1035, -122.634, 95.045, -27.8132, 3.499, 297.614, g
61.2167, 21.0987, 2.8993, 0.2875, 0.1482, -75.2965, 27.4636, -18.4181, 5.806, 285.14, g
19.9908, 17.7412, 2.6175, 0.538, 0.2835, 14.8796, -13.7601, -13.944, 75.1784, 78.8644, g
18.883, 9.5559, 2.2672, 0.6541, 0.4622, 4.3978, -13.9994, 9.4048, 49.52, 78.8784, g
40.1178, 22.7584, 3.0058, 0.2743, 0.185, 6.2469, -29.9627, 15.9072, 1.23, 192.577, g
81.0307, 37.1452, 2.9312, 0.2578, 0.147, 67.3503, 75.7769, -32.2424, 28.508, 180.939, g
92.8988, 49.0521, 3.7862, 0.1824, 0.0948, 39.0729, -56.9212, -14.8294, 3.3724, 379.671, g
54.908, 18.7657, 2.5384, 0.3849, 0.1954, -59.005, -37.4959, 16.1308, 31.805, 142.002, g
32.4967, 14.8197, 2.5514, 0.3118, 0.1671, 12.243, -26.6934, 2.2923, 63.9721, 129.362, g
12.7169, 11.6432, 2.2443, 0.7066, 0.396, 15.6373, -9.3618, 7.7526, 15.651, 174.136, g
68.9709, 12.8382, 2.7616, 0.3602, 0.1931, 58.8643, 56.0256, -3.9537, 8.5297, 266.917, g
24.7867, 22.2327, 2.8319, 0.2946, 0.1583, -14.3863, 20.5592, 10.9994, 39.2593, 186.727, g
25.2958, 9.4956, 2.4401, 0.5154, 0.2813, 5.6749, 17.8278, 7.2557, 18.1924, 181.397, g
28.1555, 11.2633, 2.4487, 0.452, 0.2722, 6.4354, 22.7847, 11.1545, 35.72, 113.426, g
18.5361, 10.4673, 2.1903, 0.5419, 0.2742, -0.7056, 6.185, 4.5066, 0.244, 129.236, g
35.3812, 17.6422, 2.6556, 0.3735, 0.2287, -10.3708, -22.15, -18.4285, 15.8702, 236.856, g
26.067, 25.7576, 2.5988, 0.3627, 0.1902, -25.2663, 18.2108, 18.3016, 20.441, 80.6911, g
21.4668, 10.8687, 2.2945, 0.5635, 0.3122, -21.4918, -19.2276, -10.5958, 30.8438, 186.608, g
23.7253, 0.0, 2.0663, 0.7039, 0.3734, 0.0, 0.0, 9.3349, 28.267, 29.4987, g
47.9212, 26.6334, 3.1834, 0.1783, 0.096, 41.2368, 38.3743, -9.5688, 4.251, 255.654, g
110.128, 12.2635, 2.608, 0.4266, 0.2602, -41.5591, -124.034, 2.8329, 64.95, 148.504, g
57.6218, 32.8825, 3.3346, 0.1842, 0.096, 4.6552, 51.444, -20.9246, 2.673, 187.199, g
92.2265, 26.4529, 2.9077, 0.1719, 0.0872, -120.69, 80.8701, -11.3944, 5.0667, 220.885, g
41.0163, 20.4484, 2.4518, 0.2898, 0.1502, 44.137, 28.1236, 11.7974, 4.1807, 181.842, g
27.3453, 9.3991, 2.4735, 0.484, 0.2437, 12.478, 18.7027, -3.8469, 6.736, 166.044, g
25.607, 12.8794, 2.5296, 0.4313, 0.2467, 0.2927, 9.9503, 8.0393, 5.452, 165.305, g
50.4291, 16.7332, 3.0506, 0.3035, 0.1749, 29.1262, 41.8014, -8.1781, 6.1251, 160.041, g
20.9858, 15.718, 2.5611, 0.4093, 0.2184, 25.5836, 11.0775, -6.4609, 53.01, 111.763, g
26.4549, 13.8739, 2.4713, 0.4561, 0.272, -5.5087, -19.9851, -9.3658, 25.187, 252.577, g
38.685, 13.7538, 2.4526, 0.3704, 0.2063, 15.4938, 29.176, 9.6608, 6.8087, 222.35, g
32.843, 14.2793, 2.9146, 0.4017, 0.2538, -11.1135, -21.6815, 4.8152, 3.4605, 198.949, g
19.5565, 11.0315, 2.4183, 0.6565, 0.4179, -17.0924, -19.835, 11.6883, 22.452, 140.19, g
50.8879, 21.0836, 2.9848, 0.2113, 0.1217, 10.5051, 34.0812, 7.1404, 1.6086, 197.139, g
18.1784, 10.2753, 2.2878, 0.6289, 0.3582, 21.0428, 11.8565, -5.0453, 7.916, 100.254, g
39.6606, 15.4898, 2.6726, 0.3167, 0.169, -59.4772, -11.597, 13.6889, 34.0416, 192.702, g
69.9918, 20.4858, 2.8751, 0.2347, 0.1247, 75.4347, 42.0884, 17.043, 9.2202, 286.913, g
18.2406, 10.5498, 2.2201, 0.5783, 0.2922, -23.7999, -8.9074, 5.0306, 18.975, 193.928, g
23.5264, 19.3466, 2.643, 0.3595, 0.2332, 18.7937, 13.6245, -4.6144, 52.2065, 70.9672, g
36.0926, 9.6575, 2.3927, 0.4575, 0.2611, 21.5892, 26.6628, 7.4073, 15.5661, 273.519, g
39.2553, 23.4992, 3.0755, 0.1992, 0.1013, -18.867, -23.1843, -9.7169, 5.892, 175.146, g
68.4131, 22.3063, 3.2439, 0.2178, 0.1138, -126.192, 51.6702, -18.7262, 1.1476, 235.367, g
90.829, 33.8426, 3.6755, 0.19, 0.0955, -29.466, 63.6082, -11.0679, 1.6314, 331.72, g
34.8356, 16.8011, 2.4048, 0.437, 0.2343, -42.955, -11.4471, 8.8014, 16.376, 176.535, g
21.8583, 20.5252, 2.8707, 0.3744, 0.2148, -8.8692, 12.7987, -10.6685, 12.6028, 175.063, g
28.8362, 11.2117, 2.4786, 0.4552, 0.2309, -23.7812, -16.2585, -8.6529, 7.4925, 159.247, g
23.2204, 0.0038, 2.1287, 0.7807, 0.4201, -23.9774, -16.5585, -1.0E-4, 74.3282, 188.887, g
18.7977, 15.7316, 2.4241, 0.5198, 0.2731, -12.7123, -17.6937, -12.031, 38.1018, 57.3645, g
18.6982, 15.1509, 2.3971, 0.5251, 0.2665, -20.5662, -17.8466, 6.8823, 14.281, 168.012, g
39.4299, 16.5665, 3.0477, 0.2751, 0.1375, 5.4314, 18.0685, -10.9443, 0.04, 187.888, g
16.7909, 11.4284, 2.3032, 0.5821, 0.3109, 0.4105, -4.0309, 4.6424, 15.7723, 162.458, g
110.58, 37.6728, 3.4465, 0.1431, 0.0764, -84.4895, 86.7907, 25.1029, 9.6984, 249.128, g
24.0767, 16.2194, 2.6449, 0.4077, 0.2163, 5.8016, 17.7936, -9.4849, 32.3979, 167.256, g
20.7262, 12.8883, 2.3865, 0.4723, 0.2567, -16.7841, -9.4132, -5.5527, 14.549, 190.537, g
22.5238, 9.5856, 2.3541, 0.6239, 0.3296, -28.6544, 11.6377, -7.5322, 22.9198, 199.423, g
20.3243, 11.3356, 2.2878, 0.6134, 0.3479, -13.4457, -18.9212, 2.2947, 41.763, 40.9099, g
37.5814, 14.2783, 2.6048, 0.3801, 0.1925, -58.7195, 27.0547, -8.2296, 5.933, 149.744, g
12.867, 11.3195, 2.1414, 0.722, 0.4296, -14.8022, 8.3638, 6.7735, 42.694, 214.914, g
27.9249, 7.5792, 2.2148, 0.5793, 0.3323, 10.1629, -5.3507, -3.2343, 31.265, 165.977, g
16.7429, 10.9776, 2.2967, 0.6515, 0.3763, 3.8052, -7.5574, -7.7123, 20.2043, 144.856, g
25.2997, 20.7144, 2.9004, 0.3308, 0.1717, 23.7771, 18.9769, -16.1827, 3.762, 141.225, g
24.0201, 11.2943, 2.451, 0.5416, 0.285, -11.0494, -21.1455, 4.5174, 6.311, 228.221, g
34.7049, 17.8712, 2.7118, 0.3068, 0.168, 18.8845, 24.4809, 16.7615, 16.679, 135.966, g
65.4492, 27.3974, 3.3339, 0.1873, 0.1092, 63.2575, 48.282, -12.0008, 2.304, 245.647, g
25.9963, 17.1008, 2.6702, 0.3825, 0.2126, 4.6758, 16.9803, 10.872, 85.2337, 46.9963, g
27.2296, 17.5805, 2.7585, 0.3714, 0.2014, 13.7829, 21.6176, 10.4868, 2.0627, 116.776, g
40.9857, 34.0152, 2.6395, 0.289, 0.1525, -24.2172, -27.7517, -12.7613, 12.949, 83.667, g
33.6677, 10.5164, 2.641, 0.3909, 0.2023, -26.1721, -18.3079, -5.6615, 6.971, 182.721, g
26.3904, 7.0619, 2.2601, 0.6099, 0.3819, -10.3885, -15.4233, 4.6756, 9.8612, 257.509, g
88.3759, 29.8719, 3.5153, 0.1264, 0.0798, 86.4346, 74.494, -17.7714, 8.2753, 205.976, g
33.9768, 18.3016, 2.7642, 0.3408, 0.2126, 3.7503, 24.2362, 10.7984, 71.4495, 43.6149, g
75.3228, 25.8935, 3.5093, 0.2, 0.1212, -41.819, 64.9894, -15.9761, 1.216, 319.543, g
30.817, 15.7507, 2.6561, 0.415, 0.2196, 1.3366, 24.8213, -10.6264, 34.5966, 99.5598, g
77.2321, 23.0616, 3.1315, 0.1869, 0.1156, 80.1682, 82.7555, -12.8192, 6.987, 200.019, g
35.6831, 14.4158, 2.6675, 0.3548, 0.1882, 6.2623, 16.0812, -5.2938, 14.018, 172.176, g
45.0286, 17.5759, 3.0779, 0.2608, 0.1333, -9.0442, -12.8998, 13.0118, 11.8623, 168.228, g
24.0493, 18.3094, 2.7093, 0.3652, 0.2061, 16.6564, 3.8872, -13.6286, 89.5011, 68.119, g
61.1429, 24.6071, 3.3858, 0.2061, 0.115, 13.7515, 56.1704, 13.197, 7.998, 247.101, g
112.173, 20.9418, 2.6107, 0.3235, 0.1728, 71.251, 105.051, -13.9673, 13.0126, 281.1, g
70.8315, 22.3982, 3.3197, 0.2227, 0.1252, 81.8166, 69.0231, 19.2635, 10.385, 248.983, g
20.7584, 10.7436, 2.1703, 0.5878, 0.3142, -6.1072, 17.4334, -8.0842, 66.17, 150.943, g
18.5582, 7.4575, 2.2028, 0.7774, 0.4859, 2.1391, -6.7384, 1.9712, 4.3666, 235.731, g
19.9784, 11.9517, 2.2833, 0.6406, 0.3932, 10.4143, 20.3829, 3.8522, 80.0895, 155.076, g
73.8115, 22.5542, 3.211, 0.2245, 0.1153, 38.1978, 70.6669, 10.0727, 6.548, 203.818, g
69.4398, 28.6293, 3.1443, 0.2468, 0.1331, 66.2031, 60.6361, -22.5188, 11.29, 254.383, g
25.7024, 10.3364, 2.317, 0.4723, 0.2771, 6.2351, 19.8672, 7.6639, 30.6008, 119.558, g
29.3515, 16.1523, 2.4749, 0.3719, 0.196, -5.4218, 22.9066, 9.7048, 26.3691, 161.384, g
33.2508, 15.7565, 2.6253, 0.436, 0.2192, 28.1402, 17.0519, -11.5925, 13.4306, 167.241, g
102.179, 21.1275, 2.9595, 0.2119, 0.1147, 77.1242, 107.617, 11.06, 3.2562, 156.342, g
79.2206, 35.8989, 3.7191, 0.1222, 0.0637, 72.9201, 62.5374, -18.1485, 8.264, 181.652, g
31.031, 18.0642, 2.6325, 0.3543, 0.1946, 44.2238, -9.3174, 16.6029, 37.32, 202.205, g
40.0284, 16.5307, 2.9348, 0.3126, 0.1842, -19.2515, 22.1593, 13.3917, 2.184, 190.811, g
19.1072, 12.2813, 2.4691, 0.584, 0.3379, -17.1689, -14.6245, -6.6801, 3.6579, 170.516, g
81.6624, 26.8262, 3.7255, 0.1893, 0.1038, 44.8891, 72.5713, 19.2051, 0.3395, 261.226, g
53.9373, 19.0335, 3.0455, 0.2287, 0.1301, -16.7642, -39.2715, 11.5627, 5.2515, 192.359, g
18.7276, 12.9777, 2.4401, 0.5082, 0.2632, -12.8933, -8.3487, -5.2782, 79.2348, 197.866, g
20.0751, 12.6029, 2.4556, 0.5254, 0.275, -24.4841, -13.9508, -9.2943, 18.131, 105.021, g
42.0033, 11.1099, 2.6889, 0.3521, 0.1873, -71.6217, 33.9431, 4.4854, 0.933, 269.535, g
59.3407, 24.1321, 3.5204, 0.2336, 0.1178, 31.0534, 59.4112, 10.0941, 1.3878, 264.491, g
96.3809, 23.2359, 3.4737, 0.1831, 0.1094, 88.6369, 101.507, 18.58, 2.072, 268.105, g
56.5977, 9.269, 2.5682, 0.3351, 0.1743, 50.5667, 44.69, -6.4003, 4.562, 154.621, g
39.9972, 22.1835, 3.0941, 0.2762, 0.1437, 41.3812, 36.3933, 13.3279, 14.756, 228.618, g
32.0031, 14.8942, 2.6702, 0.4423, 0.2425, 4.0303, 23.1813, 6.7478, 8.6023, 184.485, g
60.1173, 23.4638, 2.9671, 0.2384, 0.1462, -97.5777, 49.4937, -19.0775, 1.101, 232.422, g
24.8934, 9.0198, 2.4749, 0.5494, 0.3735, -12.5286, -7.2937, 3.4208, 0.8814, 197.488, g
46.7382, 16.7142, 3.0422, 0.2777, 0.1556, -3.1993, 41.0377, 9.1539, 4.3993, 206.973, g
23.1716, 20.1597, 2.6253, 0.41, 0.2192, 32.9974, 11.1354, -8.2996, 19.3335, 118.229, g
31.0309, 8.2536, 2.3757, 0.5095, 0.2547, 15.4009, -16.7236, 9.061, 21.014, 92.7866, g
74.9025, 25.0511, 3.0028, 0.1908, 0.1217, 92.9118, 59.8709, -8.8902, 0.745, 248.487, g
54.5553, 20.935, 3.0344, 0.2236, 0.1436, 29.2052, 41.3859, -12.9588, 4.504, 87.4514, g
23.914, 14.8707, 2.3551, 0.4945, 0.2494, 4.0728, -8.2598, 11.5109, 39.9594, 213.922, g
122.51, 25.2937, 3.2625, 0.1284, 0.0653, -130.962, 96.8182, -19.9955, 2.8915, 290.657, g
35.904, 26.8518, 2.8794, 0.1954, 0.1076, 31.3797, 33.4534, 15.2017, 87.6718, 126.355, g
88.3871, 21.003, 3.0934, 0.2371, 0.1407, -57.0802, 73.1872, 4.4624, 1.8504, 282.056, g
20.9469, 6.4102, 2.1319, 0.7823, 0.5203, -18.3706, -17.1937, 6.1023, 71.9164, 20.4975, g
97.7222, 29.3071, 3.8212, 0.138, 0.0863, -69.7415, 76.7612, -8.0848, 3.3807, 270.704, g
21.1235, 6.9854, 2.0952, 0.7229, 0.3976, 23.0213, 12.2823, -6.2098, 74.254, 97.5924, g
27.3842, 14.24, 2.4448, 0.5171, 0.3034, -35.5826, 11.8423, 11.7636, 4.756, 146.404, g
28.0756, 10.0967, 2.4289, 0.5475, 0.3073, -0.4728, 27.2486, -10.3309, 7.463, 186.097, g
19.5128, 16.7005, 2.4074, 0.5988, 0.3973, 5.8685, -12.3289, -13.9717, 16.367, 145.109, g
42.6022, 16.2177, 2.6542, 0.2794, 0.1408, 5.828, -20.4591, 7.5307, 9.8372, 217.434, g
35.2888, 13.8337, 2.5031, 0.3987, 0.2119, -48.2752, -11.1339, -9.2587, 7.108, 160.947, g
42.2236, 19.9761, 3.2049, 0.2583, 0.1438, 42.4658, 33.2289, -12.7014, 4.262, 192.229, g
30.2441, 25.8384, 3.1474, 0.2977, 0.1492, -9.0967, -32.5838, 10.7054, 75.1662, 215.265, g
44.6257, 17.3928, 2.7846, 0.2726, 0.1404, 10.046, 36.8161, 13.2095, 19.3827, 175.413, g
34.9412, 24.3793, 3.1654, 0.2412, 0.1261, 32.5757, -23.1328, -14.5903, 5.6692, 134.926, g
82.4094, 21.5765, 3.0848, 0.2468, 0.1411, 57.958, 76.3281, -17.1337, 0.617, 283.982, g
49.2676, 22.2474, 3.1854, 0.278, 0.1504, 25.538, 47.5608, -9.1138, 0.0549, 234.989, g
21.8432, 10.8657, 2.3139, 0.6068, 0.3665, 16.4396, 18.7293, -7.7056, 5.646, 181.712, g
26.5702, 14.7651, 2.3874, 0.4549, 0.2643, 3.6868, 22.1802, 9.6575, 45.9686, 232.161, g
42.6783, 12.2273, 2.6053, 0.3151, 0.1625, 41.9312, 23.9444, 6.8694, 3.129, 238.944, g
24.5739, 10.4502, 2.4224, 0.5028, 0.293, -7.3166, -18.4169, 7.4281, 11.283, 172.583, g
80.3783, 36.2917, 3.3727, 0.2183, 0.1109, 6.4918, 46.6059, -28.4729, 0.123, 346.603, g
27.3576, 10.0167, 2.3627, 0.5033, 0.2798, 15.5782, 19.5226, 5.0151, 59.4668, 235.028, g
57.627, 27.978, 3.1556, 0.246, 0.1443, -59.7222, 43.8752, -19.7095, 3.366, 271.079, g
23.5264, 9.8446, 2.3304, 0.5561, 0.3107, 31.3933, -15.0454, -9.7726, 11.2824, 161.436, g
59.4146, 21.6014, 3.5409, 0.2066, 0.115, -3.8691, 55.3593, -11.9678, 2.236, 204.091, g
53.2086, 22.5457, 3.3736, 0.2183, 0.1212, -7.5763, 24.0831, -14.1456, 10.5073, 245.071, g
43.6201, 21.6976, 3.1274, 0.2528, 0.1689, 18.5453, 29.2634, 10.5583, 5.9851, 186.263, g
41.3125, 23.0867, 2.8913, 0.2261, 0.115, 47.4051, 17.0944, -13.9333, 2.1898, 154.983, g
24.5426, 17.3565, 2.4942, 0.4776, 0.2612, 18.7365, 17.7184, 12.8455, 12.869, 80.7642, g
25.6437, 10.2737, 2.3551, 0.4636, 0.2318, 32.4709, 20.2804, 6.9712, 13.6579, 214.738, g
121.718, 44.5867, 4.0204, 0.0985, 0.0511, -117.108, 101.347, 19.4415, 1.542, 222.766, g
58.3208, 25.9922, 3.1836, 0.2333, 0.1484, -57.0671, 32.3796, 14.3932, 3.4996, 304.331, g
90.6778, 28.9011, 3.57, 0.1655, 0.1003, -32.6637, 65.3082, -22.2346, 2.94, 327.723, g
13.026, 10.224, 2.2889, 0.7866, 0.527, 12.2571, 6.89, 8.8261, 51.8466, 195.593, g
31.4518, 11.8114, 2.4713, 0.4088, 0.2416, -15.7508, -9.0566, -11.3927, 14.1671, 153.177, g
