@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
19.0792, 9.998, 2.2553, 0.5889, 0.3083, 24.1207, 9.164, 5.0535, 75.0613, 202.863, g
26.9835, 14.6847, 2.7638, 0.4496, 0.2351, 13.1428, -12.7168, 6.3876, 6.259, 206.543, g
33.8356, 17.0413, 2.5922, 0.3657, 0.2161, 11.987, 26.5376, -8.9685, 23.115, 178.094, g
43.814, 23.5591, 2.7415, 0.3064, 0.1804, 15.0611, 24.9308, 13.7095, 19.0193, 168.601, g
106.821, 57.9549, 4.2878, 0.0685, 0.0354, -47.7452, 78.9675, 8.1705, 1.9326, 292.894, g
22.9072, 12.7121, 2.3551, 0.4768, 0.2406, 27.1027, 9.6974, -3.5992, 9.7478, 50.9291, g
67.3067, 30.9748, 3.6873, 0.1689, 0.0934, 37.6799, 77.4819, -21.5674, 5.761, 166.709, g
37.0078, 16.9054, 2.8287, 0.3071, 0.1758, 33.2045, 24.3286, 10.5076, 3.6622, 200.644, g
15.6186, 11.9091, 2.2856, 0.6373, 0.3601, -1.0993, 3.5316, 6.3487, 50.6366, 40.0383, g
20.2951, 7.2298, 2.1156, 0.7433, 0.3793, -3.1951, 10.8325, 5.5408, 33.3381, 188.921, g
27.9436, 11.8144, 2.5092, 0.4892, 0.2833, -25.4231, -24.3869, 8.2137, 31.6319, 118.559, g
24.4464, 18.334, 2.5569, 0.3551, 0.2011, 12.8798, 20.1313, 13.6383, 11.2109, 133.319, g
21.1155, 7.0711, 2.1508, 0.6996, 0.364, -24.429, -9.8554, -6.2284, 49.707, 167.443, g
67.5816, 17.4607, 2.8274, 0.317, 0.1659, 17.1638, 82.4914, -13.0204, 5.3213, 155.295, g
104.872, 31.7432, 3.7156, 0.1524, 0.0946, -85.576, 78.4918, -17.3348, 0.604, 335.745, g
12.8514, 11.4405, 2.1569, 0.7317, 0.4007, -15.137, 7.4683, -10.8258, 14.6097, 196.169, g
89.2198, 30.9204, 3.6657, 0.1943, 0.1156, -45.9685, 60.5827, -9.4736, 3.667, 337.885, g
26.433, 20.4187, 2.7097, 0.3259, 0.2, 9.6858, 18.0502, 15.6911, 12.833, 140.745, g
66.4618, 18.0453, 2.7177, 0.3123, 0.1676, -49.8605, 28.8496, -12.1094, 20.661, 152.639, g
47.7858, 23.6861, 3.4455, 0.195, 0.1016, 23.8975, 29.8589, 13.6419, 3.2554, 191.222, g
12.9712, 11.1602, 2.0952, 0.747, 0.4297, -14.5735, 6.7776, 10.4579, 71.9552, 194.357, g
48.8751, 19.4472, 3.0643, 0.2458, 0.1376, 35.7772, 43.6727, -9.921, 15.5752, 175.166, g
73.336, 23.6134, 2.9516, 0.2918, 0.1504, -37.7816, 14.5381, -21.14, 2.9936, 303.784, g
37.5027, 11.3126, 2.6459, 0.3661, 0.1887, -51.66, 17.7277, -8.4649, 18.005, 98.0529, g
43.8236, 16.8202, 3.04, 0.2918, 0.1546, 17.0545, 28.5688, -12.6477, 14.3052, 226.394, g
30.2879, 9.4639, 2.2707, 0.4772, 0.244, 41.1315, 15.4904, 11.6333, 34.1383, 142.134, g
21.0331, 10.7539, 2.1875, 0.5844, 0.3019, -5.7763, 17.4986, 7.4097, 54.931, 132.156, g
20.5839, 16.0609, 2.2368, 0.4116, 0.2058, 24.2419, 18.3629, 6.0907, 45.687, 212.062, g
56.4236, 21.152, 3.2241, 0.154, 0.0791, -2.6182, -10.1986, 9.4643, 1.4636, 184.47, g
31.4399, 13.6839, 2.7892, 0.4078, 0.2413, -11.9449, 21.9508, -6.5675, 3.8253, 184.477, g
24.9251, 10.2825, 2.4401, 0.4791, 0.245, 14.6797, -17.1593, 5.6988, 12.174, 119.474, g
75.4045, 40.178, 3.4087, 0.1178, 0.0599, 68.7596, 60.9121, 12.1566, 13.77, 230.517, g
49.0724, 15.8036, 2.9238, 0.2872, 0.1734, 9.35, 22.821, 9.1958, 11.24, 197.569, g
12.787, 11.5763, 2.0473, 0.7265, 0.3722, -15.1619, 5.3573, -11.5712, 72.426, 126.472, g
26.8132, 19.8716, 2.4976, 0.3752, 0.1924, 31.0507, 24.4633, 17.1262, 33.5185, 117.734, g
105.264, 41.3551, 3.6546, 0.1805, 0.0909, -33.9941, 78.1311, 19.6724, 5.8936, 328.714, g
25.1648, 12.8247, 2.5315, 0.4588, 0.2779, -22.0675, -13.2826, 8.1814, 2.0137, 127.799, g
24.0954, 10.0126, 2.2989, 0.603, 0.3141, 25.4443, 17.9618, -10.6985, 0.788, 192.399, g
27.2918, 17.8596, 2.4571, 0.349, 0.1763, 24.583, 25.5889, 11.701, 17.5042, 202.691, g
20.7386, 12.6304, 2.5334, 0.5593, 0.3441, 12.1392, 17.8583, 6.5028, 29.934, 147.634, g
12.8702, 11.4376, 2.1156, 0.7356, 0.387, -15.1147, 6.0869, 11.4866, 83.1822, 123.036, g
98.0245, 22.3316, 3.5637, 0.1797, 0.0916, 36.9658, 95.7514, 7.1044, 1.447, 270.99, g
36.6443, 20.9053, 3.2578, 0.2441, 0.1301, 28.7896, 26.9221, -13.9805, 4.5447, 133.012, g
87.8482, 36.7561, 3.2122, 0.1798, 0.0972, 54.1671, 105.081, -34.1853, 15.2606, 157.194, g
25.3267, 14.4796, 2.5496, 0.3977, 0.213, -18.4885, 14.7904, 5.3284, 81.0686, 53.8159, g
21.1753, 19.073, 2.5735, 0.5501, 0.3244, 6.4292, 16.7017, -13.972, 76.2728, 175.262, g
34.9763, 10.7542, 2.5694, 0.4609, 0.2574, 19.3426, 17.0663, 6.0541, 8.539, 178.831, g
39.4235, 23.0476, 3.1144, 0.2551, 0.1341, 16.0841, 34.2025, 15.7066, 8.6997, 152.976, g
52.1044, 17.2225, 2.9523, 0.3248, 0.2037, 29.9876, 52.6747, -7.3971, 5.8345, 263.582, g
31.6769, 19.2556, 2.5617, 0.3841, 0.1962, 28.5514, 28.6597, 14.8882, 64.622, 226.045, g
25.7304, 17.1213, 2.7235, 0.3554, 0.1843, 22.7901, -19.2298, 9.1168, 3.8417, 153.401, g
19.6892, 0.0, 2.2109, 0.7877, 0.5692, 0.1846, -3.6483, 0.0, 59.9239, 120.092, g
28.5888, 18.6679, 2.7097, 0.2888, 0.1493, 8.2922, 17.8939, -12.0483, 12.747, 113.893, g
18.9069, 13.6793, 2.5205, 0.5792, 0.3394, -7.0648, 16.3617, 3.3348, 50.2541, 132.657, g
39.3421, 20.8675, 3.0118, 0.2453, 0.1299, 18.0725, 20.3496, -18.3023, 1.8662, 197.644, g
18.7096, 18.0184, 2.5283, 0.4267, 0.2237, 4.7676, -12.0674, 6.8848, 49.4271, 170.946, g
117.783, 21.0132, 2.6781, 0.3274, 0.1668, -195.988, 108.425, -12.4734, 4.6097, 292.307, g
53.2936, 13.4141, 2.7763, 0.4017, 0.2418, 57.3811, 45.0169, 3.0146, 4.709, 176.269, g
28.5902, 6.7851, 2.2279, 0.5385, 0.287, 12.6579, 6.5323, -3.3153, 3.2759, 143.659, g
29.4757, 17.0463, 2.6069, 0.5142, 0.2806, 9.356, 30.8968, -15.4773, 12.3834, 90.0854, g
26.2768, 14.0731, 2.4362, 0.4212, 0.2253, -12.6384, 7.3769, -13.9195, 75.6791, 105.591, g
36.1456, 19.3865, 2.9775, 0.2791, 0.1511, 10.6422, 24.1048, 13.9788, 6.6443, 149.081, g
89.3625, 35.3979, 3.7911, 0.1584, 0.0986, -38.1788, 67.0231, -25.5998, 5.2442, 291.305, g
35.3788, 13.3014, 2.541, 0.4719, 0.246, 17.6442, 19.5194, 9.732, 3.7685, 137.491, g
72.9599, 30.7461, 3.6432, 0.1521, 0.0765, -2.8108, 59.2303, 23.1615, 4.988, 258.822, g
70.1391, 23.6089, 3.4812, 0.1892, 0.1002, 69.4322, 56.7105, -12.7678, 1.149, 256.641, g
30.6613, 15.0985, 2.6994, 0.4476, 0.2687, 20.1007, -16.3498, 6.5174, 26.9064, 151.766, g
25.7999, 16.0064, 2.6532, 0.3756, 0.1922, 6.0098, 17.4036, -11.3655, 19.1984, 165.509, g
17.8316, 10.6337, 2.3424, 0.6136, 0.3205, 3.036, -9.0233, 6.2132, 46.4513, 150.953, g
25.867, 16.2597, 2.5605, 0.3989, 0.2352, 8.5181, 10.8968, 3.8152, 3.665, 86.6499, g
54.3153, 24.5044, 3.2655, 0.1574, 0.08, -3.7285, 39.6162, 14.8565, 10.5649, 208.059, g
55.059, 18.0137, 3.068, 0.2762, 0.1458, 50.0483, 33.3449, -8.1996, 1.502, 186.519, g
86.9886, 32.8868, 3.4965, 0.1326, 0.0748, -17.8399, 89.8199, -13.9605, 10.8854, 256.601, g
81.9826, 33.7547, 3.5621, 0.2338, 0.1246, 45.9131, 32.2277, 11.7835, 3.101, 383.77, g
45.8043, 21.1248, 3.1361, 0.2697, 0.1407, 36.132, -18.294, -8.742, 7.404, 193.897, g
85.0151, 9.8589, 2.3324, 0.6744, 0.4116, 41.7041, 85.8494, -10.7709, 10.694, 201.148, g
83.5534, 23.8092, 3.0663, 0.2352, 0.1249, -9.6127, 66.7498, -15.037, 0.4554, 351.783, g
32.5571, 27.5582, 3.1478, 0.2782, 0.1427, 17.5805, 29.8405, 16.3219, 11.3434, 78.3827, g
23.062, 0.0, 2.1717, 0.8013, 0.4613, 22.1209, 18.1404, -1.0E-4, 61.897, 206.174, g
33.8546, 19.1791, 2.8963, 0.24, 0.1263, 42.8107, 12.3582, -5.8403, 11.654, 124.672, g
35.7386, 20.2441, 3.0995, 0.241, 0.1252, -28.181, -12.1785, -4.3031, 18.4008, 210.752, g
26.1824, 10.3186, 2.3627, 0.5033, 0.2668, -11.308, -17.4652, 6.8146, 0.1665, 118.858, g
59.3377, 26.1354, 3.1764, 0.3651, 0.1975, 2.3544, 33.5577, 13.8393, 4.319, 339.751, g
18.1938, 12.0311, 2.4257, 0.5741, 0.3884, 2.9874, -9.6578, 11.2342, 7.6823, 63.5566, g
33.6009, 16.3082, 2.6981, 0.2826, 0.1493, 32.9809, 10.3581, -5.0109, 14.504, 187.088, g
26.6387, 9.6367, 2.3314, 0.4848, 0.2821, 31.5284, 20.5391, -6.8911, 77.509, 107.627, g
66.4813, 23.6457, 3.1509, 0.2713, 0.1756, -71.7939, -28.1662, 16.9882, 2.0401, 258.257, g
18.7375, 9.9878, 2.2856, 0.6321, 0.3497, 21.9776, 11.5671, 5.4097, 17.6368, 50.7272, g
32.5213, 17.1659, 2.7846, 0.3202, 0.1782, -3.2395, 14.8055, 6.4774, 0.7255, 104.047, g
63.7982, 31.2915, 3.7966, 0.1372, 0.0721, 45.8244, 53.5567, -13.3246, 0.6806, 201.366, g
53.7433, 23.089, 3.0471, 0.1974, 0.1135, 54.9339, 44.502, -9.4969, 0.9229, 84.9414, g
18.7382, 7.4744, 2.0952, 0.7631, 0.4779, 1.4897, -6.2641, 3.0951, 0.402, 209.245, g
38.5646, 19.5065, 2.6355, 0.2569, 0.1377, 63.6538, 12.5302, -6.9413, 8.2142, 199.937, g
29.2823, 12.9176, 2.4691, 0.3701, 0.1851, 28.5025, 16.1177, -7.5543, 16.868, 232.164, g
48.5562, 19.8516, 2.899, 0.2864, 0.1697, 30.2529, 46.7231, 15.4155, 10.529, 150.565, g
20.547, 12.7599, 2.3454, 0.447, 0.2235, 1.5328, -9.9032, 9.2539, 15.1457, 157.112, g
51.9672, 18.3654, 3.1425, 0.2722, 0.148, 40.672, 51.5228, 4.8777, 2.3446, 223.278, g
21.2653, 7.0229, 2.1629, 0.6942, 0.3677, -24.4647, -9.8968, 6.3205, 2.5515, 157.815, g
42.6868, 19.2865, 3.071, 0.2607, 0.138, 17.4673, 41.7046, 10.7413, 4.8021, 234.337, g
32.5241, 17.8766, 2.8395, 0.3039, 0.1556, -23.1878, -16.3538, 14.9415, 3.952, 213.754, g
71.9841, 28.9406, 3.0054, 0.1511, 0.0775, -128.872, 55.7758, 9.6029, 1.9438, 199.395, g
22.1436, 17.8129, 2.527, 0.4309, 0.2719, 16.2603, 17.3968, -13.3663, 14.469, 155.124, g
67.7017, 22.1684, 3.2091, 0.1551, 0.0806, -108.554, -22.7384, 6.8237, 1.7861, 221.202, g
20.2427, 6.8375, 2.1569, 0.7944, 0.4634, 19.657, 15.0587, -5.3686, 22.9125, 169.265, g
61.2538, 48.2495, 3.5864, 0.1128, 0.0693, 43.2478, 45.3327, 37.8267, 14.4978, 93.0088, g
49.0913, 32.9026, 2.9773, 0.1665, 0.088, -21.5165, 42.5905, -13.9013, 7.0683, 138.026, g
30.3122, 20.5216, 2.8407, 0.3074, 0.1667, 3.5422, -18.4012, 11.988, 2.2899, 133.186, g
25.3484, 23.7798, 2.993, 0.2967, 0.1509, -9.2368, -21.3467, 6.1731, 73.19, 112.886, g
53.2494, 30.1739, 3.0022, 0.2368, 0.1259, 51.8209, 44.1646, -15.4511, 2.9517, 290.654, g
68.619, 13.7645, 2.6871, 0.3083, 0.1593, 18.6779, 57.7698, 5.6543, 1.9636, 256.718, g
41.2491, 18.3478, 2.9012, 0.2624, 0.14, -21.6092, -17.9181, -13.2604, 7.7318, 194.282, g
23.315, 0.0, 2.0986, 0.7171, 0.3944, 0.0, 0.0, -9.5652, 22.0884, 196.27, g
19.6734, 18.7298, 2.5894, 0.5148, 0.2973, -7.2619, -12.5052, -12.226, 6.501, 179.987, g
43.7649, 28.1242, 3.1033, 0.1719, 0.0871, -4.5542, 34.3054, 9.9509, 17.3602, 160.676, g
94.9225, 28.2406, 3.5614, 0.1952, 0.1047, -12.1856, 55.1122, 10.2235, 2.3428, 317.93, g
16.0964, 10.9584, 2.356, 0.6872, 0.4295, 4.0339, -4.5897, 8.8141, 84.2938, 221.189, g
21.0426, 10.2196, 2.2625, 0.5847, 0.3306, -5.7606, 16.9883, 10.1976, 14.5078, 175.703, g
29.114, 18.1634, 2.8759, 0.4484, 0.3267, 8.9725, 21.0902, -12.0594, 19.0682, 144.449, g
101.25, 24.022, 2.9696, 0.2359, 0.1206, -43.493, 114.461, -6.8962, 10.965, 278.483, g
82.0238, 33.5661, 3.4102, 0.1443, 0.0776, -110.142, 38.7392, -21.3873, 10.998, 215.502, g
73.3751, 18.7552, 2.8612, 0.2299, 0.1204, 29.7056, -64.8671, -14.5056, 11.261, 109.479, g
73.1913, 27.9445, 3.2926, 0.3135, 0.2149, 4.7674, 38.6748, 29.0025, 0.7768, 345.9, g
23.1207, 14.0498, 2.6479, 0.4522, 0.2396, 3.982, 14.7351, -6.5502, 22.208, 143.885, g
131.375, 53.1102, 3.8184, 0.0948, 0.0491, -122.72, 35.9315, -29.4666, 4.2249, 299.382, g
24.0688, 16.5052, 2.5065, 0.4611, 0.2321, 9.2041, 22.983, -14.9769, 33.4211, 195.517, g
23.4507, 17.3464, 2.5218, 0.4451, 0.2601, 23.2373, -13.2151, 6.3376, 3.393, 130.965, g
21.5431, 16.1505, 2.6175, 0.4487, 0.2425, 9.0911, 8.7649, -13.45, 45.808, 101.397, g
22.5428, 12.7271, 2.2148, 0.5793, 0.3628, 14.0574, 15.4765, -9.0181, 12.1643, 119.125, g
22.4147, 22.2679, 2.9312, 0.4066, 0.2419, -17.5432, -13.6009, 13.6712, 6.572, 191.599, g
47.2834, 29.8914, 3.226, 0.211, 0.1132, 15.9951, 45.4149, 16.4816, 18.205, 256.804, g
21.1657, 7.0827, 2.1222, 0.6792, 0.3434, 25.4296, 7.0017, -6.2694, 89.7028, 260.038, g
22.7269, 10.0862, 2.2148, 0.5671, 0.2957, 31.189, -15.109, 8.3771, 8.681, 90.7996, g
50.7843, 17.0186, 2.6618, 0.2985, 0.1558, 46.0079, 39.3826, 8.6514, 4.89, 204.054, g
66.0531, 47.6012, 3.386, 0.0962, 0.0504, 6.0286, 51.2048, 25.0804, 19.589, 175.867, g
57.3144, 31.6497, 3.2931, 0.1955, 0.1245, -3.4753, 41.3508, -29.3916, 29.3674, 178.957, g
