@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
59.6124, 30.8693, 3.4791, 0.1888, 0.1113, 26.7671, 54.7397, -29.0666, 1.1057, 264.642, g
72.8104, 14.3361, 3.096, 0.307, 0.1607, -54.9261, 58.5437, -5.9832, 0.644, 286.265, g
42.1289, 16.1025, 2.4969, 0.3121, 0.1704, -37.9885, -22.3351, 14.4754, 12.9801, 220.713, g
42.1441, 13.7346, 2.7459, 0.3339, 0.1966, 31.7383, 19.1549, 7.9992, 1.7038, 228.537, g
52.221, 12.2973, 2.6435, 0.4523, 0.3125, -25.0167, -41.2341, 6.56, 5.096, 185.44, g
29.1556, 12.5696, 2.5441, 0.5257, 0.27, -9.3565, 21.4041, 10.0929, 1.925, 216.048, g
100.747, 16.6321, 2.944, 0.3322, 0.211, -110.411, 74.4191, -14.7132, 0.305, 230.713, g
64.6445, 28.8301, 2.7168, 0.3186, 0.1679, 104.88, -54.6747, -6.9935, 10.304, 261.443, g
68.8466, 17.4731, 2.7835, 0.3029, 0.1802, -132.189, 67.6255, -8.8232, 0.137, 248.86, g
79.9539, 31.9315, 3.1602, 0.2497, 0.1518, 53.3845, 87.6757, 16.2707, 17.7108, 171.441, g
36.9794, 24.1174, 2.9834, 0.2213, 0.12, 11.2818, 8.5158, 10.8997, 46.43, 93.9373, g
16.3371, 11.6489, 2.3464, 0.6036, 0.3131, -0.8501, 4.6868, 3.9635, 69.7431, 224.031, g
33.429, 29.8932, 2.7792, 0.2976, 0.1538, -13.7784, -31.4401, -25.3331, 29.644, 28.8145, g
33.5123, 15.0057, 2.4742, 0.4866, 0.3104, 33.7307, 27.5196, 2.2896, 6.8985, 199.944, g
49.2754, 14.5068, 2.7509, 0.3141, 0.1588, 20.2038, 38.108, -11.145, 1.985, 177.428, g
21.1474, 16.8163, 2.5599, 0.4435, 0.2658, 29.268, -11.5756, 14.5016, 35.595, 122.94, g
13.123, 10.9616, 2.1569, 0.7666, 0.4146, 14.6416, -4.0114, 11.6445, 88.1516, 98.8626, g
24.8738, 19.3399, 2.7675, 0.3194, 0.1648, 24.2257, -13.6964, -11.409, 31.2269, 68.9708, g
91.9495, 29.2949, 3.3654, 0.2233, 0.1416, -48.1293, 43.1926, 22.0904, 4.1635, 291.833, g
12.691, 11.6996, 2.0233, 0.7109, 0.3839, 15.6692, -8.7521, 10.1028, 79.5407, 164.163, g
23.2097, 19.4279, 2.7251, 0.3823, 0.2269, 11.7908, 20.3361, -7.0757, 24.8586, 168.656, g
43.1149, 20.6045, 2.9609, 0.2615, 0.1537, 38.0039, 23.6864, 5.8435, 2.4098, 168.887, g
33.1959, 11.5356, 2.6289, 0.4324, 0.2902, 25.683, 27.794, 9.2649, 6.484, 182.24, g
19.8547, 11.7229, 2.4807, 0.6017, 0.3851, -4.6572, 13.4459, -5.3479, 42.523, 104.52, g
72.912, 10.4211, 2.6693, 0.394, 0.2131, 20.5709, 77.5674, 4.8373, 9.402, 235.075, g
20.6147, 7.1962, 2.1414, 0.722, 0.3646, 2.3508, -10.1138, -5.857, 25.643, 87.5154, g
53.6832, 18.8762, 2.8048, 0.3777, 0.1904, -33.6288, -22.3987, 14.2476, 0.803, 295.812, g
64.713, 25.9065, 3.5062, 0.1649, 0.0881, 22.1605, 56.6713, -9.7075, 1.569, 209.056, g
30.251, 13.6492, 2.6946, 0.3495, 0.1768, -1.3097, 17.8866, -9.1995, 2.103, 154.642, g
22.3238, 11.6049, 2.5231, 0.4888, 0.2504, 28.8057, 10.4378, -11.5998, 18.82, 206.474, g
35.086, 19.428, 3.1159, 0.2688, 0.1673, -10.5013, 20.5008, -5.0981, 11.3154, 177.42, g
25.7334, 16.1706, 2.7316, 0.4527, 0.2792, 6.2344, 22.7043, -0.9389, 49.1483, 67.7852, g
64.5226, 14.9087, 2.5557, 0.3115, 0.1878, 79.1655, -40.6169, -7.4207, 0.47, 198.596, g
32.9203, 27.2356, 3.2348, 0.2679, 0.1401, 13.4766, 28.0548, -17.264, 13.181, 130.225, g
20.9402, 15.2975, 2.5933, 0.4235, 0.2258, 22.2469, 11.1188, -7.8032, 14.19, 107.513, g
13.4592, 10.0133, 2.2055, 0.8162, 0.4704, -13.5799, -6.8066, 11.5805, 17.4488, 116.823, g
76.4482, 26.3884, 3.0874, 0.2257, 0.1141, -29.7807, 62.0248, 16.3129, 14.573, 305.318, g
58.649, 11.4742, 2.7275, 0.3839, 0.2406, -87.1527, 40.9113, -5.2842, 5.308, 254.139, g
26.3201, 13.6678, 2.4099, 0.4202, 0.2121, -32.1474, -18.1186, -10.5491, 0.3082, 262.888, g
13.1551, 9.0786, 2.4191, 0.8495, 0.581, -10.8994, -10.1658, 10.5847, 46.9567, 97.3209, g
39.163, 18.2024, 2.3531, 0.4967, 0.3082, 37.3274, 33.2677, 16.9149, 10.9465, 242.224, g
70.4372, 23.8977, 2.9292, 0.4909, 0.2996, -63.3836, -72.3311, 17.5967, 0.875, 317.562, g
15.5071, 11.6106, 2.3385, 0.6422, 0.4243, 1.4462, 2.6585, 8.4352, 77.7643, 149.374, g
26.564, 13.2097, 2.3909, 0.435, 0.2744, 19.6882, -15.1212, 1.8099, 37.7264, 178.868, g
36.9465, 18.2425, 2.8293, 0.317, 0.183, -10.664, -19.7029, -15.5974, 10.9128, 199.445, g
28.2302, 18.7591, 2.8132, 0.3859, 0.2083, 24.8857, 20.802, 17.6662, 7.4795, 146.09, g
31.3812, 16.2673, 2.637, 0.3691, 0.2134, 29.2412, 24.9286, 10.5468, 9.9904, 164.816, g
58.113, 24.2392, 2.8351, 0.4152, 0.223, -27.4683, 18.2293, 26.5948, 3.9914, 334.944, g
21.0629, 6.9493, 2.0881, 0.7347, 0.4122, 22.3653, 13.108, 6.1568, 24.5335, 141.78, g
99.0964, 36.6325, 3.853, 0.1462, 0.0771, 82.5422, 108.833, 29.265, 0.983, 161.938, g
80.2379, 32.4995, 3.7361, 0.1506, 0.077, 37.7003, 63.4861, -6.4359, 1.932, 275.424, g
50.5608, 24.0338, 3.1101, 0.1777, 0.1044, -11.465, -14.1498, 14.1619, 21.156, 189.873, g
95.724, 20.0338, 2.9731, 0.3074, 0.1569, -85.9442, -53.9602, 15.2288, 1.197, 242.81, g
27.4956, 11.4934, 2.5315, 0.4765, 0.2574, -3.9476, -24.1313, -9.2681, 25.1126, 155.765, g
27.0762, 19.3349, 2.7536, 0.2857, 0.149, 34.8554, 11.9309, -8.3732, 10.25, 165.614, g
18.1081, 10.4117, 2.2856, 0.6062, 0.3446, -1.0824, 6.4007, -6.5963, 35.7431, 125.86, g
45.349, 28.7095, 3.1064, 0.3045, 0.1969, 27.7922, 46.697, -21.9829, 6.1306, 238.417, g
102.786, 29.3136, 3.742, 0.132, 0.0713, 63.0407, 116.765, 16.3865, 1.687, 200.465, g
19.9364, 15.6588, 2.6212, 0.4569, 0.238, -24.037, -15.7704, 3.1691, 3.1526, 221.526, g
37.0964, 20.6435, 2.8142, 0.3144, 0.1802, 46.9384, 22.3427, -19.2893, 7.886, 215.599, g
16.854, 11.1091, 2.3243, 0.6209, 0.3294, 4.1559, -8.7134, 6.449, 4.875, 239.226, g
58.3631, 28.0417, 3.2475, 0.2342, 0.1394, -53.2852, -7.6113, 11.7364, 4.366, 277.076, g
37.3466, 17.7142, 2.7962, 0.267, 0.1399, -21.0314, -30.3696, -12.9368, 15.638, 113.718, g
85.8049, 32.2278, 3.7798, 0.1609, 0.0868, 22.7669, 77.3155, -11.7304, 1.3536, 288.764, g
57.1095, 19.0139, 2.6527, 0.2469, 0.1301, -25.0464, 44.8621, -11.3247, 34.613, 168.147, g
79.7152, 24.3309, 3.3438, 0.213, 0.1067, 47.0015, 79.5533, 13.5603, 7.119, 283.268, g
135.909, 28.7262, 2.8834, 0.2616, 0.1432, -199.511, 114.646, 13.4955, 67.903, 257.241, g
33.3506, 20.8092, 2.9841, 0.3807, 0.2391, 26.0592, 21.9905, 17.9882, 5.18, 251.602, g
25.2099, 10.5761, 2.4005, 0.4732, 0.2644, 13.9043, 19.2371, 4.1735, 72.391, 120.73, g
19.3993, 9.2873, 2.3096, 0.6471, 0.424, 19.8807, 14.3973, -3.9199, 25.804, 167.898, g
22.0239, 14.7859, 2.5276, 0.4777, 0.2418, 14.3827, -8.5181, 11.0575, 62.975, 167.615, g
41.3845, 24.9316, 3.2232, 0.198, 0.0996, -2.4835, 14.7971, -17.2754, 2.562, 103.858, g
28.8416, 15.6011, 2.6857, 0.3979, 0.2031, -13.8178, 13.1211, 13.0436, 25.199, 62.981, g
75.7318, 23.2784, 2.9474, 0.2585, 0.1337, 53.2872, 66.7149, 21.1451, 4.6616, 219.963, g
111.657, 31.2859, 3.0674, 0.2457, 0.128, -95.2504, -83.5029, -12.0748, 3.348, 336.62, g
31.0074, 22.0149, 2.9511, 0.2876, 0.1505, -4.3861, -19.6534, -14.1832, 20.518, 233.833, g
49.1296, 11.5361, 2.4487, 0.4342, 0.2509, 9.7204, 37.6792, 7.0998, 7.8731, 219.853, g
19.7725, 12.5631, 2.4108, 0.4971, 0.2777, -2.705, 11.2371, -10.1412, 43.561, 99.4016, g
24.4701, 23.4296, 2.5664, 0.2877, 0.1506, 30.1628, 18.0136, -14.6589, 35.99, 134.778, g
109.581, 38.4424, 3.1392, 0.2823, 0.189, -95.6673, -47.4613, 28.5505, 0.834, 244.819, g
49.8521, 11.4525, 2.3971, 0.4529, 0.2305, 52.6071, 39.3622, -8.6905, 6.0457, 183.495, g
95.2817, 32.3601, 3.7994, 0.1168, 0.0607, 96.6212, 80.6644, 27.5655, 6.69, 263.173, g
56.6978, 25.182, 3.2003, 0.1545, 0.0823, 54.6171, 15.3449, -21.3093, 6.7129, 185.06, g
32.4194, 16.5268, 2.8132, 0.3966, 0.2022, 11.0777, 32.4985, -11.2757, 8.477, 194.475, g
23.3323, 10.7987, 2.3355, 0.5173, 0.2841, -7.208, -17.7871, -6.3086, 37.4068, 106.041, g
36.1504, 18.1651, 3.0544, 0.2558, 0.1354, 7.5951, 23.9125, -6.5326, 10.098, 187.362, g
22.0202, 17.8999, 2.5496, 0.4147, 0.2779, -12.0108, -10.5327, 16.2803, 30.327, 222.339, g
59.0364, 30.4244, 2.943, 0.3615, 0.2047, -55.7689, -20.8304, 6.5899, 12.026, 306.025, g
25.2326, 18.4218, 2.3997, 0.3944, 0.2052, 31.0208, 19.5795, 12.2096, 69.8177, 186.95, g
26.7371, 17.4852, 2.6498, 0.3225, 0.1781, 14.1747, -13.346, -3.1469, 10.206, 171.726, g
99.7874, 40.143, 4.1202, 0.0916, 0.0461, 102.663, 88.835, -6.6098, 0.2545, 299.367, g
19.8269, 17.0655, 2.3385, 0.4174, 0.2225, -0.4675, 5.2229, -5.2469, 24.6377, 228.76, g
45.6562, 30.5905, 3.2602, 0.1703, 0.0931, 25.7962, 23.7771, 17.9494, 15.75, 162.036, g
29.6529, 21.4086, 2.7164, 0.2671, 0.1431, -5.9322, 16.104, -14.2864, 46.068, 144.821, g
32.6655, 19.6497, 2.6642, 0.2579, 0.1398, -31.6564, 12.7555, -12.1317, 8.041, 179.109, g
74.9217, 24.4466, 3.3037, 0.1744, 0.0981, 22.8737, 61.4777, -15.5874, 2.594, 204.329, g
73.7136, 29.2628, 3.1534, 0.1995, 0.1149, -82.4362, 52.6815, -28.2896, 12.2293, 244.394, g
20.2191, 10.6824, 2.3444, 0.6109, 0.31, -8.6528, 18.1267, 10.7245, 34.0559, 74.4097, g
25.8026, 11.8657, 2.4533, 0.3979, 0.213, -35.7191, -13.3331, 3.955, 7.346, 131.925, g
30.1227, 16.093, 2.5746, 0.4394, 0.265, -17.245, 15.2493, 11.1356, 11.519, 221.516, g
121.846, 42.8741, 3.9052, 0.0995, 0.0501, -59.9184, 63.3685, -25.5192, 3.2636, 267.636, g
24.3237, 16.9759, 2.6684, 0.397, 0.2436, 3.0799, 21.8963, 8.8449, 53.3158, 120.405, g
65.6318, 28.2821, 3.0265, 0.3358, 0.2413, -16.9965, 26.5785, -20.4737, 2.4674, 313.433, g
12.7537, 11.6192, 2.2999, 0.7218, 0.3784, 15.3379, -6.9668, 11.2703, 80.0642, 47.017, g
73.7915, 27.0194, 3.3443, 0.1987, 0.1102, 50.6291, 75.1641, 18.2167, 10.5595, 212.029, g
12.4987, 11.9659, 2.1446, 0.6882, 0.362, -16.4037, 9.9499, 8.7031, 50.611, 121.432, g
56.3973, 22.5961, 3.18, 0.2028, 0.1034, 7.717, 17.7046, -16.6821, 12.2671, 192.565, g
19.8183, 7.3691, 2.1569, 0.7387, 0.4146, 1.892, -8.4532, 5.0759, 17.8692, 249.918, g
21.8249, 19.6503, 2.5391, 0.4624, 0.2818, 15.8985, 15.8921, -18.5167, 33.902, 125.964, g
85.895, 24.3904, 3.795, 0.1829, 0.0987, 80.4304, 95.9855, 7.5722, 4.147, 268.027, g
19.1996, 7.3929, 2.1538, 0.7719, 0.4456, 3.0012, -8.9284, 4.0034, 70.736, 196.048, g
20.0115, 7.3633, 2.0588, 0.7162, 0.4061, -0.7875, 6.4702, 5.3292, 44.067, 34.8095, g
86.291, 26.1931, 3.6349, 0.1833, 0.0928, -64.51, 82.9791, 19.5049, 1.581, 296.75, g
84.5887, 31.2913, 3.8822, 0.1407, 0.0764, -105.724, 70.4339, 16.3673, 3.6433, 293.895, g
41.2575, 21.8584, 2.9923, 0.2209, 0.1155, -7.1115, -22.9775, -13.0627, 2.555, 233.09, g
44.7114, 17.8932, 2.7785, 0.3297, 0.1774, 13.0163, 25.7086, -10.464, 2.715, 179.333, g
66.8895, 16.4561, 2.372, 0.5223, 0.3121, 58.3367, 56.1996, -15.8224, 11.3951, 191.26, g
53.8621, 20.8043, 3.1123, 0.2811, 0.1463, 40.1308, 53.498, 9.8433, 16.64, 224.619, g
94.0405, 35.4464, 4.07, 0.1071, 0.0554, 35.6285, 80.7777, -21.468, 2.148, 273.855, g
23.2631, 15.5991, 2.5514, 0.4888, 0.302, -7.8166, -18.2899, -14.6323, 4.1919, 199.525, g
89.9213, 31.2131, 3.1212, 0.2262, 0.1207, -149.742, 93.1635, 31.8631, 8.3626, 333.855, g
63.7042, 22.1413, 2.9757, 0.3099, 0.1549, 57.6633, 42.7026, -9.255, 4.6486, 239.087, g
161.278, 18.5719, 2.9159, 0.233, 0.122, 107.855, 162.46, 14.6187, 5.6891, 225.22, g
44.8892, 16.1803, 2.5815, 0.3958, 0.2163, 40.6298, -13.8512, -4.9309, 15.1543, 196.302, g
20.9063, 12.7151, 2.4541, 0.4288, 0.2162, -16.9266, -6.9811, -8.9833, 42.3501, 194.225, g
33.4997, 20.8424, 2.6258, 0.3101, 0.1598, 0.5451, -21.9975, 14.4993, 24.9095, 230.422, g
41.6134, 29.3052, 3.1356, 0.3505, 0.2375, -46.4207, -26.7427, -13.3061, 18.278, 284.594, g
53.0154, 19.2777, 2.9348, 0.222, 0.1191, 28.6887, 42.2906, -8.9204, 2.8825, 254.145, g
22.3115, 18.1542, 2.5711, 0.3839, 0.2349, 24.2233, -8.7335, -13.1112, 13.895, 157.112, g
27.6178, 9.6148, 2.3021, 0.4738, 0.2469, 7.3108, 19.5239, 7.6898, 69.004, 50.4708, g
88.1057, 28.1339, 3.4716, 0.1921, 0.1052, 82.4004, 87.4095, -15.7864, 5.5776, 263.62, g
34.5605, 12.149, 2.6395, 0.4312, 0.2672, 14.9886, 24.5061, 7.337, 6.123, 145.628, g
18.6247, 10.2444, 2.1875, 0.5844, 0.3344, -22.4409, -11.0143, 3.7287, 35.4935, 131.329, g
41.4947, 23.9692, 3.5532, 0.2126, 0.109, -2.2167, 11.9584, 11.5529, 5.0887, 185.47, g
22.996, 12.9225, 2.3054, 0.5594, 0.3243, -13.3852, -14.2164, -7.3609, 9.5881, 201.05, g
52.6825, 18.4592, 3.0261, 0.2081, 0.1116, -0.9688, 38.5699, -12.3256, 2.3692, 180.639, g
21.6617, 10.2103, 2.3711, 0.5745, 0.3085, 2.91, -15.6132, 6.0877, 37.428, 202.869, g
27.0631, 9.8894, 2.3233, 0.4371, 0.2209, -41.1647, 17.1037, -6.4295, 59.5071, 95.7948, g
101.142, 37.8614, 4.0228, 0.1156, 0.0605, -115.796, 75.5754, 28.4664, 3.0978, 306.068, g
25.2454, 15.261, 2.4814, 0.4455, 0.2294, -22.9779, -6.2972, -7.9618, 32.442, 160.568, g
18.299, 10.6174, 2.1303, 0.5333, 0.2778, -0.4039, 5.0114, -4.4594, 45.2655, 146.91, g
25.142, 16.2245, 2.404, 0.5404, 0.3373, -6.0245, -26.1279, 7.5803, 62.969, 176.699, g
121.021, 25.7419, 2.7604, 0.3403, 0.1849, 114.843, 70.6318, -12.3028, 1.112, 354.892, g
79.3412, 20.5278, 3.0592, 0.2461, 0.1497, -80.8933, 44.3845, 16.1732, 1.5576, 280.817, g
87.2749, 42.1656, 3.7066, 0.2313, 0.1217, 55.8202, -56.2515, -33.9331, 4.4023, 385.237, g
24.5394, 14.7391, 2.6484, 0.4854, 0.2753, -1.0812, 23.3631, -6.8022, 10.0304, 234.156, g
58.6959, 15.1367, 2.6689, 0.3087, 0.1704, 78.5107, -19.1356, -9.5868, 2.2573, 168.445, g
19.7805, 10.535, 2.316, 0.6087, 0.3551, -7.4526, 16.9989, -10.0522, 5.225, 71.4138, g
60.8999, 25.7562, 3.5977, 0.2098, 0.1107, 53.2395, 61.5423, -10.1453, 0.072, 235.714, g
19.6803, 10.2929, 2.3385, 0.6376, 0.3647, 7.7187, -16.8126, 10.5979, 67.183, 238.819, g
41.151, 18.1161, 3.2239, 0.2652, 0.1603, 16.797, -7.4717, -14.7868, 1.6001, 213.524, g
79.2893, 32.1527, 3.5974, 0.1241, 0.0623, -85.3391, 40.0175, -20.2549, 0.514, 244.51, g
52.2513, 19.1501, 2.752, 0.2779, 0.1708, 78.0199, -29.1554, 8.5605, 0.4811, 185.71, g
23.3221, 10.8672, 2.2989, 0.6231, 0.3291, 17.1474, 18.3243, 4.3794, 58.039, 99.3764, g
33.7126, 14.5975, 2.6762, 0.333, 0.176, 19.3355, 19.1942, 10.4087, 25.544, 188.455, g
23.4331, 10.0241, 2.4935, 0.5811, 0.3836, 6.2773, 18.4647, -8.6736, 5.584, 189.464, g
26.1183, 17.7737, 2.3945, 0.4234, 0.248, 18.1277, 17.9329, -14.9269, 73.12, 93.218, g
26.3059, 15.6807, 2.5231, 0.3958, 0.2294, 19.8321, -12.4411, -11.2768, 51.496, 149.608, g
36.8412, 21.7957, 2.6309, 0.3556, 0.2117, 12.2495, -14.8222, 13.1596, 70.6744, 209.926, g
30.4324, 24.7446, 3.0876, 0.2575, 0.1377, 27.4727, 27.7034, -6.6348, 6.71, 57.6624, g
25.712, 17.7167, 2.7312, 0.3454, 0.1811, -9.1298, 17.8809, -12.2771, 50.8703, 138.203, g
48.0627, 13.4801, 2.5658, 0.3886, 0.2296, -20.598, -47.6953, -6.4965, 17.388, 166.891, g
19.1023, 15.2928, 2.4914, 0.4774, 0.2952, -3.7103, 10.762, -8.7623, 55.833, 105.548, g
26.4957, 19.7704, 2.8096, 0.3364, 0.1915, 29.2515, 21.2692, 8.8332, 57.543, 125.776, g
67.4161, 33.1921, 3.0011, 0.2913, 0.182, -28.1251, -40.2365, 24.2788, 7.4092, 300.243, g
31.0964, 14.4152, 2.5099, 0.3864, 0.1994, -37.3381, 15.535, -7.1128, 18.7547, 237.581, g
57.682, 20.99, 3.2915, 0.206, 0.1096, 28.0784, 53.3826, -15.2536, 5.272, 208.324, g
31.5685, 16.2927, 2.5024, 0.2893, 0.1462, 25.4508, 18.2177, 4.9921, 40.0088, 197.989, g
43.3156, 26.1589, 3.3175, 0.1786, 0.0898, 15.2804, 30.9783, -10.4868, 2.0615, 119.24, g
44.5834, 21.4692, 2.6222, 0.2458, 0.1277, -22.7255, -23.874, 15.0791, 16.8631, 140.315, g
35.3852, 18.0039, 2.9279, 0.3377, 0.1848, 26.9396, 26.6055, 8.6959, 7.802, 157.049, g
26.074, 10.1859, 2.2467, 0.4419, 0.2295, -12.0534, -19.2808, -5.1066, 2.4234, 175.312, g
42.7816, 16.8095, 2.9535, 0.2649, 0.1564, -23.6508, -32.4638, 5.703, 12.88, 113.583, g
58.8813, 27.5643, 3.3251, 0.1272, 0.0636, 23.5287, -29.2176, -6.3803, 6.402, 150.413, g
55.6748, 22.1855, 2.3683, 0.5139, 0.2762, -44.8512, -24.9746, 10.1152, 4.6566, 337.901, g
87.5301, 36.5059, 3.7044, 0.1612, 0.0809, -6.5876, 75.0056, -19.5678, 0.0204, 354.79, g
28.2159, 21.5931, 2.601, 0.406, 0.2168, -1.6912, 25.4457, 7.3605, 33.437, 180.64, g
23.7486, 14.3036, 2.5359, 0.4454, 0.2489, 7.857, 13.3769, -6.3338, 41.11, 176.651, g
20.532, 18.6601, 2.5587, 0.4669, 0.2555, 29.2223, -12.2598, -7.5688, 37.6012, 191.237, g
48.1898, 20.6604, 3.2588, 0.2447, 0.1425, 16.2778, 32.2888, -10.8913, 2.971, 183.076, g
78.9104, 21.9894, 3.2781, 0.2546, 0.1452, -51.3045, 57.268, 6.5612, 2.556, 290.14, g
27.1715, 11.2034, 2.6493, 0.4395, 0.2209, 8.3899, 12.9854, -6.8132, 1.61, 224.793, g
32.9178, 18.5352, 2.9251, 0.3125, 0.1729, -10.6214, -25.9902, 7.8666, 7.387, 229.296, g
35.7062, 19.2807, 2.7871, 0.2857, 0.1445, 52.2812, 19.3887, -12.6915, 0.762, 210.396, g
20.8527, 10.668, 2.1673, 0.5918, 0.3163, 5.6259, -17.1923, 7.5715, 85.4703, 102.541, g
26.2348, 13.4231, 2.3355, 0.5127, 0.3025, 11.3928, 14.849, 13.3223, 14.1872, 238.223, g
16.7571, 11.1616, 2.3243, 0.6019, 0.3768, 1.0378, -4.8525, 7.3821, 71.177, 170.814, g
53.1157, 25.7168, 3.3184, 0.1951, 0.0982, 38.8296, 40.4022, -19.4141, 2.73, 226.377, g
35.3685, 25.5231, 3.0959, 0.2117, 0.1079, 2.0661, 24.007, -7.1707, 6.862, 211.998, g
71.8916, 32.0685, 3.662, 0.226, 0.1299, -39.9444, 57.9611, 26.3802, 4.088, 299.69, g
33.0715, 18.5809, 2.5453, 0.359, 0.1866, -40.8824, -15.001, -11.942, 11.083, 236.268, g
17.9289, 15.7445, 2.5085, 0.5209, 0.2806, 19.2617, 17.7937, 6.3273, 79.598, 156.122, g
43.1787, 22.7382, 3.1547, 0.2213, 0.1285, 49.4408, 34.1506, -12.3755, 15.4188, 154.487, g
71.4229, 38.2364, 3.105, 0.3243, 0.2171, 27.5632, -34.8287, -17.9037, 7.078, 356.713, g
87.7575, 39.433, 3.9338, 0.1399, 0.0809, -38.4877, 69.0485, 14.0213, 1.2098, 291.82, g
26.3494, 10.2292, 2.2978, 0.5038, 0.2746, 10.4962, 21.1357, 3.9297, 43.723, 199.473, g
25.6508, 15.2966, 2.5871, 0.3907, 0.1979, -21.2081, 16.4879, 12.4784, 64.2235, 149.837, g
12.9432, 11.2194, 2.0737, 0.7426, 0.4262, 14.6779, -7.1385, 10.3084, 89.7459, 155.369, g
98.2129, 28.3077, 3.3673, 0.1842, 0.1045, -71.694, 65.1911, 24.174, 4.1168, 309.271, g
19.5513, 8.981, 2.29, 0.6769, 0.4641, -1.6922, 12.6414, -9.3105, 9.757, 128.357, g
66.9964, 25.7797, 3.387, 0.2047, 0.1069, 13.9634, 75.1109, 11.1968, 3.197, 172.902, g
104.604, 43.6324, 2.8335, 0.2465, 0.1343, 4.5666, 28.4395, 31.7044, 4.314, 325.195, g
47.0181, 16.2809, 3.0941, 0.2705, 0.1775, 38.7534, 32.2463, -8.6135, 5.59, 197.979, g
33.7304, 16.1715, 2.7593, 0.3359, 0.1802, 23.1036, 30.4307, -13.1286, 10.213, 184.068, g
81.805, 21.9195, 2.7482, 0.4196, 0.2188, -100.882, -38.8638, 9.2331, 3.38, 284.361, g
20.5279, 7.2627, 2.1021, 0.6957, 0.3755, 0.4696, -5.8225, 5.8149, 63.637, 174.243, g
27.699, 18.3458, 2.6937, 0.3887, 0.2196, 18.7839, 26.1077, 9.2445, 36.5252, 103.251, g
45.4644, 28.662, 2.9724, 0.2962, 0.1625, 55.9499, 26.4065, 24.0769, 4.5248, 266.223, g
78.3975, 24.4927, 3.3175, 0.2291, 0.1369, -31.0494, 66.2589, 13.1843, 0.2485, 299.167, g
25.1224, 14.8738, 2.5321, 0.4229, 0.2805, 15.5051, 10.4656, -9.0549, 5.0428, 173.121, g
21.1752, 8.9576, 2.29, 0.6256, 0.3872, -3.2264, 14.4882, 10.4339, 60.3018, 192.051, g
