@relation penbased
@Attribute At1 integer [0,  100]
@Attribute At2 integer [0,  100]
@Attribute At3 integer [0,  100]
@Attribute At4 integer [0,  100]
@Attribute At5 integer [0,  100]
@Attribute At6 integer [0,  100]
@Attribute At7 integer [0,  100]
@Attribute At8 integer [0,  100]
@Attribute At9 integer [0,  100]
@Attribute At10 integer [0,  100]
@Attribute At11 integer [0,  100]
@Attribute At12 integer [0,  100]
@Attribute At13 integer [0,  100]
@Attribute At14 integer [0,  100]
@Attribute At15 integer [0,  100]
@Attribute At16 integer [0,  100]
@Attribute Class {0,1,2,3,4,5,6,7,8,9}
@data
100, 100, 59, 78, 25, 52, 0, 24, 16, 0, 79, 8, 70, 29, 7, 27, 6
100, 100, 63, 94, 20, 73, 13, 44, 70, 47, 89, 19, 46, 0, 0, 7, 5
100, 100, 55, 98, 26, 81, 40, 67, 78, 55, 74, 25, 43, 1, 0, 0, 5
0, 32, 29, 55, 63, 78, 100, 100, 90, 75, 88, 50, 84, 25, 80, 0, 1
100, 74, 46, 65, 0, 78, 36, 100, 78, 88, 80, 58, 78, 28, 88, 0, 9
21, 82, 13, 55, 54, 100, 27, 87, 38, 37, 40, 0, 0, 7, 100, 5, 1
55, 76, 22, 68, 66, 29, 39, 0, 52, 32, 100, 68, 69, 100, 0, 86, 8
27, 100, 2, 56, 12, 8, 62, 0, 100, 33, 94, 79, 46, 94, 0, 72, 0
44, 60, 0, 77, 47, 99, 100, 100, 84, 75, 75, 50, 75, 24, 100, 0, 1
0, 56, 5, 14, 47, 0, 86, 25, 100, 66, 76, 100, 34, 80, 6, 45, 0
0, 82, 26, 100, 51, 80, 43, 50, 24, 22, 12, 2, 57, 1, 100, 0, 2
18, 78, 53, 100, 90, 81, 43, 57, 90, 55, 100, 22, 52, 0, 0, 16, 3
35, 98, 76, 100, 80, 72, 67, 54, 100, 34, 77, 9, 35, 0, 0, 7, 3
100, 100, 54, 85, 21, 57, 0, 27, 23, 0, 75, 7, 57, 29, 3, 23, 6
89, 100, 38, 83, 0, 44, 2, 0, 61, 2, 100, 40, 100, 88, 45, 98, 0
100, 81, 83, 96, 26, 100, 0, 88, 16, 54, 69, 40, 87, 6, 34, 0, 5
31, 88, 6, 58, 14, 13, 64, 0, 100, 33, 96, 77, 49, 100, 0, 81, 0
15, 72, 47, 100, 88, 89, 52, 60, 75, 35, 100, 7, 50, 0, 0, 11, 3
51, 91, 86, 100, 70, 66, 43, 34, 8, 6, 0, 11, 49, 10, 100, 0, 2
41, 82, 77, 98, 100, 100, 59, 90, 28, 69, 54, 42, 39, 13, 0, 0, 5
33, 76, 48, 100, 100, 97, 74, 50, 44, 4, 77, 0, 39, 40, 0, 79, 8
0, 87, 32, 100, 75, 90, 64, 45, 49, 0, 82, 10, 100, 33, 54, 37, 7
0, 89, 31, 100, 100, 80, 94, 39, 63, 0, 22, 15, 8, 37, 95, 44, 7
22, 77, 34, 100, 90, 99, 65, 67, 72, 56, 100, 28, 58, 2, 0, 0, 3
0, 72, 9, 100, 68, 94, 74, 63, 49, 34, 6, 9, 30, 0, 100, 1, 2
34, 100, 9, 68, 61, 65, 67, 24, 0, 0, 3, 45, 20, 92, 100, 99, 5
0, 86, 37, 100, 95, 92, 87, 67, 55, 44, 18, 23, 32, 2, 100, 0, 2
43, 83, 42, 76, 52, 100, 46, 44, 36, 0, 0, 13, 50, 12, 100, 13, 1
100, 97, 40, 100, 0, 65, 35, 27, 39, 0, 40, 38, 87, 73, 87, 100, 8
76, 70, 32, 100, 10, 71, 85, 41, 100, 4, 4, 0, 0, 39, 54, 73, 8
36, 100, 3, 76, 0, 32, 27, 0, 70, 6, 100, 37, 91, 76, 49, 70, 0
0, 95, 54, 100, 93, 79, 81, 42, 60, 7, 36, 0, 44, 27, 100, 31, 7
55, 89, 32, 100, 5, 65, 0, 28, 43, 0, 100, 19, 51, 31, 16, 0, 6
59, 85, 25, 71, 88, 35, 79, 0, 7, 29, 62, 64, 100, 100, 0, 99, 8
0, 54, 49, 75, 96, 100, 91, 75, 69, 45, 51, 16, 27, 0, 100, 6, 1
0, 99, 50, 100, 77, 77, 59, 50, 29, 26, 0, 2, 48, 0, 100, 4, 2
75, 100, 0, 89, 70, 61, 100, 26, 32, 0, 7, 31, 63, 63, 95, 99, 8
62, 76, 23, 100, 0, 67, 67, 35, 89, 0, 22, 22, 56, 60, 100, 96, 8
21, 82, 36, 60, 82, 32, 82, 0, 37, 28, 0, 58, 34, 89, 100, 100, 5
36, 84, 9, 86, 0, 38, 27, 0, 72, 9, 100, 47, 88, 94, 46, 100, 0
100, 95, 38, 99, 35, 65, 70, 29, 32, 0, 0, 27, 36, 64, 65, 100, 8
0, 61, 24, 71, 62, 90, 100, 100, 86, 74, 68, 49, 51, 23, 41, 0, 1
55, 83, 100, 100, 93, 83, 82, 56, 84, 28, 71, 2, 0, 0, 73, 3, 1
17, 100, 3, 75, 0, 43, 60, 46, 100, 62, 94, 69, 92, 34, 92, 0, 4
0, 95, 37, 99, 77, 100, 100, 74, 98, 37, 95, 0, 70, 13, 77, 31, 7
0, 44, 15, 0, 62, 5, 95, 40, 100, 88, 60, 100, 27, 64, 11, 17, 0
0, 86, 26, 100, 70, 84, 77, 45, 68, 5, 54, 0, 50, 25, 100, 23, 7
0, 53, 8, 55, 46, 79, 89, 100, 100, 85, 78, 57, 56, 29, 47, 0, 1
60, 98, 34, 56, 99, 66, 74, 100, 58, 65, 100, 58, 66, 0, 0, 8, 9
26, 87, 64, 100, 66, 57, 39, 21, 0, 0, 15, 29, 57, 21, 100, 21, 2
39, 94, 100, 100, 99, 98, 36, 92, 50, 69, 93, 39, 61, 7, 0, 0, 5
0, 48, 35, 64, 66, 82, 100, 100, 94, 75, 85, 50, 84, 24, 93, 0, 1
26, 52, 16, 8, 63, 0, 100, 34, 99, 81, 54, 100, 6, 82, 0, 38, 0
19, 71, 55, 100, 100, 99, 73, 66, 55, 44, 97, 22, 55, 0, 0, 4, 3
21, 87, 61, 100, 71, 66, 38, 36, 0, 12, 15, 1, 60, 1, 100, 0, 2
30, 100, 90, 99, 81, 100, 32, 78, 52, 57, 100, 31, 58, 0, 0, 17, 5
100, 92, 18, 81, 46, 39, 62, 0, 1, 13, 43, 56, 74, 100, 0, 75, 8
86, 88, 33, 65, 0, 87, 58, 100, 87, 67, 100, 31, 93, 0, 19, 7, 9
0, 92, 68, 100, 89, 81, 74, 40, 61, 0, 35, 13, 20, 42, 100, 50, 7
40, 94, 22, 95, 0, 45, 23, 0, 83, 10, 100, 58, 61, 100, 19, 75, 0
0, 89, 61, 100, 90, 74, 69, 37, 42, 2, 27, 0, 35, 30, 100, 38, 7
0, 32, 34, 50, 63, 76, 94, 100, 100, 84, 86, 55, 73, 27, 70, 0, 1
55, 76, 70, 100, 95, 78, 72, 50, 40, 25, 0, 3, 40, 0, 100, 2, 2
17, 100, 8, 53, 61, 47, 42, 0, 3, 17, 0, 80, 44, 96, 100, 94, 5
37, 71, 79, 71, 49, 100, 0, 45, 25, 36, 66, 0, 100, 51, 10, 26, 8
81, 100, 50, 79, 23, 52, 17, 22, 70, 15, 100, 31, 44, 19, 0, 0, 6
32, 90, 0, 60, 2, 17, 51, 0, 95, 27, 100, 69, 66, 100, 25, 72, 0
23, 100, 15, 75, 0, 40, 60, 29, 94, 60, 100, 70, 86, 35, 78, 0, 4
0, 87, 46, 100, 88, 85, 73, 43, 65, 0, 36, 18, 46, 42, 100, 50, 7
66, 90, 6, 55, 100, 73, 45, 100, 33, 46, 0, 0, 89, 11, 13, 23, 8
40, 100, 0, 60, 20, 21, 86, 14, 100, 40, 75, 86, 61, 50, 59, 0, 4
59, 90, 16, 88, 0, 41, 25, 0, 77, 10, 100, 55, 82, 100, 35, 94, 0
0, 77, 13, 100, 57, 99, 60, 64, 38, 30, 11, 2, 57, 0, 100, 6, 2
0, 99, 56, 100, 72, 80, 54, 41, 49, 0, 22, 18, 41, 36, 100, 39, 7
30, 100, 19, 80, 0, 53, 11, 32, 74, 40, 100, 56, 89, 28, 85, 0, 4
32, 99, 35, 63, 56, 21, 17, 0, 0, 36, 12, 82, 54, 100, 100, 83, 5
76, 95, 23, 100, 36, 60, 68, 22, 23, 0, 0, 33, 46, 65, 100, 94, 8
13, 98, 0, 74, 51, 57, 32, 0, 2, 22, 4, 85, 41, 100, 100, 100, 5
32, 75, 6, 48, 0, 16, 34, 0, 79, 11, 100, 39, 99, 70, 82, 100, 0
6, 83, 0, 39, 24, 0, 73, 11, 100, 51, 82, 94, 35, 100, 6, 62, 0
22, 72, 34, 100, 62, 73, 38, 35, 0, 8, 5, 0, 53, 3, 100, 8, 2
0, 66, 1, 64, 26, 53, 63, 26, 12, 0, 12, 52, 33, 91, 100, 100, 5
57, 96, 3, 100, 27, 74, 62, 90, 86, 71, 100, 31, 63, 0, 0, 3, 9
31, 83, 0, 53, 1, 8, 57, 0, 100, 30, 98, 75, 51, 100, 7, 72, 0
0, 40, 22, 53, 49, 64, 76, 79, 100, 100, 84, 73, 71, 38, 63, 0, 1
100, 100, 49, 91, 13, 62, 0, 28, 33, 0, 90, 15, 75, 45, 8, 49, 6
7, 97, 15, 68, 65, 39, 31, 0, 0, 25, 4, 77, 33, 97, 100, 100, 5
19, 96, 21, 59, 73, 41, 40, 0, 3, 21, 0, 77, 36, 98, 100, 100, 5
100, 80, 54, 100, 42, 64, 92, 80, 96, 76, 94, 35, 62, 0, 0, 8, 9
0, 59, 46, 70, 86, 91, 100, 100, 95, 75, 92, 50, 89, 25, 95, 0, 1
100, 100, 56, 82, 19, 56, 0, 25, 30, 0, 87, 2, 84, 16, 30, 9, 6
0, 52, 40, 76, 80, 100, 100, 91, 100, 66, 91, 40, 80, 15, 54, 0, 1
41, 85, 77, 100, 92, 73, 66, 49, 100, 31, 78, 5, 37, 0, 0, 15, 3
93, 93, 44, 100, 26, 73, 53, 51, 100, 46, 86, 12, 38, 0, 0, 13, 5
0, 40, 26, 65, 60, 85, 97, 100, 100, 82, 74, 56, 48, 29, 30, 0, 1
52, 100, 21, 75, 5, 49, 0, 22, 34, 1, 100, 0, 95, 22, 35, 16, 6
28, 100, 0, 52, 37, 99, 45, 89, 51, 34, 24, 2, 30, 0, 100, 0, 1
0, 81, 54, 58, 100, 82, 33, 100, 37, 81, 82, 55, 72, 20, 12, 0, 9
97, 69, 79, 100, 0, 92, 18, 60, 96, 74, 100, 68, 83, 32, 83, 0, 9
87, 62, 61, 100, 0, 87, 18, 48, 78, 73, 100, 63, 71, 20, 10, 0, 9
100, 100, 67, 90, 39, 70, 14, 47, 0, 19, 22, 0, 37, 21, 3, 30, 6
0, 98, 49, 100, 100, 99, 88, 65, 61, 33, 34, 0, 21, 18, 44, 41, 7
100, 81, 55, 100, 0, 83, 33, 65, 85, 85, 83, 64, 64, 32, 62, 0, 9
54, 82, 12, 67, 0, 28, 34, 0, 83, 8, 100, 46, 73, 82, 28, 100, 0
7, 100, 0, 77, 0, 55, 20, 33, 96, 42, 87, 45, 85, 22, 100, 0, 4
94, 79, 69, 100, 48, 71, 85, 70, 100, 54, 85, 18, 44, 0, 0, 9, 9
2, 44, 0, 58, 43, 79, 86, 100, 100, 93, 77, 63, 56, 32, 50, 0, 1
77, 87, 87, 57, 100, 19, 13, 0, 28, 35, 83, 69, 94, 100, 0, 79, 8
86, 100, 43, 83, 71, 66, 100, 87, 83, 67, 76, 40, 48, 17, 0, 0, 9
79, 89, 100, 100, 41, 96, 0, 74, 53, 66, 95, 51, 74, 24, 39, 0, 9
0, 78, 23, 100, 77, 99, 100, 75, 70, 50, 30, 28, 29, 6, 84, 0, 2
48, 100, 16, 79, 0, 46, 12, 12, 55, 0, 100, 10, 75, 29, 33, 16, 6
0, 53, 26, 84, 32, 100, 33, 65, 36, 29, 3, 0, 6, 2, 100, 6, 1
1, 90, 0, 54, 20, 16, 68, 0, 100, 31, 99, 71, 61, 100, 26, 75, 0
97, 100, 51, 100, 14, 68, 0, 32, 28, 0, 100, 13, 73, 32, 10, 10, 6
29, 84, 1, 73, 64, 48, 65, 6, 0, 0, 1, 47, 26, 89, 100, 100, 5
61, 59, 100, 80, 66, 100, 15, 85, 0, 55, 55, 48, 87, 32, 71, 0, 9
0, 77, 36, 100, 94, 98, 100, 69, 58, 44, 14, 21, 29, 2, 90, 0, 2
33, 100, 32, 83, 0, 50, 60, 47, 96, 46, 100, 73, 91, 35, 85, 0, 4
21, 100, 25, 88, 0, 54, 20, 43, 85, 42, 100, 72, 91, 36, 82, 0, 4
0, 63, 24, 100, 52, 79, 37, 37, 5, 3, 6, 0, 53, 2, 100, 1, 2
100, 100, 58, 88, 24, 61, 1, 31, 14, 0, 67, 1, 48, 27, 0, 19, 6
29, 100, 0, 66, 11, 24, 52, 0, 98, 14, 100, 55, 61, 83, 11, 85, 0
39, 94, 0, 31, 42, 0, 100, 43, 95, 100, 30, 69, 49, 53, 30, 28, 0
56, 100, 100, 98, 27, 97, 24, 66, 78, 48, 95, 11, 32, 0, 0, 26, 5
35, 100, 26, 74, 0, 47, 54, 38, 100, 48, 91, 58, 84, 29, 74, 0, 4
16, 76, 48, 100, 72, 77, 42, 46, 0, 23, 2, 14, 53, 0, 100, 13, 2
11, 100, 0, 68, 22, 14, 66, 0, 100, 35, 78, 88, 34, 100, 13, 51, 0
16, 88, 58, 100, 96, 82, 72, 55, 100, 34, 98, 7, 48, 0, 0, 10, 3
0, 43, 35, 61, 70, 79, 100, 100, 86, 76, 70, 51, 55, 26, 49, 0, 1
0, 89, 44, 100, 91, 89, 77, 53, 63, 17, 83, 0, 100, 15, 50, 20, 7
39, 83, 63, 100, 78, 78, 71, 61, 100, 39, 78, 11, 36, 0, 0, 17, 3
12, 78, 7, 36, 33, 2, 83, 0, 100, 38, 85, 78, 43, 100, 0, 80, 0
17, 91, 63, 100, 66, 75, 56, 53, 100, 36, 94, 10, 40, 0, 0, 9, 3
0, 37, 14, 70, 27, 100, 26, 64, 24, 28, 3, 0, 18, 5, 100, 12, 1
26, 64, 39, 100, 44, 92, 43, 52, 39, 12, 0, 0, 47, 2, 100, 8, 1
0, 64, 42, 81, 81, 100, 100, 95, 81, 70, 57, 45, 30, 21, 33, 0, 1
27, 100, 21, 83, 0, 47, 36, 42, 100, 49, 96, 75, 86, 37, 84, 0, 4
100, 89, 62, 100, 47, 67, 91, 79, 94, 67, 91, 31, 63, 0, 0, 3, 9
7, 90, 55, 100, 93, 82, 79, 54, 41, 31, 0, 10, 40, 0, 100, 0, 3
0, 35, 39, 52, 71, 75, 100, 100, 82, 76, 59, 51, 36, 25, 9, 0, 1
30, 97, 82, 100, 65, 67, 19, 87, 81, 83, 100, 39, 68, 0, 0, 16, 9
23, 57, 70, 39, 100, 0, 40, 1, 51, 43, 89, 83, 60, 100, 0, 75, 8
87, 90, 38, 100, 0, 82, 46, 71, 100, 71, 73, 47, 38, 24, 27, 0, 9
4, 100, 2, 82, 0, 50, 46, 35, 100, 42, 100, 63, 93, 32, 93, 0, 4
1, 91, 50, 100, 58, 67, 32, 32, 16, 0, 0, 38, 40, 49, 100, 49, 7
46, 87, 62, 65, 97, 100, 32, 89, 62, 66, 100, 48, 71, 4, 0, 0, 9
100, 97, 76, 100, 29, 72, 0, 39, 15, 8, 95, 0, 78, 22, 0, 16, 6
0, 0, 39, 12, 76, 32, 96, 58, 97, 84, 59, 100, 53, 77, 100, 63, 9
0, 66, 23, 100, 53, 83, 41, 43, 14, 10, 13, 0, 56, 9, 100, 12, 2
51, 78, 0, 68, 47, 34, 100, 0, 19, 7, 63, 43, 85, 82, 9, 100, 8
43, 100, 13, 73, 54, 39, 39, 0, 0, 7, 13, 61, 46, 100, 100, 100, 5
36, 91, 62, 98, 100, 100, 44, 94, 1, 65, 46, 44, 51, 0, 0, 2, 5
0, 86, 33, 100, 60, 81, 58, 59, 96, 44, 100, 14, 62, 0, 20, 6, 3
100, 98, 75, 96, 22, 100, 0, 83, 38, 66, 80, 42, 56, 6, 5, 0, 5
19, 74, 47, 100, 81, 83, 57, 51, 18, 26, 0, 9, 54, 6, 100, 0, 2
100, 100, 73, 96, 45, 68, 28, 37, 27, 4, 76, 0, 58, 24, 0, 22, 6
45, 98, 82, 100, 72, 57, 42, 22, 0, 0, 3, 2, 52, 4, 100, 6, 2
0, 95, 48, 100, 89, 80, 78, 38, 51, 0, 27, 21, 51, 39, 100, 31, 7
20, 80, 54, 100, 100, 95, 74, 65, 83, 41, 93, 9, 47, 0, 0, 2, 3
17, 87, 12, 65, 64, 43, 52, 0, 0, 14, 4, 61, 35, 97, 100, 100, 5
42, 85, 85, 100, 100, 68, 76, 32, 45, 0, 50, 1, 38, 40, 0, 65, 8
17, 71, 38, 100, 90, 85, 68, 51, 66, 44, 100, 15, 53, 0, 0, 18, 3
86, 62, 64, 100, 0, 80, 40, 44, 92, 12, 29, 0, 41, 37, 100, 65, 8
42, 97, 13, 94, 51, 76, 57, 100, 90, 64, 100, 21, 55, 0, 0, 0, 9
30, 83, 8, 43, 19, 3, 71, 0, 100, 36, 87, 78, 39, 100, 0, 73, 0
32, 59, 70, 77, 98, 100, 100, 83, 87, 58, 79, 33, 57, 9, 0, 0, 1
100, 100, 69, 96, 38, 66, 14, 33, 19, 0, 68, 3, 52, 32, 0, 25, 6
22, 53, 76, 70, 100, 100, 39, 99, 0, 71, 53, 61, 67, 31, 40, 0, 9
100, 100, 56, 78, 24, 53, 0, 27, 11, 0, 74, 3, 56, 23, 6, 14, 6
19, 63, 58, 100, 52, 74, 47, 27, 91, 0, 100, 5, 25, 8, 0, 9, 1
84, 83, 22, 76, 8, 95, 72, 100, 100, 76, 77, 47, 41, 22, 0, 0, 9
46, 88, 24, 61, 19, 11, 63, 0, 100, 29, 86, 78, 45, 100, 0, 86, 0
0, 94, 32, 100, 77, 98, 100, 81, 83, 60, 60, 40, 38, 20, 22, 0, 7
0, 62, 48, 81, 100, 100, 87, 86, 58, 65, 39, 44, 16, 21, 10, 0, 1
0, 59, 31, 70, 65, 87, 100, 100, 87, 75, 75, 51, 68, 25, 60, 0, 1
90, 100, 55, 76, 28, 46, 12, 14, 51, 0, 100, 19, 49, 20, 0, 2, 6
100, 100, 62, 89, 23, 61, 0, 29, 20, 0, 91, 7, 84, 33, 11, 31, 6
14, 78, 45, 100, 62, 71, 34, 39, 0, 14, 15, 8, 58, 8, 100, 0, 2
0, 85, 43, 100, 92, 96, 100, 59, 84, 21, 58, 0, 38, 29, 87, 34, 7
49, 100, 54, 67, 95, 32, 47, 0, 4, 11, 0, 58, 31, 94, 100, 94, 5
0, 74, 27, 100, 54, 77, 37, 42, 5, 14, 2, 17, 51, 9, 100, 0, 2
45, 77, 74, 100, 100, 87, 74, 58, 81, 40, 74, 6, 37, 0, 0, 11, 3
21, 94, 44, 73, 100, 100, 13, 100, 16, 80, 61, 66, 23, 33, 0, 0, 9
32, 88, 21, 100, 66, 94, 45, 65, 69, 54, 100, 29, 64, 3, 0, 0, 3
68, 90, 100, 100, 100, 80, 79, 59, 71, 35, 73, 11, 39, 0, 0, 3, 3
37, 90, 4, 97, 35, 57, 100, 22, 49, 0, 0, 33, 54, 72, 35, 100, 8
51, 100, 16, 73, 0, 27, 28, 0, 70, 15, 100, 51, 83, 89, 40, 95, 0
97, 82, 62, 100, 13, 69, 63, 59, 100, 88, 96, 41, 64, 1, 0, 0, 9
0, 53, 45, 68, 80, 90, 100, 100, 98, 75, 98, 50, 95, 25, 93, 0, 1
100, 62, 47, 55, 0, 73, 21, 100, 73, 91, 79, 57, 55, 25, 16, 0, 9
46, 84, 65, 46, 65, 9, 0, 0, 30, 29, 84, 57, 100, 94, 44, 100, 8
0, 88, 37, 100, 82, 90, 70, 46, 68, 0, 100, 3, 93, 30, 46, 38, 7
22, 100, 52, 98, 58, 62, 32, 33, 0, 13, 27, 9, 63, 5, 100, 0, 2
0, 91, 28, 100, 73, 91, 55, 46, 40, 0, 28, 8, 44, 38, 100, 45, 7
0, 97, 54, 100, 84, 70, 76, 35, 59, 0, 35, 15, 33, 39, 100, 41, 7
0, 20, 57, 51, 94, 89, 38, 100, 44, 61, 100, 30, 76, 0, 12, 14, 8
0, 94, 44, 100, 80, 86, 57, 43, 33, 0, 28, 2, 41, 38, 100, 44, 7
0, 62, 50, 81, 100, 100, 96, 87, 71, 64, 46, 43, 25, 21, 32, 0, 1
0, 99, 42, 100, 23, 75, 2, 50, 23, 27, 93, 43, 81, 25, 100, 0, 4
0, 88, 37, 100, 78, 81, 76, 41, 78, 0, 31, 17, 47, 37, 100, 43, 7
100, 93, 78, 95, 29, 100, 0, 82, 33, 70, 73, 45, 61, 0, 18, 1, 5
23, 97, 20, 61, 66, 44, 41, 0, 8, 24, 0, 82, 44, 98, 100, 100, 5
0, 72, 50, 85, 100, 100, 91, 81, 77, 60, 55, 38, 38, 18, 34, 0, 1
30, 71, 4, 60, 0, 11, 54, 0, 100, 32, 97, 80, 45, 100, 6, 66, 0
67, 86, 59, 66, 95, 26, 44, 0, 0, 30, 59, 63, 100, 98, 19, 100, 8
9, 95, 3, 60, 65, 67, 66, 8, 11, 0, 0, 61, 32, 91, 100, 100, 5
16, 81, 32, 63, 56, 30, 17, 0, 0, 36, 5, 79, 36, 99, 100, 100, 5
54, 85, 94, 100, 96, 61, 79, 22, 84, 0, 100, 32, 53, 52, 0, 58, 8
31, 92, 0, 52, 18, 0, 69, 6, 100, 53, 72, 100, 21, 100, 4, 49, 0
0, 89, 14, 72, 35, 59, 53, 12, 14, 0, 11, 64, 42, 97, 100, 100, 5
9, 78, 48, 100, 100, 94, 78, 63, 85, 36, 73, 6, 19, 0, 0, 29, 3
2, 100, 12, 84, 0, 57, 29, 37, 82, 48, 100, 52, 76, 27, 62, 0, 4
100, 92, 50, 75, 0, 77, 38, 100, 90, 95, 88, 60, 54, 31, 34, 0, 9
25, 77, 3, 60, 11, 0, 71, 4, 100, 57, 56, 100, 2, 66, 0, 11, 0
29, 66, 53, 100, 92, 91, 81, 52, 50, 18, 0, 0, 42, 6, 100, 6, 2
38, 96, 78, 100, 91, 82, 51, 60, 88, 35, 100, 4, 48, 0, 0, 5, 3
0, 96, 37, 100, 100, 89, 86, 43, 55, 0, 30, 0, 10, 38, 75, 41, 7
0, 25, 18, 50, 59, 75, 100, 100, 92, 80, 69, 54, 52, 27, 46, 0, 1
23, 97, 0, 53, 20, 6, 66, 0, 100, 35, 98, 84, 53, 100, 9, 81, 0
52, 100, 18, 64, 48, 36, 11, 0, 0, 19, 8, 67, 41, 97, 100, 98, 5
19, 77, 20, 44, 36, 0, 15, 7, 0, 52, 8, 88, 54, 99, 100, 100, 5
100, 90, 75, 100, 42, 81, 63, 51, 97, 29, 85, 4, 42, 0, 0, 4, 5
88, 86, 28, 74, 34, 100, 82, 91, 95, 54, 100, 16, 60, 0, 0, 12, 9
59, 72, 36, 100, 0, 72, 23, 36, 52, 0, 0, 1, 44, 27, 100, 55, 8
14, 81, 0, 40, 19, 1, 65, 0, 99, 30, 100, 73, 65, 100, 24, 81, 0
0, 100, 47, 86, 100, 79, 68, 52, 42, 23, 30, 0, 66, 25, 82, 40, 7
27, 85, 4, 57, 60, 58, 65, 18, 1, 0, 0, 50, 24, 95, 100, 100, 5
88, 64, 93, 100, 41, 87, 48, 61, 100, 70, 90, 31, 55, 0, 0, 4, 9
100, 71, 41, 62, 0, 83, 52, 100, 98, 80, 92, 49, 67, 19, 19, 0, 9
0, 38, 36, 54, 68, 78, 100, 100, 78, 75, 59, 50, 44, 25, 34, 0, 1
100, 100, 64, 96, 55, 68, 88, 92, 86, 66, 76, 28, 42, 1, 0, 0, 9
0, 90, 42, 100, 69, 78, 62, 39, 56, 0, 31, 3, 42, 29, 100, 34, 7
80, 80, 31, 75, 43, 100, 75, 75, 89, 39, 100, 4, 53, 0, 0, 3, 9
7, 60, 100, 79, 76, 100, 24, 71, 80, 36, 84, 0, 0, 14, 47, 50, 8
30, 96, 31, 62, 60, 26, 24, 0, 8, 35, 0, 76, 35, 100, 100, 100, 5
16, 94, 0, 60, 53, 50, 47, 0, 17, 11, 13, 70, 46, 100, 100, 96, 5
15, 92, 0, 96, 38, 47, 79, 0, 4, 8, 46, 58, 100, 100, 12, 86, 8
68, 55, 98, 94, 35, 100, 0, 65, 75, 80, 100, 61, 76, 20, 6, 0, 9
