@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
73.9821, 13.2506, 2.6042, 0.4975, 0.3072, -48.1454, 44.4558, 3.5581, 12.632, 293.71, g
32.4023, 18.5031, 2.791, 0.3803, 0.2387, -15.8229, -22.8882, 16.415, 17.5095, 135.167, g
66.6981, 24.516, 2.7843, 0.2728, 0.1504, 44.6334, 44.8596, 14.3485, 8.269, 267.995, g
104.297, 17.7526, 3.2418, 0.3542, 0.2221, -42.0413, 70.7658, -17.2276, 0.0253, 319.606, g
18.1854, 10.6422, 2.1673, 0.5442, 0.2891, -23.86, -8.8023, 2.3166, 33.034, 219.605, g
13.1882, 10.3094, 2.2613, 0.7945, 0.4959, -12.9718, -6.4938, -10.6872, 69.277, 151.613, g
38.609, 25.2966, 2.7749, 0.2603, 0.157, -46.3399, -29.9227, 16.786, 10.9353, 166.406, g
21.691, 6.7773, 2.1658, 0.7099, 0.413, -23.0895, -12.7144, 6.5257, 40.2519, 103.417, g
30.3063, 11.1478, 2.4502, 0.5071, 0.3245, -14.6267, -14.0046, -7.3102, 66.01, 155.056, g
53.1732, 15.7798, 3.0007, 0.3405, 0.1962, 34.2341, 56.4614, 5.3486, 13.029, 195.206, g
49.1229, 24.2545, 2.8388, 0.2261, 0.1167, 55.8012, -33.3052, 16.6326, 30.43, 176.439, g
77.7029, 24.7773, 3.3432, 0.2214, 0.1323, 32.0315, 98.5072, -7.858, 8.624, 241.917, g
26.8174, 21.0559, 2.8597, 0.3577, 0.2051, 9.5747, 24.1857, 20.7562, 88.2338, 106.427, g
30.1299, 18.6517, 2.6716, 0.3131, 0.1608, -33.6601, -19.1441, -6.9749, 14.4261, 177.414, g
27.8575, 12.7818, 2.5905, 0.4262, 0.2144, 27.2821, 15.8826, 9.1153, 9.754, 240.869, g
60.8494, 14.083, 2.7734, 0.3555, 0.2064, 59.1058, 58.7475, -8.632, 0.294, 167.112, g
20.7835, 7.1998, 2.0512, 0.6844, 0.36, -0.2625, 4.9374, -6.0148, 64.912, 242.85, g
46.2076, 23.1547, 3.5464, 0.2265, 0.1306, 13.6893, 28.5121, -10.8417, 1.516, 180.67, g
22.231, 11.8873, 2.4631, 0.5508, 0.3391, 26.0955, 10.6926, -7.5324, 25.929, 183.843, g
90.3339, 41.3571, 3.5961, 0.2033, 0.1114, 29.7285, -43.3006, -34.2388, 2.816, 370.971, g
106.671, 17.5314, 3.0402, 0.2717, 0.1454, 59.4518, 114.134, 11.3232, 11.7482, 167.616, g
28.5512, 12.9598, 2.5676, 0.3897, 0.2368, -3.5697, 17.4463, 6.6037, 2.4627, 266.666, g
66.8274, 21.7998, 3.0172, 0.2259, 0.1168, 68.8418, 36.3902, 17.3318, 7.5468, 257.381, g
34.3277, 16.6392, 2.847, 0.3016, 0.1529, 39.4106, 13.5345, 13.3243, 16.762, 198.937, g
34.5555, 17.7096, 2.5922, 0.3453, 0.1905, 49.0681, -12.1401, 13.305, 8.284, 197.112, g
19.1333, 12.7595, 2.4074, 0.5245, 0.2642, 4.386, -12.6953, -9.212, 33.7292, 165.33, g
52.5731, 20.4082, 3.1411, 0.2789, 0.1507, 31.586, 50.7135, 14.2752, 10.364, 217.54, g
38.6516, 19.3449, 2.6594, 0.2738, 0.1479, 27.6378, 33.3437, -16.3988, 41.605, 133.153, g
21.434, 14.7528, 2.3589, 0.4683, 0.2385, -33.9448, 17.357, -6.2743, 10.066, 192.929, g
31.1459, 19.0017, 2.6799, 0.3615, 0.2079, 14.5192, 26.1452, 16.4486, 62.781, 119.503, g
48.5758, 14.6584, 2.9227, 0.2927, 0.1655, -1.0564, 20.484, 10.1976, 3.4252, 225.413, g
46.9391, 17.3862, 3.1515, 0.2554, 0.1337, 20.9516, 34.8408, -4.2699, 0.8525, 228.667, g
38.2553, 10.8926, 2.586, 0.4021, 0.2218, 40.9734, 34.4629, -10.3535, 1.2447, 177.764, g
93.9291, 32.9969, 3.7322, 0.1916, 0.1068, -2.8685, 52.7196, 11.4425, 0.034, 338.291, g
12.5018, 11.9624, 2.07, 0.6894, 0.3617, -16.3445, 9.7832, -9.1553, 23.711, 105.819, g
21.111, 6.3501, 2.1351, 0.7766, 0.5238, -18.4059, -17.361, 6.2086, 39.389, 136.715, g
