@relation magic
@attribute FLength real [4.2835,  334.177]
@attribute FWidth real [0.0,  256.382]
@attribute FSize real [1.9413,  5.3233]
@attribute FConc real [0.0131,  0.893]
@attribute FConc1 real [3.0E-4,  0.6752]
@attribute FAsym real [-457.9161,  575.2407]
@attribute FM3Long real [-331.78,  238.321]
@attribute FM3Trans real [-205.8947,  179.851]
@attribute FAlpha real [0.0,  90.0]
@attribute FDist real [1.2826,  495.561]
@attribute Class {g, h}
@data
71.7681, 27.3733, 3.6294, 0.2033, 0.1025, 27.6814, 59.2579, -6.9685, 5.254, 283.419, g
24.8332, 7.3512, 2.3784, 0.6695, 0.3703, -12.3142, -10.9453, -4.0712, 20.643, 128.14, g
80.7882, 55.0349, 3.4713, 0.1449, 0.0725, 31.8274, 70.9064, 58.148, 22.529, 277.398, g
27.1259, 12.9634, 2.5653, 0.3918, 0.1973, -13.1926, -16.2096, 4.5179, 21.073, 99.2327, g
46.3641, 13.7186, 2.9763, 0.3675, 0.254, 42.3198, 31.0888, -10.1393, 10.4919, 209.684, g
53.0403, 13.8821, 2.8159, 0.4125, 0.2987, 41.2841, 47.6989, 11.2755, 10.1148, 237.736, g
24.8368, 14.4621, 2.4571, 0.3909, 0.2321, 4.7521, 17.2153, 5.7761, 6.437, 161.127, g
87.02, 21.7407, 2.634, 0.4042, 0.2172, -101.12, 59.0806, 8.3743, 2.8508, 277.881, g
25.9826, 13.9899, 2.6556, 0.4243, 0.2906, 15.9402, 8.8205, 7.689, 4.752, 94.0805, g
22.9006, 12.6407, 2.6232, 0.4833, 0.2536, 16.6679, 12.9589, -8.2808, 11.7582, 138.647, g
57.9074, 30.0559, 2.9365, 0.3866, 0.2043, -17.9499, -47.5956, -31.5711, 10.159, 305.255, g
33.4718, 23.5392, 2.5617, 0.2743, 0.1413, 5.0768, 21.8971, 12.1541, 0.6027, 229.513, g
31.0015, 15.8117, 2.5682, 0.3459, 0.1851, 42.3612, 16.1316, -8.967, 8.767, 119.08, g
60.6745, 21.4003, 3.1984, 0.2001, 0.1149, -1.6209, 64.9926, -14.3242, 18.082, 108.385, g
35.648, 11.8742, 2.673, 0.3864, 0.1964, 53.2289, -17.7458, 7.3992, 5.014, 212.108, g
26.2271, 20.6569, 2.9146, 0.3433, 0.1929, -1.5213, -15.5366, -17.5093, 2.1651, 225.079, g
20.5966, 17.8906, 2.3473, 0.4989, 0.2944, 14.4956, 20.3017, -13.202, 45.299, 244.401, g
63.9655, 26.6584, 3.7121, 0.1744, 0.0987, 46.6175, 55.6288, -13.0858, 5.7611, 228.0, g
25.2907, 11.508, 2.4713, 0.5169, 0.3125, 11.5509, 14.6478, -7.9248, 3.1678, 119.874, g
49.5199, 20.1482, 2.8573, 0.2069, 0.109, -11.4545, -11.5408, 11.0801, 16.8734, 272.352, g
13.1739, 10.5938, 2.2467, 0.7819, 0.4674, -13.6331, -4.4017, -10.9517, 16.7394, 77.5018, g
20.5858, 7.2402, 2.0273, 0.7042, 0.3709, -1.1138, 7.8255, 5.8563, 23.962, 84.7853, g
76.1914, 36.9303, 3.6457, 0.1219, 0.0625, 7.7462, 50.6642, 28.822, 4.034, 253.121, g
25.8305, 7.7487, 2.2967, 0.6566, 0.3561, -14.1712, 13.8887, 4.454, 17.392, 196.769, g
51.0346, 22.7669, 2.6721, 0.3511, 0.2053, 20.6441, 49.9228, 16.6606, 9.203, 78.6901, g
93.0607, 28.3185, 3.5398, 0.116, 0.0622, -127.342, 56.014, -10.9973, 3.737, 233.673, g
87.9125, 24.0949, 3.4298, 0.2331, 0.1165, -24.3046, 59.5604, 14.1694, 2.628, 337.462, g
22.2142, 10.9289, 2.2455, 0.5511, 0.304, -15.6198, -18.3342, 6.4114, 23.936, 110.033, g
48.4816, 8.4573, 2.3802, 0.3792, 0.2021, -70.2871, 26.9926, 7.092, 0.7494, 204.643, g
26.9169, 7.0266, 2.2648, 0.5924, 0.3505, 12.6401, 11.7952, -4.5298, 78.1246, 114.414, g
53.746, 26.0975, 2.8873, 0.2735, 0.1458, 46.4817, 67.4394, 12.201, 36.8773, 49.882, g
33.8385, 23.1018, 3.071, 0.2284, 0.1185, -26.8627, -18.5278, -14.1066, 9.0883, 230.897, g
54.4375, 32.7823, 3.1174, 0.1557, 0.0797, 56.8326, 12.2947, 16.1308, 2.6399, 144.71, g
34.6872, 15.5802, 2.5484, 0.396, 0.2249, 1.2197, 23.2029, -8.6914, 4.286, 209.891, g
20.8857, 11.2823, 2.404, 0.5957, 0.2978, 25.9991, 11.2238, 11.1425, 58.7535, 188.468, g
56.5563, 19.5159, 2.8085, 0.317, 0.209, -67.1186, 16.3218, -14.762, 1.695, 273.085, g
22.6828, 10.0152, 2.3674, 0.5408, 0.2725, -4.197, 16.9618, -10.3244, 6.211, 182.619, g
36.2836, 17.3307, 2.6915, 0.3438, 0.178, 0.7674, 22.2398, -11.6439, 24.191, 148.568, g
22.2418, 16.4332, 2.4216, 0.4205, 0.2178, 23.666, 13.0442, 7.1902, 18.5462, 214.975, g
18.9821, 10.0948, 2.2455, 0.5739, 0.3267, -23.1794, -10.4958, -3.7785, 18.537, 194.358, g
27.0104, 19.1173, 2.5224, 0.3093, 0.1607, -37.1599, -6.568, 15.2294, 11.766, 265.93, g
25.9264, 13.0316, 2.5752, 0.5372, 0.2832, -1.6516, 23.9634, 6.3471, 19.267, 147.791, g
23.7368, 11.5514, 2.4448, 0.5925, 0.4111, 24.1505, 16.2873, 10.2465, 30.194, 181.687, g
41.8489, 17.6323, 2.6946, 0.3232, 0.1646, 14.5593, 26.7641, -13.4235, 5.055, 288.892, g
63.8905, 24.804, 3.2921, 0.1618, 0.0875, -97.0367, 43.5165, -10.6512, 4.63, 233.579, g
94.6049, 30.5083, 3.7389, 0.1392, 0.0709, 88.6854, 79.2618, 18.4839, 1.2109, 315.243, g
26.0216, 9.648, 2.4935, 0.504, 0.2616, 31.9343, 19.3368, 4.6528, 44.3455, 133.272, g
21.2163, 10.8702, 2.1732, 0.5705, 0.2852, 6.1402, -17.9415, 7.7792, 27.583, 189.783, g
52.3507, 21.7304, 2.8606, 0.2564, 0.1358, -61.937, -33.1692, -14.3722, 5.164, 265.753, g
23.945, 12.5218, 2.3473, 0.5663, 0.3798, -10.3374, -15.0307, -12.5678, 7.211, 126.849, g
37.5297, 21.1485, 3.1765, 0.2231, 0.1156, 20.989, 22.3961, -6.9219, 30.76, 189.635, g
20.8415, 7.1822, 2.0663, 0.6867, 0.3562, -0.5062, 6.1868, 6.0559, 33.539, 154.681, g
80.2186, 25.8725, 3.5354, 0.1959, 0.1173, -46.4415, 60.0831, -8.5273, 0.8713, 283.766, g
53.1946, 14.7069, 2.8896, 0.2424, 0.1322, -21.0957, 24.2831, 7.8871, 2.701, 219.142, g
49.8805, 25.0612, 3.2717, 0.1781, 0.0944, -16.6487, 34.2174, -12.1815, 39.8357, 86.0558, g
17.4019, 16.4024, 2.5459, 0.6458, 0.3428, -20.6599, -10.8113, 17.2912, 72.654, 120.608, g
48.6283, 12.739, 2.7486, 0.3854, 0.2007, -79.2502, 35.9481, 5.796, 2.809, 251.223, g
114.476, 10.5387, 2.567, 0.4797, 0.2561, 95.3054, 92.1562, -7.7853, 1.1708, 244.602, g
22.4791, 16.8116, 2.4472, 0.4464, 0.2268, 9.5053, -9.3164, 10.7868, 30.8451, 269.021, g
25.3811, 15.8935, 2.7616, 0.4329, 0.2519, 16.9705, -8.6944, 8.6056, 37.555, 68.2, g
28.0209, 18.9925, 2.8021, 0.3375, 0.1711, -15.1411, -14.9509, -8.975, 27.3043, 89.7217, g
49.4822, 16.2215, 2.9398, 0.2114, 0.1097, 30.5095, 21.1074, 7.908, 3.8218, 208.743, g
20.1522, 14.6778, 2.5575, 0.4709, 0.2673, -1.1209, 8.5014, -3.4111, 14.451, 253.664, g
20.7922, 7.1641, 2.0233, 0.7109, 0.3554, 24.3782, 9.6902, 6.0041, 6.786, 102.655, g
81.5279, 36.3071, 3.5589, 0.283, 0.1608, 48.1514, -33.0901, -13.5883, 0.151, 409.762, g
18.9583, 11.9321, 2.3483, 0.6278, 0.3834, 10.1576, 19.4856, -2.0165, 38.2, 242.914, g
123.466, 25.1281, 3.2926, 0.1575, 0.0808, -145.14, 48.5133, -20.9635, 54.6896, 253.158, g
36.6884, 13.5799, 2.7478, 0.4164, 0.2207, 34.238, 32.0205, 7.2013, 9.283, 162.298, g
50.6386, 19.9415, 2.7896, 0.2435, 0.1339, 25.7229, 35.5206, 11.6248, 14.5598, 118.974, g
65.6203, 30.689, 3.2445, 0.1777, 0.0988, 32.2151, 67.5998, 25.9399, 2.733, 140.514, g
101.939, 25.2899, 3.1725, 0.1869, 0.0998, 1.2432, 71.1917, 13.1046, 9.836, 264.238, g
61.7197, 29.9904, 3.3175, 0.1925, 0.1018, -69.2407, 36.3251, -16.2664, 1.32, 291.987, g
66.0687, 20.3533, 2.9643, 0.2823, 0.1493, -50.6715, -43.5782, -12.3356, 5.369, 280.998, g
17.5926, 16.034, 2.2175, 0.6182, 0.3667, 1.7766, 15.3561, -11.0044, 34.553, 159.92, g
45.0186, 17.2847, 2.8848, 0.3325, 0.1714, 4.0297, 45.8469, 7.1707, 8.59, 141.561, g
59.4407, 26.0793, 2.9734, 0.3424, 0.1994, 56.1404, 52.1499, -12.1136, 5.836, 252.49, g
32.5446, 17.6636, 2.7007, 0.2809, 0.1424, 20.1811, 16.7055, 11.6652, 12.117, 175.518, g
13.2147, 10.4235, 2.1917, 0.791, 0.4791, -13.3571, -5.7816, -10.9879, 58.2994, 187.181, g
55.2401, 25.4326, 3.2, 0.2265, 0.1227, -57.1064, 40.7969, 20.7366, 8.2751, 270.904, g
68.9088, 26.5542, 3.3161, 0.1657, 0.0867, 56.9762, 57.051, 11.8513, 0.7358, 266.31, g
21.4296, 16.7983, 2.5397, 0.4214, 0.2121, 12.5933, -10.7423, 11.901, 12.4053, 251.585, g
61.1326, 19.6959, 3.2777, 0.22, 0.1153, 24.4899, 67.0374, 10.0337, 6.887, 233.925, g
13.1462, 10.9455, 2.1055, 0.7686, 0.4039, -14.7806, 3.2397, 11.7943, 55.1153, 240.779, g
38.229, 16.5916, 2.5308, 0.3711, 0.19, -56.5835, 20.3266, -10.0589, 3.7101, 101.977, g
59.8099, 30.7612, 3.7199, 0.1511, 0.0794, 25.0223, 49.3329, -14.5647, 1.0275, 174.979, g
66.8196, 22.9146, 2.7202, 0.4952, 0.3457, -43.2633, -53.7621, -25.5689, 6.014, 317.868, g
56.7107, 17.0717, 2.749, 0.221, 0.1221, -20.0571, -33.8718, -4.3812, 2.489, 162.538, g
67.8366, 28.4716, 3.346, 0.1506, 0.0796, 37.8857, 71.0032, -10.6167, 21.3936, 144.225, g
19.0602, 12.4033, 2.437, 0.5155, 0.309, 0.6113, 7.7209, -8.9728, 9.3668, 129.31, g
46.6663, 21.6453, 3.2398, 0.2245, 0.1137, 30.8924, 28.351, -12.2564, 3.1992, 197.599, g
28.2195, 16.0469, 2.6133, 0.4312, 0.218, 1.1911, 27.1142, -3.1397, 12.214, 196.942, g
33.3772, 13.2521, 2.5993, 0.405, 0.2302, -5.5574, -11.8225, 11.8099, 9.2004, 174.63, g
12.8548, 9.5385, 2.2867, 0.8165, 0.5866, -10.7293, -9.3624, -8.5784, 73.8778, 99.625, g
39.2466, 24.2978, 3.1817, 0.2468, 0.1471, 16.6391, 26.7323, 5.3645, 18.4082, 165.523, g
44.7045, 15.4495, 2.5694, 0.3396, 0.1927, 43.7368, 26.4849, -9.9351, 13.3324, 195.209, g
31.7333, 28.3887, 3.216, 0.2347, 0.1304, 3.9603, 28.327, -17.6719, 35.2665, 85.5493, g
29.6407, 17.2199, 2.9619, 0.3504, 0.2014, 8.1711, 15.4728, -7.9063, 26.1855, 191.574, g
21.6948, 6.8708, 2.0846, 0.6996, 0.3745, 24.7572, 9.5118, -6.5457, 23.451, 84.0671, g
53.6432, 20.8631, 3.2208, 0.2358, 0.1224, -11.5965, 40.1842, -4.5304, 2.6359, 226.537, g
83.3164, 22.8416, 3.2398, 0.2073, 0.1333, -46.6311, 70.4124, 17.6231, 2.39, 294.692, g
34.1382, 0.0047, 2.2405, 0.5977, 0.3305, -40.3451, -17.199, 0.0, 2.0E-4, 139.655, g
50.7517, 25.7097, 3.3698, 0.1579, 0.0792, 29.4191, -13.981, 14.7461, 6.392, 211.238, g
27.4977, 18.0857, 2.5623, 0.3288, 0.1658, 0.5659, -20.8497, 13.6905, 76.155, 42.2426, g
63.7085, 38.5389, 3.3946, 0.1165, 0.0586, 33.4749, 51.8604, 21.4838, 28.387, 179.017, g
26.8792, 9.6096, 2.3664, 0.4817, 0.2688, 32.6181, 19.9114, -6.6477, 14.7135, 150.193, g
21.9086, 16.4167, 2.4257, 0.5441, 0.2871, 15.0344, 18.7634, -13.2331, 50.2519, 129.789, g
17.9821, 10.7309, 2.3032, 0.5672, 0.296, 1.6666, -7.6764, -5.202, 23.651, 144.039, g
39.0778, 11.1994, 2.6325, 0.324, 0.1783, 40.0238, 10.8494, 6.8493, 11.3232, 198.609, g
53.3069, 23.6018, 3.028, 0.3957, 0.2518, -23.9009, 22.5841, -23.6743, 1.762, 336.614, g
22.971, 18.99, 2.6712, 0.3731, 0.2058, 0.4431, 18.246, -14.984, 53.939, 69.4031, g
19.2624, 18.1898, 2.4158, 0.5605, 0.3589, -11.8464, -17.6264, -9.6021, 56.5669, 72.8908, g
100.5, 23.4542, 3.3883, 0.1415, 0.0763, -85.1168, 88.64, 14.1886, 2.3248, 255.465, g
73.8934, 40.0651, 3.6079, 0.1359, 0.0788, -86.3972, 58.6358, -38.8749, 3.9424, 255.277, g
41.2127, 25.0323, 3.0426, 0.2448, 0.1238, -26.3536, 34.481, -23.9756, 9.425, 184.823, g
21.2664, 15.6519, 2.7033, 0.4812, 0.2584, 1.585, 17.809, 15.0612, 51.8789, 38.7206, g
50.4557, 23.2869, 3.1229, 0.269, 0.1481, -61.5474, 41.0704, 14.9676, 7.6353, 264.155, g
18.8589, 11.6242, 2.4091, 0.5731, 0.3957, -1.1925, 7.6219, -11.6151, 13.872, 184.349, g
24.6949, 14.1549, 2.534, 0.4327, 0.2325, -1.8405, -21.2997, -5.1483, 1.696, 76.7707, g
35.2694, 10.6241, 2.5472, 0.4397, 0.2652, -24.6229, -25.3148, -11.8777, 13.316, 191.172, g
23.2889, 15.7807, 2.5593, 0.4497, 0.2359, -0.338, -15.5673, -10.3174, 23.325, 95.7377, g
35.5642, 16.9976, 2.7164, 0.3305, 0.1662, 34.9673, -25.6281, 3.3023, 2.03, 113.391, g
18.1398, 10.6219, 2.2148, 0.561, 0.3079, 0.5212, -5.2319, 5.6541, 35.2731, 159.314, g
53.7411, 15.5309, 2.78, 0.2805, 0.1419, 50.0957, 37.6512, -13.0556, 26.16, 236.574, g
39.9736, 26.9678, 3.4241, 0.212, 0.1094, -6.3292, 26.8147, -20.5765, 9.6193, 174.992, g
28.3406, 18.176, 2.4409, 0.4384, 0.2699, 13.5606, 15.0991, 17.696, 27.015, 200.397, g
37.1211, 19.3785, 2.7431, 0.3686, 0.1996, 18.3096, 28.2414, 16.5466, 11.929, 177.352, g
28.7647, 23.9383, 2.8106, 0.2753, 0.1431, 5.3199, -19.565, 15.2222, 1.126, 154.515, g
56.8471, 17.1351, 3.0181, 0.2302, 0.1281, 80.3879, 23.9585, -10.2485, 22.2377, 186.712, g
36.0591, 20.1264, 2.9941, 0.2889, 0.1556, 44.6572, 24.9777, 11.2823, 17.968, 62.9514, g
19.1106, 16.0598, 2.6609, 0.5087, 0.2587, 18.4076, 15.3466, 9.5807, 19.125, 185.174, g
114.331, 44.5018, 4.1676, 0.0994, 0.0505, 25.9534, 92.939, 27.7561, 2.109, 286.922, g
95.5597, 27.2877, 3.0519, 0.2422, 0.1389, 95.3006, 75.8873, 25.3293, 0.669, 172.864, g
60.5182, 13.3571, 2.6799, 0.395, 0.2351, -4.2781, -58.6154, -9.9993, 0.565, 178.156, g
57.7781, 19.0184, 2.9143, 0.2667, 0.1395, 55.8033, -22.215, -10.893, 0.5243, 193.245, g
95.7802, 39.2607, 3.5245, 0.1494, 0.0889, -18.6879, 70.0037, -24.2292, 8.2692, 309.565, g
17.4309, 11.0903, 2.3304, 0.5467, 0.278, 1.4738, -7.0305, -2.7501, 66.1157, 196.605, g
15.4038, 11.6905, 2.3927, 0.6397, 0.4069, -3.3332, -2.0741, 8.3079, 13.4796, 160.581, g
23.1363, 13.5366, 2.3627, 0.4946, 0.2538, -22.423, -16.104, -4.1679, 3.438, 108.319, g
37.2558, 17.8501, 2.7226, 0.3371, 0.179, 18.8022, 37.3022, 13.4788, 14.8817, 155.799, g
28.4409, 20.246, 2.7723, 0.3851, 0.2627, 6.2512, 17.6182, 7.2573, 3.397, 135.597, g
42.1493, 15.5688, 2.9877, 0.285, 0.1445, 49.308, 30.3502, 12.5711, 5.9184, 158.071, g
41.3581, 22.8099, 3.1327, 0.2431, 0.1249, -8.2096, 35.6078, 13.5722, 13.988, 205.323, g
24.5528, 14.5928, 2.7376, 0.452, 0.2461, 0.1998, 20.031, -10.3742, 37.199, 139.456, g
55.1999, 17.4642, 2.7114, 0.3343, 0.1992, 50.9644, 39.6746, -8.2674, 1.676, 284.525, g
46.2936, 24.4211, 2.9513, 0.2349, 0.1214, 27.1226, 43.1121, 6.4114, 1.192, 130.933, g
66.6014, 23.7963, 3.0992, 0.1528, 0.0768, -18.5514, 16.4082, -13.546, 2.4355, 267.41, g
39.0441, 27.4169, 3.2453, 0.2081, 0.1043, 31.4041, 26.4831, -14.8493, 25.577, 140.274, g
102.45, 27.5832, 3.0728, 0.208, 0.1129, -166.114, 79.8849, 23.9538, 9.451, 197.165, g
51.5423, 17.1957, 2.4456, 0.4194, 0.224, 40.8689, 46.7289, -12.3993, 37.141, 220.826, g
48.9754, 20.5578, 3.1452, 0.2126, 0.1199, 13.1907, 27.6571, -11.5802, 1.66, 195.176, g
44.9886, 24.3943, 3.065, 0.2213, 0.1261, -10.3096, 39.0961, 15.22, 6.065, 157.056, g
19.9501, 7.3538, 2.0846, 0.7325, 0.4074, -1.7329, 8.3658, 5.2361, 4.317, 207.426, g
65.7368, 32.8299, 3.332, 0.1364, 0.071, 83.0276, 49.2726, -24.2423, 11.6143, 153.825, g
13.3786, 10.4786, 2.2516, 0.7955, 0.4006, -14.9499, -1.9838, 11.9014, 77.826, 138.523, g
21.4143, 6.4432, 2.1383, 0.7564, 0.4982, 19.5691, 16.5974, -6.3612, 81.9378, 225.729, g
31.1073, 14.7015, 2.534, 0.4474, 0.2325, 5.0301, -10.4508, 8.9168, 22.259, 213.061, g
58.8451, 25.102, 3.3036, 0.1928, 0.1031, -72.5716, 35.798, -21.1061, 0.5904, 256.992, g
64.5569, 12.6296, 2.658, 0.3956, 0.2099, 41.4269, 66.4731, 1.7769, 1.1676, 191.294, g
17.9263, 10.6429, 2.2765, 0.5979, 0.3201, -2.1462, 8.1116, 6.1012, 52.3308, 170.66, g
21.3241, 10.3572, 2.2227, 0.5689, 0.3204, -4.2531, 16.4367, 8.393, 40.3954, 249.433, g
87.8596, 25.2067, 2.9337, 0.2306, 0.1194, -154.177, 72.4491, 15.946, 4.4324, 302.589, g
41.6067, 10.5486, 2.4639, 0.4364, 0.2251, -7.2166, -31.2745, -5.2903, 8.17, 124.73, g
93.1431, 30.2204, 3.9876, 0.1239, 0.0626, -70.4895, 87.663, 16.6479, 0.4777, 291.063, g
20.9599, 7.1434, 2.1255, 0.6891, 0.3483, -0.8805, 7.5419, -6.136, 27.138, 204.598, g
86.3172, 27.7342, 3.3879, 0.1887, 0.1091, -72.2713, -53.3688, 21.552, 0.897, 268.702, g
78.7682, 28.2616, 3.5831, 0.1481, 0.0866, 44.0772, 72.1661, -12.829, 2.3175, 174.536, g
40.3332, 14.9522, 2.7279, 0.3873, 0.2086, 46.0558, 12.6039, 4.996, 5.2049, 226.711, g
59.9876, 13.9983, 2.772, 0.3009, 0.1665, 62.5592, 38.9739, -4.326, 5.453, 228.919, g
