@relation segment
@attribute Region-centroid-col real [1.0,  254.0]
@attribute Region-centroid-row real [11.0,  251.0]
@attribute Region-pixel-count real [9.0,  10.0]
@attribute Short-line-density-5 real [0.0,  0.33333334]
@attribute Short-line-density-2 real [0.0,  0.22222222]
@attribute Vedge-mean real [0.0,  29.222221]
@attribute Vegde-sd real [0.0,  991.7184]
@attribute Hedge-mean real [0.0,  44.722225]
@attribute Hedge-sd real [-1.5894573E-8,  1386.3292]
@attribute Intensity-mean real [0.0,  143.44444]
@attribute Rawred-mean real [0.0,  137.11111]
@attribute Rawblue-mean real [0.0,  150.88889]
@attribute Rawgreen-mean real [0.0,  142.55556]
@attribute Exred-mean real [-49.666668,  9.888889]
@attribute Exblue-mean real [-12.444445,  82.0]
@attribute Exgreen-mean real [-33.88889,  24.666666]
@attribute Value-mean real [0.0,  150.88889]
@attribute Saturatoin-mean real [0.0,  1.0]
@attribute Hue-mean real [-3.0441751,  2.9124804]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@data
14.0, 28.0, 9.0, 0.0, 0.0, 0.55555344, 0.07407452, 1.2222214, 0.4296262, 110.48148, 97.888885, 131.11111, 102.44444, -37.77778, 61.88889, -24.11111, 131.11111, 0.25329855, -2.238865, 2
28.0, 131.0, 9.0, 0.0, 0.0, 0.22222216, 0.074074045, 0.77777773, 0.20740731, 5.185185, 6.6666665, 6.0, 2.8888888, 4.4444447, 2.4444444, -6.888889, 6.6666665, 0.56613755, -0.87464094, 1
73.0, 19.0, 9.0, 0.0, 0.0, 0.9444453, 0.38968116, 0.94444275, 0.68041587, 127.51852, 116.55556, 143.11111, 122.888885, -32.88889, 46.77778, -13.888889, 143.11111, 0.1855386, -2.344188, 2
156.0, 188.0, 9.0, 0.0, 0.0, 4.277778, 2.3134086, 5.0, 3.7475924, 61.25926, 55.11111, 75.66667, 53.0, -18.444445, 43.22222, -24.777779, 75.66667, 0.3002418, -1.9977459, 6
22.0, 87.0, 9.0, 0.0, 0.0, 1.8888899, 1.2590423, 1.1666666, 0.62361073, 64.03704, 55.77778, 80.333336, 56.0, -24.777779, 48.88889, -24.11111, 80.333336, 0.30969977, -2.105073, 4
248.0, 53.0, 9.0, 0.0, 0.0, 0.722229, 0.2851884, 0.8333333, 0.70000815, 134.77777, 128.22223, 145.77777, 130.33334, -19.666666, 33.0, -13.333333, 145.77777, 0.12111875, -2.2174878, 2
103.0, 216.0, 9.0, 0.0, 0.0, 0.88888884, 0.6518517, 2.1666663, 1.1444442, 14.555555, 10.888889, 13.666667, 19.11111, -11.0, -2.6666667, 13.666667, 19.11111, 0.43169576, 2.4475467, 7
212.0, 94.0, 9.0, 0.0, 0.0, 1.722222, 2.374074, 1.2222222, 0.962962, 15.62963, 10.555555, 24.88889, 11.444445, -15.222222, 27.777779, -12.555555, 24.88889, 0.57665956, -2.1594663, 5
24.0, 205.0, 9.0, 0.0, 0.0, 2.2222226, 1.5869851, 2.3888893, 2.4892375, 56.074074, 49.77778, 69.77778, 48.666668, -18.88889, 41.11111, -22.222221, 69.77778, 0.30391166, -2.0382628, 6
123.0, 143.0, 9.0, 0.0, 0.0, 0.2777778, 0.3896817, 0.2777778, 0.13608274, 0.4074074, 0.0, 1.2222222, 0.0, -1.2222222, 2.4444444, -1.2222222, 1.2222222, 0.7777778, -2.0943952, 3
71.0, 95.0, 9.0, 0.0, 0.0, 2.111111, 3.6296296, 2.6666665, 3.5555563, 9.518518, 4.7777777, 15.444445, 8.333334, -14.222222, 17.777779, -3.5555556, 15.444445, 0.6989016, -2.4450119, 3
216.0, 78.0, 9.0, 0.0, 0.0, 1.333333, 0.3555547, 4.3333335, 6.355548, 36.11111, 31.333334, 46.0, 31.0, -14.333333, 29.666666, -15.333333, 46.0, 0.33970988, -2.053834, 4
168.0, 40.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
202.0, 193.0, 9.0, 0.0, 0.0, 1.111112, 0.7503075, 3.3888881, 2.489236, 41.703705, 37.88889, 50.666668, 36.555557, -11.444445, 26.88889, -15.444445, 50.666668, 0.27838665, -1.9929975, 6
47.0, 175.0, 9.0, 0.0, 0.0, 1.3333327, 0.78881073, 1.166666, 0.88819396, 23.74074, 18.666668, 23.777779, 28.777779, -15.222222, 0.11111111, 15.111111, 28.777779, 0.35148725, 2.630157, 7
56.0, 107.0, 9.0, 0.0, 0.11111111, 4.555556, 13.407408, 6.7777786, 23.185177, 7.962963, 4.5555553, 13.0, 6.3333335, -10.222222, 15.111111, -4.888889, 13.0, 0.7305922, -2.2917624, 3
51.0, 115.0, 9.0, 0.0, 0.0, 0.6666667, 0.48888892, 1.388889, 0.6851847, 2.7037036, 0.5555556, 5.6666665, 1.8888888, -6.4444447, 8.888889, -2.4444444, 5.6666665, 0.91798943, -2.3583865, 3
209.0, 94.0, 9.0, 0.0, 0.0, 1.0000002, 0.7601168, 0.6111111, 0.49065334, 9.111111, 5.888889, 15.222222, 6.2222223, -9.666667, 18.333334, -8.666667, 15.222222, 0.6197129, -2.1293402, 5
178.0, 43.0, 9.0, 0.0, 0.0, 1.1666654, 1.1000005, 1.1111107, 0.7407369, 125.25926, 115.666664, 140.22223, 119.888885, -28.777779, 44.88889, -16.11111, 140.22223, 0.17494753, -2.2706535, 2
114.0, 181.0, 9.0, 0.0, 0.0, 1.1111107, 0.38518563, 0.88888866, 1.0962963, 19.925926, 15.888889, 18.777779, 25.11111, -12.111111, -3.4444444, 15.555555, 25.11111, 0.36658052, 2.420823, 7
160.0, 187.0, 9.0, 0.11111111, 0.0, 2.6111119, 1.9369694, 5.1111107, 3.5381508, 49.48148, 44.666668, 60.88889, 42.88889, -14.444445, 34.22222, -19.777779, 60.88889, 0.2973408, -1.9906267, 6
109.0, 130.0, 9.0, 0.0, 0.0, 1.111111, 0.7407405, 9.777778, 21.762964, 13.037037, 9.888889, 18.88889, 10.333334, -9.444445, 17.555555, -8.111111, 18.88889, 0.5481241, -2.1373706, 4
219.0, 133.0, 9.0, 0.0, 0.0, 0.8333333, 0.30000052, 0.44444466, 0.029629659, 9.851851, 6.2222223, 16.666668, 6.6666665, -10.888889, 20.444445, -9.555555, 16.666668, 0.62726945, -2.1387432, 5
148.0, 116.0, 9.0, 0.0, 0.0, 0.4999999, 0.4777777, 1.1666669, 0.6111109, 6.111111, 7.111111, 7.6666665, 3.5555556, 3.0, 4.6666665, -7.6666665, 7.7777777, 0.54473305, -1.1632453, 1
140.0, 34.0, 9.0, 0.0, 0.0, 0.49999872, 0.12222204, 0.88888675, 0.20740815, 105.48148, 91.22222, 127.333336, 97.888885, -42.77778, 65.55556, -22.777779, 127.333336, 0.28352436, -2.286636, 2
169.0, 104.0, 9.0, 0.0, 0.0, 1.5555555, 1.7722139, 5.611111, 2.2550344, 18.518518, 16.0, 23.333334, 16.222223, -7.5555553, 14.444445, -6.888889, 23.333334, 0.31471258, -2.1139183, 5
186.0, 218.0, 9.0, 0.0, 0.0, 1.1666666, 0.74444425, 1.1666665, 0.65555507, 13.703704, 10.666667, 12.666667, 17.777779, -9.111111, -3.1111112, 12.222222, 17.777779, 0.40134683, 2.3826835, 7
81.0, 145.0, 9.0, 0.0, 0.11111111, 4.5555553, 4.5346413, 7.5, 6.1128287, 13.444445, 9.888889, 20.11111, 10.333334, -10.666667, 20.0, -9.333333, 20.11111, 0.53272784, -2.0623195, 3
133.0, 181.0, 9.0, 0.0, 0.0, 2.3888893, 2.1645303, 4.777777, 2.8648567, 41.25926, 37.77778, 49.555557, 36.444443, -10.444445, 24.88889, -14.444445, 49.555557, 0.2656194, -1.9983681, 6
159.0, 40.0, 9.0, 0.0, 0.0, 0.8888893, 0.6206305, 0.555556, 0.17213097, 125.14815, 114.22222, 141.66667, 119.55556, -32.77778, 49.555557, -16.777779, 141.66667, 0.19366461, -2.2948995, 2
164.0, 49.0, 9.0, 0.0, 0.0, 1.1666654, 0.43333474, 1.4999987, 0.30000052, 126.18519, 116.333336, 141.77779, 120.44444, -29.555555, 46.77778, -17.222221, 141.77779, 0.1794131, -2.2637377, 2
175.0, 14.0, 9.0, 0.0, 0.0, 0.88888806, 0.80737144, 1.2222227, 0.77936065, 113.81481, 100.111115, 132.11111, 109.22222, -41.11111, 54.88889, -13.777778, 132.11111, 0.24216007, -2.3911133, 2
68.0, 115.0, 9.0, 0.0, 0.0, 3.3333333, 3.1055503, 2.722222, 2.7921848, 26.037037, 18.444445, 39.0, 20.666668, -22.777779, 38.88889, -16.11111, 39.0, 0.5235376, -2.0906491, 3
122.0, 91.0, 9.0, 0.0, 0.0, 2.2222223, 2.029629, 2.1666663, 1.2777776, 22.481482, 22.0, 28.777779, 16.666668, -1.4444444, 18.88889, -17.444445, 28.777779, 0.420716, -1.6304086, 1
42.0, 59.0, 9.0, 0.0, 0.0, 1.833333, 3.5000002, 2.0555553, 0.86296284, 21.814816, 20.777779, 28.777779, 15.888889, -3.1111112, 20.88889, -17.777779, 28.777779, 0.44514215, -1.680812, 1
110.0, 196.0, 9.0, 0.0, 0.11111111, 3.666666, 1.8618978, 6.888888, 4.8610306, 52.48148, 46.88889, 65.0, 45.555557, -16.777779, 37.555557, -20.777779, 65.0, 0.29762968, -2.0225987, 6
215.0, 219.0, 9.0, 0.0, 0.0, 2.5555556, 2.2377238, 3.2222223, 2.491467, 13.222222, 10.333334, 10.222222, 19.11111, -8.666667, -9.0, 17.666666, 19.11111, 0.49459508, 2.0861003, 7
20.0, 170.0, 9.0, 0.0, 0.0, 0.7777777, 0.7851843, 1.1111103, 0.56296223, 19.555555, 15.111111, 18.88889, 24.666666, -13.333333, -2.0, 15.333333, 24.666666, 0.38746688, 2.504391, 7
167.0, 45.0, 9.0, 0.0, 0.0, 0.944444, 0.7296285, 0.61110944, 0.2851846, 101.22222, 87.111115, 124.0, 92.55556, -42.333332, 68.333336, -26.0, 124.0, 0.29741433, -2.2478156, 2
78.0, 128.0, 9.0, 0.0, 0.0, 1.1666673, 0.88819444, 1.388888, 1.1238163, 49.925926, 42.666668, 64.22222, 42.88889, -21.777779, 42.88889, -21.11111, 64.22222, 0.34023675, -2.1024415, 4
167.0, 190.0, 9.0, 0.0, 0.0, 3.055556, 0.85418355, 5.055556, 2.784215, 51.074074, 44.88889, 63.22222, 45.11111, -18.555555, 36.444443, -17.88889, 63.22222, 0.29895782, -2.1126902, 6
174.0, 115.0, 9.0, 0.0, 0.0, 2.444444, 3.407407, 3.6666663, 12.266669, 29.481482, 23.11111, 40.11111, 25.222221, -19.11111, 31.88889, -12.777778, 40.11111, 0.42149335, -2.2186553, 5
128.0, 140.0, 9.0, 0.0, 0.0, 7.8333335, 7.032464, 0.6666667, 0.29814258, 27.666666, 24.88889, 33.555557, 24.555555, -8.333333, 17.666666, -9.333333, 33.555557, 0.26620623, -2.0538902, 4
178.0, 16.0, 9.0, 0.0, 0.0, 0.3333346, 0.298143, 1.4999987, 1.2064619, 112.96296, 99.55556, 131.0, 108.333336, -40.22222, 54.11111, -13.888889, 131.0, 0.23989888, -2.3850007, 2
147.0, 111.0, 9.0, 0.0, 0.0, 0.38888893, 0.1518518, 0.4444445, 0.118518546, 5.6666665, 7.0, 7.0, 3.0, 4.0, 4.0, -8.0, 7.3333335, 0.59126985, -1.0414338, 1
11.0, 62.0, 9.0, 0.0, 0.0, 0.88889056, 0.5018489, 0.72222394, 0.3896814, 66.77778, 57.444443, 84.66667, 58.22222, -28.0, 53.666668, -25.666666, 84.66667, 0.3227603, -2.124459, 4
173.0, 158.0, 9.0, 0.11111111, 0.0, 1.888889, 3.6740744, 1.1666666, 0.477778, 8.37037, 7.111111, 11.777778, 6.2222223, -3.7777777, 10.222222, -6.4444447, 11.777778, 0.47297516, -1.9046513, 4
26.0, 120.0, 9.0, 0.0, 0.0, 0.77777773, 1.2740741, 0.8333333, 1.0555556, 1.3333334, 0.11111111, 3.3333333, 0.5555556, -3.6666667, 6.0, -2.3333333, 3.3333333, 0.984127, -2.1787686, 3
229.0, 175.0, 9.0, 0.0, 0.0, 1.166666, 0.52222264, 5.666666, 26.133337, 33.0, 29.0, 41.0, 29.0, -12.0, 24.0, -12.0, 41.0, 0.28683385, -2.091209, 6
173.0, 93.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
49.0, 240.0, 9.0, 0.0, 0.11111111, 3.0555553, 1.638654, 2.0555556, 1.7437719, 20.444445, 15.222222, 18.777779, 27.333334, -15.666667, -5.0, 20.666666, 27.333334, 0.44580838, 2.4207911, 7
101.0, 137.0, 9.0, 0.0, 0.0, 0.44444445, 0.50184834, 0.8333333, 0.8096638, 1.1481482, 0.22222222, 2.6666667, 0.5555556, -2.7777777, 4.5555553, -1.7777778, 2.6666667, 0.95, -2.2005885, 3
122.0, 106.0, 9.0, 0.11111111, 0.0, 1.611111, 0.59629595, 1.6111113, 2.7296302, 23.037037, 22.0, 29.88889, 17.222223, -3.1111112, 20.555555, -17.444445, 29.88889, 0.42334643, -1.6958038, 1
97.0, 126.0, 9.0, 0.0, 0.0, 1.0555555, 0.37407416, 1.0000001, 0.8444445, 6.4814816, 7.6666665, 8.0, 3.7777777, 3.5555556, 4.5555553, -8.111111, 8.333334, 0.5515873, -1.1181307, 1
237.0, 137.0, 9.0, 0.0, 0.0, 0.38888887, 0.1074074, 0.33333334, 0.04444445, 0.6666667, 0.0, 2.0, 0.0, -2.0, 4.0, -2.0, 2.0, 1.0, -2.0943952, 3
86.0, 20.0, 9.0, 0.0, 0.0, 0.94444656, 1.0201677, 1.9444441, 1.0628412, 65.18519, 56.444443, 81.66667, 57.444443, -26.222221, 49.444443, -23.222221, 81.66667, 0.30955637, -2.1330314, 4
201.0, 161.0, 9.0, 0.0, 0.0, 2.555556, 0.5185191, 11.500001, 96.65553, 41.814816, 35.77778, 51.444443, 38.22222, -18.11111, 28.88889, -10.777778, 51.444443, 0.30298296, -2.338974, 6
225.0, 244.0, 9.0, 0.0, 0.0, 3.3888886, 2.1951127, 2.9999998, 1.5202343, 12.259259, 10.333334, 9.333334, 17.11111, -5.7777777, -8.777778, 14.555555, 17.11111, 0.48014903, 1.9879022, 7
28.0, 188.0, 9.0, 0.0, 0.0, 1.4444441, 1.4962955, 5.111111, 19.007412, 29.962963, 26.88889, 36.444443, 26.555555, -9.222222, 19.444445, -10.222222, 36.444443, 0.2758629, -2.083566, 6
66.0, 160.0, 9.0, 0.0, 0.0, 3.0000007, 4.044447, 2.777778, 0.4296295, 22.851852, 18.222221, 31.555555, 18.777779, -13.888889, 26.11111, -12.222222, 31.555555, 0.4260139, -2.1387258, 4
17.0, 98.0, 9.0, 0.11111111, 0.0, 0.72222215, 0.71232533, 0.6666667, 0.73029673, 1.5185186, 0.33333334, 2.8888888, 1.3333334, -3.5555556, 4.111111, -0.5555556, 2.8888888, 0.9166667, -2.4238, 3
252.0, 195.0, 9.0, 0.0, 0.0, 2.6111119, 2.091428, 3.722222, 2.2052138, 47.666668, 42.444443, 58.77778, 41.77778, -15.666667, 33.333332, -17.666666, 58.77778, 0.28878826, -2.0516715, 6
161.0, 147.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
25.0, 18.0, 9.0, 0.0, 0.0, 0.6666654, 0.08888919, 0.55555344, 0.3851843, 114.14815, 102.44444, 132.33334, 107.666664, -35.11111, 54.555557, -19.444445, 132.33334, 0.22572522, -2.2784517, 2
142.0, 100.0, 9.0, 0.0, 0.0, 0.6666667, 0.26666614, 1.388889, 0.9074066, 22.222221, 21.777779, 28.444445, 16.444445, -1.3333334, 18.666666, -17.333334, 28.444445, 0.42199442, -1.6233006, 1
69.0, 59.0, 9.0, 0.0, 0.0, 1.2777773, 0.9518511, 2.055555, 1.4851853, 23.851852, 22.666666, 30.88889, 18.0, -3.5555556, 21.11111, -17.555555, 30.88889, 0.41530126, -1.6993256, 1
228.0, 91.0, 9.0, 0.0, 0.0, 0.72222227, 0.1962963, 1.1111112, 0.38518512, 2.6296296, 0.44444445, 6.2222223, 1.2222222, -6.5555553, 10.777778, -4.2222223, 6.2222223, 0.9398148, -2.2257352, 3
231.0, 123.0, 9.0, 0.0, 0.0, 0.66666675, 0.08888893, 0.38888893, 0.15185189, 5.814815, 7.111111, 6.888889, 3.4444444, 3.8888888, 3.2222223, -7.111111, 7.3333335, 0.53174603, -0.9884131, 1
65.0, 70.0, 9.0, 0.0, 0.0, 0.6666654, 0.17777647, 1.1111082, 0.5629626, 112.51852, 104.0, 127.77778, 105.77778, -25.555555, 45.77778, -20.222221, 127.77778, 0.18609881, -2.17166, 2
66.0, 160.0, 9.0, 0.0, 0.0, 3.0000007, 4.044447, 2.777778, 0.4296295, 22.851852, 18.222221, 31.555555, 18.777779, -13.888889, 26.11111, -12.222222, 31.555555, 0.4260139, -2.1387258, 4
217.0, 130.0, 9.0, 0.0, 0.0, 2.3333333, 2.5333333, 1.4444447, 0.4740743, 21.37037, 15.777778, 31.88889, 16.444445, -16.777779, 31.555555, -14.777778, 31.88889, 0.50544137, -2.1349237, 4
184.0, 91.0, 9.0, 0.0, 0.0, 1.222222, 0.38518563, 0.3888893, 0.10740757, 24.074074, 17.777779, 34.88889, 19.555555, -18.88889, 32.444443, -13.555555, 34.88889, 0.48999, -2.2024248, 5
72.0, 118.0, 9.0, 0.0, 0.0, 0.27777776, 0.06296293, 0.5555556, 0.11851845, 5.4814816, 6.5555553, 6.6666665, 3.2222223, 3.2222223, 3.5555556, -6.7777777, 7.111111, 0.5458554, -1.053347, 1
71.0, 113.0, 9.0, 0.0, 0.0, 0.7222221, 0.24074072, 0.7222221, 0.1518519, 5.4814816, 7.111111, 6.3333335, 3.0, 4.888889, 2.5555556, -7.4444447, 7.111111, 0.58002645, -0.8512021, 1
169.0, 136.0, 9.0, 0.0, 0.0, 0.27777782, 0.06296299, 0.8333333, 0.21111113, 2.074074, 0.6666667, 4.888889, 0.6666667, -4.2222223, 8.444445, -4.2222223, 4.888889, 0.87751323, -2.0943952, 5
250.0, 87.0, 9.0, 0.0, 0.0, 0.72222203, 0.24074072, 0.61111087, 0.37407398, 11.148149, 6.6666665, 19.555555, 7.2222223, -13.444445, 25.222221, -11.777778, 19.555555, 0.6593289, -2.1386166, 5
203.0, 83.0, 9.0, 0.0, 0.0, 0.3888893, 0.1360832, 0.22222233, 0.40368673, 17.074074, 12.888889, 24.88889, 13.444445, -12.555555, 23.444445, -10.888889, 24.88889, 0.48185185, -2.1437612, 5
88.0, 91.0, 9.0, 0.0, 0.0, 1.0555559, 0.8277575, 0.7222214, 0.77220345, 104.888885, 92.55556, 123.44444, 98.666664, -37.0, 55.666668, -18.666666, 123.44444, 0.2502041, -2.300486, 2
112.0, 77.0, 9.0, 0.0, 0.0, 0.94444656, 0.57413495, 1.1666654, 0.80966693, 107.62963, 93.888885, 125.22222, 103.77778, -41.22222, 52.77778, -11.555555, 125.22222, 0.2501428, -2.4246798, 2
99.0, 160.0, 9.0, 0.0, 0.0, 2.0, 0.84327424, 3.055555, 2.3609476, 28.037037, 21.11111, 29.666666, 33.333336, -20.777779, 4.888889, 15.888889, 33.333336, 0.36751375, 2.8271055, 7
20.0, 70.0, 9.0, 0.0, 0.0, 11.499999, 8.767999, 7.944445, 6.9166985, 18.592592, 13.666667, 23.88889, 18.222221, -14.777778, 15.888889, -1.1111112, 23.88889, 0.47688422, -2.5891109, 3
229.0, 124.0, 9.0, 0.0, 0.0, 0.888889, 0.074073985, 0.8888889, 0.3407407, 5.888889, 7.111111, 7.111111, 3.4444444, 3.6666667, 3.6666667, -7.3333335, 7.5555553, 0.5458554, -1.0376626, 1
207.0, 97.0, 9.0, 0.0, 0.0, 0.88888884, 0.65185195, 0.7777777, 0.4740743, 2.6296296, 0.5555556, 5.888889, 1.4444444, -6.2222223, 9.777778, -3.5555556, 5.888889, 0.91534394, -2.2690227, 3
112.0, 18.0, 9.0, 0.0, 0.0, 0.8333333, 0.6912159, 0.5, 0.27888793, 113.77778, 102.333336, 130.11111, 108.888885, -34.333332, 49.0, -14.666667, 130.11111, 0.21325745, -2.3408391, 2
152.0, 152.0, 9.0, 0.0, 0.0, 0.16666669, 0.033333343, 2.1111112, 4.340741, 1.4074074, 1.0, 2.4444444, 0.7777778, -1.2222222, 3.1111112, -1.8888888, 2.4444444, 0.43915343, -2.000272, 5
164.0, 83.0, 9.0, 0.11111111, 0.0, 2.5, 6.077768, 1.5555559, 0.78518397, 66.25926, 60.22222, 79.66667, 58.88889, -18.11111, 40.22222, -22.11111, 79.66667, 0.26032928, -2.0277708, 4
187.0, 80.0, 9.0, 0.0, 0.0, 1.3333327, 0.7111114, 1.3333334, 0.7111086, 40.51852, 37.77778, 47.666668, 36.11111, -8.222222, 21.444445, -13.222222, 47.666668, 0.24472968, -1.942698, 4
9.0, 76.0, 9.0, 0.0, 0.0, 1.2777778, 1.4207457, 1.6666666, 1.8618987, 2.4444444, 0.8888889, 4.666667, 1.7777778, -4.6666665, 6.6666665, -2.0, 4.666667, 0.87222224, -2.3408008, 3
161.0, 144.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
113.0, 123.0, 9.0, 0.11111111, 0.0, 1.4444441, 0.6206331, 1.9444441, 1.7180963, 59.333332, 51.88889, 73.77778, 52.333332, -22.333334, 43.333332, -21.0, 73.77778, 0.29916364, -2.1119413, 4
253.0, 150.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
168.0, 187.0, 9.0, 0.0, 0.0, 3.5, 2.1679482, 2.8333333, 1.602082, 58.0, 52.555557, 71.44444, 50.0, -16.333334, 40.333332, -24.0, 71.44444, 0.29964966, -1.9666711, 6
166.0, 135.0, 9.0, 0.0, 0.0, 0.44444442, 0.2721655, 0.22222221, 0.4036867, 1.4074074, 0.7777778, 3.3333333, 0.11111111, -1.8888888, 5.7777777, -3.8888888, 3.3333333, 0.9722222, -1.8807242, 5
14.0, 136.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3
141.0, 31.0, 9.0, 0.0, 0.0, 1.4444441, 0.3851827, 1.2222227, 1.1851845, 126.81481, 117.111115, 141.22223, 122.111115, -29.11111, 43.22222, -14.111111, 141.22223, 0.17071788, -2.310766, 2
