@relation german
@attribute StatusAccount {A11, A12, A14, A13}
@attribute DurationMonth integer [4,  72]
@attribute CreditHistory {A34, A32, A33, A30, A31}
@attribute Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@attribute CreditAmount integer [250,  18424]
@attribute SavingsAccount {A65, A61, A63, A64, A62}
@attribute EmploymentSince {A75, A73, A74, A71, A72}
@attribute InstallmentRate integer [1,  4]
@attribute StatusAndSex {A93, A92, A91, A94}
@attribute Guarantors {A101, A103, A102}
@attribute ResidenceSince integer [1,  4]
@attribute Property {A121, A122, A124, A123}
@attribute Age integer [19,  75]
@attribute InstallmentPlans {A143, A141, A142}
@attribute Housing {A152, A153, A151}
@attribute NCredits integer [1,  4]
@attribute Job {A173, A172, A174, A171}
@attribute NPeopleMain integer [1,  2]
@attribute Telephone {A192, A191}
@attribute ForeignWorker {A201, A202}
@attribute Customer {1,2}
@data
A11, 18, A30, A49, 3104, A61, A74, 3, A93, A101, 1, A122, 31, A141, A152, 1, A173, 1, A192, A201, 1
A13, 36, A32, A43, 3913, A61, A73, 2, A93, A101, 2, A121, 23, A143, A152, 1, A173, 1, A192, A201, 1
A12, 18, A32, A43, 866, A61, A73, 4, A94, A103, 2, A121, 25, A143, A152, 1, A172, 1, A191, A201, 1
A14, 24, A32, A43, 1533, A61, A72, 4, A92, A101, 3, A123, 38, A142, A152, 1, A173, 1, A192, A201, 1
A14, 24, A32, A43, 999, A65, A75, 4, A93, A101, 2, A123, 25, A143, A152, 2, A173, 1, A191, A201, 1
A14, 9, A32, A43, 2697, A61, A73, 1, A93, A101, 2, A121, 32, A143, A152, 1, A173, 2, A191, A201, 1
A11, 24, A34, A41, 6419, A61, A75, 2, A92, A101, 4, A124, 44, A143, A153, 2, A174, 2, A192, A201, 1
A13, 42, A34, A41, 4796, A61, A75, 4, A93, A101, 4, A124, 56, A143, A153, 1, A173, 1, A191, A201, 1
A14, 12, A34, A46, 701, A61, A73, 4, A93, A101, 2, A123, 32, A143, A152, 2, A173, 1, A191, A201, 1
A12, 60, A32, A40, 7408, A62, A72, 4, A92, A101, 2, A122, 24, A143, A152, 1, A174, 1, A191, A201, 2
A14, 48, A34, A41, 11590, A62, A73, 2, A92, A101, 4, A123, 24, A141, A151, 2, A172, 1, A191, A201, 2
A14, 15, A34, A43, 1459, A61, A73, 4, A92, A101, 2, A123, 43, A143, A152, 1, A172, 1, A191, A201, 1
A14, 12, A34, A43, 2331, A65, A75, 1, A93, A102, 4, A121, 49, A143, A152, 1, A173, 1, A192, A201, 1
A11, 48, A31, A49, 7685, A61, A74, 2, A92, A103, 4, A123, 37, A143, A151, 1, A173, 1, A191, A201, 2
A14, 18, A32, A40, 1820, A61, A73, 2, A94, A101, 2, A122, 30, A143, A152, 1, A174, 1, A192, A201, 1
A12, 12, A32, A42, 983, A64, A72, 1, A92, A101, 4, A121, 19, A143, A151, 1, A172, 1, A191, A201, 1
A12, 39, A33, A46, 11760, A62, A74, 2, A93, A101, 3, A124, 32, A143, A151, 1, A173, 1, A192, A201, 1
A12, 12, A32, A40, 1223, A61, A75, 1, A91, A101, 1, A121, 46, A143, A151, 2, A173, 1, A191, A201, 2
A14, 18, A32, A43, 1473, A61, A72, 3, A94, A101, 4, A121, 39, A143, A152, 1, A173, 1, A192, A201, 1
A14, 24, A32, A43, 3235, A63, A75, 3, A91, A101, 2, A123, 26, A143, A152, 1, A174, 1, A192, A201, 1
A14, 36, A34, A41, 5842, A61, A75, 2, A93, A101, 2, A122, 35, A143, A152, 2, A173, 2, A192, A201, 1
A14, 28, A34, A43, 2743, A61, A75, 4, A93, A101, 2, A123, 29, A143, A152, 2, A173, 1, A191, A201, 1
A11, 42, A34, A45, 3394, A61, A71, 4, A93, A102, 4, A123, 65, A143, A152, 2, A171, 1, A191, A201, 1
A12, 20, A33, A410, 2629, A61, A73, 2, A93, A101, 3, A123, 29, A141, A152, 2, A173, 1, A192, A201, 1
A14, 12, A30, A42, 2759, A61, A75, 2, A93, A101, 4, A122, 34, A143, A152, 2, A173, 1, A191, A201, 1
A11, 11, A34, A40, 3905, A61, A73, 2, A93, A101, 2, A121, 36, A143, A151, 2, A173, 2, A191, A201, 1
A11, 6, A32, A44, 343, A61, A72, 4, A92, A101, 1, A121, 27, A143, A152, 1, A173, 1, A191, A201, 1
A11, 15, A32, A40, 1721, A61, A72, 2, A93, A101, 3, A121, 36, A143, A152, 1, A173, 1, A191, A201, 1
A14, 33, A33, A49, 2764, A61, A73, 2, A92, A101, 2, A123, 26, A143, A152, 2, A173, 1, A192, A201, 1
A12, 24, A32, A43, 3092, A62, A72, 3, A94, A101, 2, A123, 22, A143, A151, 1, A173, 1, A192, A201, 2
A11, 18, A30, A42, 3114, A61, A72, 1, A92, A101, 4, A122, 26, A143, A151, 1, A173, 1, A191, A201, 2
A14, 15, A33, A42, 960, A64, A74, 3, A92, A101, 2, A122, 30, A143, A152, 2, A173, 1, A191, A201, 1
A11, 24, A32, A40, 1207, A61, A72, 4, A92, A101, 4, A122, 24, A143, A151, 1, A173, 1, A191, A201, 2
A12, 26, A32, A41, 7966, A61, A72, 2, A93, A101, 3, A123, 30, A143, A152, 2, A173, 1, A191, A201, 1
A13, 21, A34, A46, 2319, A61, A72, 2, A91, A101, 1, A123, 33, A143, A151, 1, A173, 1, A191, A201, 2
A11, 12, A31, A43, 626, A61, A73, 4, A92, A101, 4, A121, 24, A141, A152, 1, A172, 1, A191, A201, 2
A12, 9, A32, A46, 1199, A61, A74, 4, A92, A101, 4, A122, 67, A143, A152, 2, A174, 1, A192, A201, 1
A14, 24, A34, A46, 1927, A65, A73, 3, A92, A101, 2, A123, 33, A143, A152, 2, A173, 1, A192, A201, 1
A14, 9, A32, A42, 1388, A61, A73, 4, A92, A101, 2, A121, 26, A143, A151, 1, A173, 1, A191, A201, 1
A12, 24, A33, A40, 1965, A65, A73, 4, A92, A101, 4, A123, 42, A143, A151, 2, A173, 1, A192, A201, 1
A14, 18, A34, A40, 2775, A61, A74, 2, A93, A101, 2, A122, 31, A141, A152, 2, A173, 1, A191, A201, 2
A14, 18, A32, A43, 2051, A61, A72, 4, A93, A101, 1, A121, 33, A143, A152, 1, A173, 1, A191, A201, 1
A13, 24, A32, A40, 947, A61, A74, 4, A93, A101, 3, A124, 38, A141, A153, 1, A173, 2, A191, A201, 2
A12, 18, A34, A42, 6361, A61, A75, 2, A93, A101, 1, A124, 41, A143, A152, 1, A173, 1, A192, A201, 1
A14, 24, A34, A410, 6314, A61, A71, 4, A93, A102, 2, A124, 27, A141, A152, 2, A174, 1, A192, A201, 1
A13, 30, A34, A43, 3017, A61, A75, 4, A93, A101, 4, A122, 47, A143, A152, 1, A173, 1, A191, A201, 1
A14, 24, A34, A49, 4139, A62, A73, 3, A93, A101, 3, A122, 27, A143, A152, 2, A172, 1, A192, A201, 1
A14, 60, A32, A40, 10366, A61, A75, 2, A93, A101, 4, A122, 42, A143, A152, 1, A174, 1, A192, A201, 1
A14, 15, A33, A43, 1478, A61, A73, 4, A94, A101, 3, A121, 33, A141, A152, 2, A173, 1, A191, A201, 1
A14, 60, A32, A40, 6527, A65, A73, 4, A93, A101, 4, A124, 34, A143, A153, 1, A173, 2, A192, A201, 1
A11, 12, A32, A40, 3651, A64, A73, 1, A93, A101, 3, A122, 31, A143, A152, 1, A173, 2, A191, A201, 1
A14, 18, A34, A43, 629, A63, A75, 4, A93, A101, 3, A122, 32, A141, A152, 2, A174, 1, A192, A201, 1
A14, 30, A34, A41, 7596, A65, A75, 1, A93, A101, 4, A123, 63, A143, A152, 2, A173, 1, A191, A201, 1
A13, 9, A30, A43, 1337, A61, A72, 4, A93, A101, 2, A123, 34, A143, A152, 2, A174, 1, A192, A201, 2
A11, 18, A32, A43, 1882, A61, A73, 4, A92, A101, 4, A123, 25, A141, A151, 2, A173, 1, A191, A201, 2
A11, 13, A34, A49, 1797, A61, A72, 3, A93, A101, 1, A122, 28, A141, A152, 2, A172, 1, A191, A201, 1
A14, 30, A34, A43, 5771, A61, A74, 4, A92, A101, 2, A123, 25, A143, A152, 2, A173, 1, A191, A201, 1
A14, 36, A34, A41, 5711, A64, A75, 4, A93, A101, 2, A123, 38, A143, A152, 2, A174, 1, A192, A201, 1
A12, 12, A30, A48, 1410, A61, A73, 2, A93, A101, 2, A121, 31, A143, A152, 1, A172, 1, A192, A201, 1
A14, 48, A34, A41, 2751, A65, A75, 4, A93, A101, 3, A123, 38, A143, A152, 2, A173, 2, A192, A201, 1
A14, 9, A32, A42, 2301, A62, A72, 2, A92, A101, 4, A122, 22, A143, A151, 1, A173, 1, A191, A201, 1
A14, 24, A33, A40, 717, A65, A75, 4, A94, A101, 4, A123, 54, A143, A152, 2, A173, 1, A192, A201, 1
A11, 48, A32, A40, 3931, A61, A74, 4, A93, A101, 4, A124, 46, A143, A153, 1, A173, 2, A191, A201, 2
A12, 36, A33, A40, 7432, A61, A73, 2, A92, A101, 2, A122, 54, A143, A151, 1, A173, 1, A191, A201, 1
A14, 24, A34, A43, 2611, A61, A75, 4, A94, A102, 3, A121, 46, A143, A152, 2, A173, 1, A191, A201, 1
A11, 20, A34, A40, 2235, A61, A73, 4, A94, A103, 2, A122, 33, A141, A151, 2, A173, 1, A191, A202, 2
A11, 15, A32, A40, 3959, A61, A73, 3, A92, A101, 2, A122, 29, A143, A152, 1, A173, 1, A192, A201, 2
A14, 27, A34, A42, 4526, A64, A72, 4, A93, A101, 2, A121, 32, A142, A152, 2, A172, 2, A192, A201, 1
A14, 36, A32, A43, 3595, A61, A75, 4, A93, A101, 2, A123, 28, A143, A152, 1, A173, 1, A191, A201, 1
A11, 12, A32, A46, 795, A61, A72, 4, A92, A101, 4, A122, 53, A143, A152, 1, A173, 1, A191, A201, 2
A12, 48, A32, A49, 15672, A61, A73, 2, A93, A101, 2, A123, 23, A143, A152, 1, A173, 1, A192, A201, 2
A14, 28, A31, A41, 7824, A65, A72, 3, A93, A103, 4, A121, 40, A141, A151, 2, A173, 2, A192, A201, 1
A12, 36, A34, A41, 5800, A61, A73, 3, A93, A101, 4, A123, 34, A143, A152, 2, A173, 1, A192, A201, 1
A11, 24, A32, A42, 2359, A62, A71, 1, A91, A101, 1, A122, 33, A143, A152, 1, A173, 1, A191, A201, 2
A14, 30, A32, A43, 1867, A65, A75, 4, A93, A101, 4, A123, 58, A143, A152, 1, A173, 1, A192, A201, 1
A12, 9, A32, A43, 1670, A61, A72, 4, A92, A101, 2, A123, 22, A143, A152, 1, A173, 1, A192, A201, 2
A13, 9, A32, A43, 745, A61, A73, 3, A92, A101, 2, A121, 28, A143, A152, 1, A172, 1, A191, A201, 2
A11, 36, A33, A49, 2145, A61, A74, 2, A93, A101, 1, A123, 24, A143, A152, 2, A173, 1, A192, A201, 2
A14, 24, A32, A43, 2397, A63, A75, 3, A93, A101, 2, A123, 35, A141, A152, 2, A173, 1, A192, A201, 2
A14, 24, A33, A40, 2538, A61, A75, 4, A93, A101, 4, A123, 47, A143, A152, 2, A172, 2, A191, A201, 2
